id,game_pk,season,date,postseason,season_type,status,venue,conference_play,home_team_id,away_team_id,home_team_slug,away_team_slug,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_short_display_name,away_team_short_display_name,home_team_name,away_team_name,home_team_location,away_team_location,home_team_league,away_team_league,home_team_division,away_team_division,home_team_score,away_team_score,favorite_id,underdog_id,favorite_abbreviation,underdog_abbreviation,favorite_display_name,underdog_display_name
5057847,5057847,2026,2026-04-01T16:15:00.000Z,False,regular,STATUS_FINAL,Truist Park,False,2,20,atlanta-braves,oakland-athletics,ATL,OAK,Atlanta Braves,Oakland Athletics,Braves,Athletics,Braves,Athletics,Atlanta,Oakland,National,American,East,West,5,1,2,20,ATL,OAK,Atlanta Braves,Oakland Athletics
5057848,5057848,2026,2026-04-01T16:35:00.000Z,False,regular,STATUS_FINAL,Oriole Park at Camden Yards,False,3,28,baltimore-orioles,texas-rangers,BAL,TEX,Baltimore Orioles,Texas Rangers,Orioles,Rangers,Orioles,Rangers,Baltimore,Texas,American,American,East,West,8,3,3,28,BAL,TEX,Baltimore Orioles,Texas Rangers
5057849,5057849,2026,2026-04-01T16:40:00.000Z,False,regular,STATUS_FINAL,Great American Ball Park,False,7,22,cincinnati-reds,pittsburgh-pirates,CIN,PIT,Cincinnati Reds,Pittsburgh Pirates,Reds,Pirates,Reds,Pirates,Cincinnati,Pittsburgh,National,National,Central,Central,3,8,22,7,PIT,CIN,Pittsburgh Pirates,Cincinnati Reds
5057850,5057850,2026,2026-04-01T17:05:00.000Z,False,regular,STATUS_FINAL,Citizens Bank Park,False,21,30,philadelphia-phillies,washington-nationals,PHI,WSH,Philadelphia Phillies,Washington Nationals,Phillies,Nationals,Phillies,Nationals,Philadelphia,Washington,National,National,East,East,6,5,21,30,PHI,WSH,Philadelphia Phillies,Washington Nationals
5057851,5057851,2026,2026-04-01T17:07:00.000Z,False,regular,STATUS_FINAL,Rogers Centre,False,29,9,toronto-blue-jays,colorado-rockies,TOR,COL,Toronto Blue Jays,Colorado Rockies,Blue Jays,Rockies,Blue Jays,Rockies,Toronto,Colorado,American,National,East,West,1,2,9,29,COL,TOR,Colorado Rockies,Toronto Blue Jays
5057852,5057852,2026,2026-04-01T17:10:00.000Z,False,regular,STATUS_FINAL,loanDepot park,False,15,6,miami-marlins,chicago-white-sox,MIA,CHW,Miami Marlins,Chicago White Sox,Marlins,White Sox,Marlins,White Sox,Miami,Chicago,National,American,East,Central,10,0,15,6,MIA,CHW,Miami Marlins,Chicago White Sox
5057853,5057853,2026,2026-04-01T17:15:00.000Z,False,regular,STATUS_FINAL,Busch Stadium,False,26,18,st-louis-cardinals,new-york-mets,STL,NYM,St. Louis Cardinals,New York Mets,Cardinals,Mets,Cardinals,Mets,St. Louis,New York,National,National,Central,East,2,1,26,18,STL,NYM,St. Louis Cardinals,New York Mets
5057854,5057854,2026,2026-04-01T17:40:00.000Z,False,regular,STATUS_FINAL,American Family Field,False,16,27,milwaukee-brewers,tampa-bay-rays,MIL,TB,Milwaukee Brewers,Tampa Bay Rays,Brewers,Rays,Brewers,Rays,Milwaukee,Tampa Bay,National,American,Central,East,8,2,16,27,MIL,TB,Milwaukee Brewers,Tampa Bay Rays
5057855,5057855,2026,2026-04-01T18:10:00.000Z,False,regular,STATUS_FINAL,Daikin Park,False,11,4,houston-astros,boston-red-sox,HOU,BOS,Houston Astros,Boston Red Sox,Astros,Red Sox,Astros,Red Sox,Houston,Boston,American,American,West,East,6,4,11,4,HOU,BOS,Houston Astros,Boston Red Sox
5057856,5057856,2026,2026-04-01T18:20:00.000Z,False,regular,STATUS_FINAL,Wrigley Field,False,5,13,chicago-cubs,los-angeles-angels,CHC,LAA,Chicago Cubs,Los Angeles Angels,Cubs,Angels,Cubs,Angels,Chicago,Los Angeles,National,American,Central,West,6,2,5,13,CHC,LAA,Chicago Cubs,Los Angeles Angels
5057857,5057857,2026,2026-04-01T19:40:00.000Z,False,regular,STATUS_FINAL,Chase Field,False,1,10,arizona-diamondbacks,detroit-tigers,ARI,DET,Arizona Diamondbacks,Detroit Tigers,Diamondbacks,Tigers,Diamondbacks,Tigers,Arizona,Detroit,National,American,West,Central,1,0,1,10,ARI,DET,Arizona Diamondbacks,Detroit Tigers
5057858,5057858,2026,2026-04-01T20:10:00.000Z,False,regular,STATUS_FINAL,T-Mobile Park,False,25,19,seattle-mariners,new-york-yankees,SEA,NYY,Seattle Mariners,New York Yankees,Mariners,Yankees,Mariners,Yankees,Seattle,New York,American,American,West,East,3,5,19,25,NYY,SEA,New York Yankees,Seattle Mariners
5057859,5057859,2026,2026-04-01T20:10:00.000Z,False,regular,STATUS_FINAL,Petco Park,False,23,24,san-diego-padres,san-francisco-giants,SD,SF,San Diego Padres,San Francisco Giants,Padres,Giants,Padres,Giants,San Diego,San Francisco,National,National,West,West,7,1,,,,,,
5057860,5057860,2026,2026-04-01T23:40:00.000Z,False,regular,STATUS_FINAL,Kauffman Stadium,False,12,17,kansas-city-royals,minnesota-twins,KC,MIN,Kansas City Royals,Minnesota Twins,Royals,Twins,Royals,Twins,Kansas City,Minnesota,American,American,Central,Central,13,9,,,,,,
5057861,5057861,2026,2026-04-02T00:20:00.000Z,False,regular,STATUS_FINAL,Dodger Stadium,False,14,8,los-angeles-dodgers,cleveland-guardians,LAD,CLE,Los Angeles Dodgers,Cleveland Guardians,Dodgers,Guardians,Dodgers,Guardians,Los Angeles,Cleveland,National,American,West,Central,1,4,,,,,,
