id,game_pk,season,date,postseason,season_type,status,venue,conference_play,home_team_id,away_team_id,home_team_slug,away_team_slug,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_short_display_name,away_team_short_display_name,home_team_name,away_team_name,home_team_location,away_team_location,home_team_league,away_team_league,home_team_division,away_team_division,home_team_score,away_team_score,favorite_id,underdog_id,favorite_abbreviation,underdog_abbreviation,favorite_display_name,underdog_display_name
5058099,5058099,2026,2026-04-20T15:10:00.000Z,False,regular,STATUS_SCHEDULED,Fenway Park,False,4,10,boston-red-sox,detroit-tigers,BOS,DET,Boston Red Sox,Detroit Tigers,Red Sox,Tigers,Red Sox,Tigers,Boston,Detroit,American,American,East,Central,0,0,,,,,,
5058100,5058100,2026,2026-04-20T22:10:00.000Z,False,regular,STATUS_SCHEDULED,Progressive Field,False,8,11,cleveland-guardians,houston-astros,CLE,HOU,Cleveland Guardians,Houston Astros,Guardians,Astros,Guardians,Astros,Cleveland,Houston,American,American,Central,West,0,0,,,,,,
5058101,5058101,2026,2026-04-20T22:40:00.000Z,False,regular,STATUS_SCHEDULED,Tropicana Field,False,27,7,tampa-bay-rays,cincinnati-reds,TB,CIN,Tampa Bay Rays,Cincinnati Reds,Rays,Reds,Rays,Reds,Tampa Bay,Cincinnati,American,National,East,Central,0,0,,,,,,
5058102,5058102,2026,2026-04-20T22:40:00.000Z,False,regular,STATUS_SCHEDULED,loanDepot park,False,15,26,miami-marlins,st-louis-cardinals,MIA,STL,Miami Marlins,St. Louis Cardinals,Marlins,Cardinals,Marlins,Cardinals,Miami,St. Louis,National,National,East,Central,0,0,,,,,,
5058103,5058103,2026,2026-04-20T22:45:00.000Z,False,regular,STATUS_SCHEDULED,Nationals Park,False,30,2,washington-nationals,atlanta-braves,WSH,ATL,Washington Nationals,Atlanta Braves,Nationals,Braves,Nationals,Braves,Washington,Atlanta,National,National,East,East,0,0,,,,,,
5058104,5058104,2026,2026-04-20T23:40:00.000Z,False,regular,STATUS_SCHEDULED,Kauffman Stadium,False,12,3,kansas-city-royals,baltimore-orioles,KC,BAL,Kansas City Royals,Baltimore Orioles,Royals,Orioles,Royals,Orioles,Kansas City,Baltimore,American,American,Central,East,0,0,,,,,,
5058105,5058105,2026,2026-04-20T23:40:00.000Z,False,regular,STATUS_SCHEDULED,Wrigley Field,False,5,21,chicago-cubs,philadelphia-phillies,CHC,PHI,Chicago Cubs,Philadelphia Phillies,Cubs,Phillies,Cubs,Phillies,Chicago,Philadelphia,National,National,Central,East,0,0,,,,,,
5058106,5058106,2026,2026-04-21T00:40:00.000Z,False,regular,STATUS_SCHEDULED,Coors Field,False,9,14,colorado-rockies,los-angeles-dodgers,COL,LAD,Colorado Rockies,Los Angeles Dodgers,Rockies,Dodgers,Rockies,Dodgers,Colorado,Los Angeles,National,National,West,West,0,0,,,,,,
5058107,5058107,2026,2026-04-21T01:38:00.000Z,False,regular,STATUS_SCHEDULED,Angel Stadium,False,13,29,los-angeles-angels,toronto-blue-jays,LAA,TOR,Los Angeles Angels,Toronto Blue Jays,Angels,Blue Jays,Angels,Blue Jays,Los Angeles,Toronto,American,American,West,East,0,0,,,,,,
5058108,5058108,2026,2026-04-21T01:40:00.000Z,False,regular,STATUS_SCHEDULED,T-Mobile Park,False,25,20,seattle-mariners,oakland-athletics,SEA,OAK,Seattle Mariners,Oakland Athletics,Mariners,Athletics,Mariners,Athletics,Seattle,Oakland,American,American,West,West,0,0,,,,,,
