id,game_pk,season,date,postseason,season_type,status,venue,conference_play,home_team_id,away_team_id,home_team_slug,away_team_slug,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_short_display_name,away_team_short_display_name,home_team_name,away_team_name,home_team_location,away_team_location,home_team_league,away_team_league,home_team_division,away_team_division,home_team_score,away_team_score,favorite_id,underdog_id,favorite_abbreviation,underdog_abbreviation,favorite_display_name,underdog_display_name
5058326,5058326,2026,2026-05-07T16:35:00.000Z,False,regular,STATUS_SCHEDULED,Yankee Stadium,False,19,28,new-york-yankees,texas-rangers,NYY,TEX,New York Yankees,Texas Rangers,Yankees,Rangers,Yankees,Rangers,New York,Texas,American,American,East,West,0,0,,,,,,
5058327,5058327,2026,2026-05-07T17:05:00.000Z,False,regular,STATUS_SCHEDULED,Nationals Park,False,30,17,washington-nationals,minnesota-twins,WSH,MIN,Washington Nationals,Minnesota Twins,Nationals,Twins,Nationals,Twins,Washington,Minnesota,National,American,East,Central,0,0,,,,,,
5058328,5058328,2026,2026-05-07T18:10:00.000Z,False,regular,STATUS_SCHEDULED,Kauffman Stadium,False,12,8,kansas-city-royals,cleveland-guardians,KC,CLE,Kansas City Royals,Cleveland Guardians,Royals,Guardians,Royals,Guardians,Kansas City,Cleveland,American,American,Central,Central,0,0,,,,,,
5058329,5058329,2026,2026-05-07T18:20:00.000Z,False,regular,STATUS_SCHEDULED,Wrigley Field,False,5,7,chicago-cubs,cincinnati-reds,CHC,CIN,Chicago Cubs,Cincinnati Reds,Cubs,Reds,Cubs,Reds,Chicago,Cincinnati,National,National,Central,Central,0,0,,,,,,
7612500,7612500,2026,2026-05-07T19:10:00.000Z,False,regular,STATUS_SCHEDULED,Coors Field,False,9,18,colorado-rockies,new-york-mets,COL,NYM,Colorado Rockies,New York Mets,Rockies,Mets,Rockies,Mets,Colorado,New York,National,National,West,East,0,0,,,,,,
5058330,5058330,2026,2026-05-07T19:40:00.000Z,False,regular,STATUS_SCHEDULED,Chase Field,False,1,22,arizona-diamondbacks,pittsburgh-pirates,ARI,PIT,Arizona Diamondbacks,Pittsburgh Pirates,Diamondbacks,Pirates,Diamondbacks,Pirates,Arizona,Pittsburgh,National,National,West,Central,0,0,,,,,,
5058331,5058331,2026,2026-05-07T22:40:00.000Z,False,regular,STATUS_SCHEDULED,Citizens Bank Park,False,21,20,philadelphia-phillies,oakland-athletics,PHI,OAK,Philadelphia Phillies,Oakland Athletics,Phillies,Athletics,Phillies,Athletics,Philadelphia,Oakland,National,American,East,West,0,0,,,,,,
5058332,5058332,2026,2026-05-07T22:40:00.000Z,False,regular,STATUS_SCHEDULED,loanDepot park,False,15,3,miami-marlins,baltimore-orioles,MIA,BAL,Miami Marlins,Baltimore Orioles,Marlins,Orioles,Marlins,Orioles,Miami,Baltimore,National,American,East,East,0,0,,,,,,
5058333,5058333,2026,2026-05-07T23:00:00.000Z,False,regular,STATUS_SCHEDULED,Fenway Park,False,4,27,boston-red-sox,tampa-bay-rays,BOS,TB,Boston Red Sox,Tampa Bay Rays,Red Sox,Rays,Red Sox,Rays,Boston,Tampa Bay,American,American,East,East,0,0,,,,,,
5058334,5058334,2026,2026-05-08T02:00:00.000Z,False,regular,STATUS_SCHEDULED,Petco Park,False,23,26,san-diego-padres,st-louis-cardinals,SD,STL,San Diego Padres,St. Louis Cardinals,Padres,Cardinals,Padres,Cardinals,San Diego,St. Louis,National,National,West,Central,0,0,,,,,,
