id,game_pk,season,date,postseason,season_type,status,venue,conference_play,home_team_id,away_team_id,home_team_slug,away_team_slug,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_short_display_name,away_team_short_display_name,home_team_name,away_team_name,home_team_location,away_team_location,home_team_league,away_team_league,home_team_division,away_team_division,home_team_score,away_team_score,favorite_id,underdog_id,favorite_abbreviation,underdog_abbreviation,favorite_display_name,underdog_display_name
19027,246366,2009,2009-06-03T00:10:00.000Z,False,regular,STATUS_FINAL,Metrodome,False,17,8,minnesota-twins,cleveland-guardians,MIN,CLE,Minnesota Twins,Cleveland Guardians,Twins,Guardians,Twins,Guardians,Minnesota,Cleveland,American,American,Central,Central,4,3,,,,,,
52824,246368,2009,2009-09-15T00:15:00.000Z,False,regular,STATUS_FINAL,Busch Stadium,False,26,15,st-louis-cardinals,miami-marlins,STL,FLA,St. Louis Cardinals,Miami Marlins,Cardinals,Marlins,Cardinals,Marlins,St. Louis,Miami,National,National,Central,East,11,6,,,,,,
52826,246374,2009,2009-09-15T02:10:00.000Z,False,regular,STATUS_FINAL,Dodger Stadium,False,14,22,los-angeles-dodgers,pittsburgh-pirates,LAD,PIT,Los Angeles Dodgers,Pittsburgh Pirates,Dodgers,Pirates,Dodgers,Pirates,Los Angeles,Pittsburgh,National,National,West,Central,6,2,,,,,,
9261,246364,2009,2009-05-07T02:05:00.000Z,False,regular,STATUS_FINAL,Petco Park,False,23,1,san-diego-padres,arizona-diamondbacks,SD,AZ,San Diego Padres,Arizona Diamondbacks,Padres,Diamondbacks,Padres,Diamondbacks,San Diego,Arizona,National,National,West,West,1,3,,,,,,
8508,246372,2009,2009-05-04T23:00:00.000Z,False,regular,STATUS_FINAL,Center Parc Stadium,False,2,18,atlanta-braves,new-york-mets,ATL,NYM,Atlanta Braves,New York Mets,Braves,Mets,Braves,Mets,Atlanta,New York,National,National,East,East,4,6,,,,,,
31023,246370,2009,2009-07-06T23:05:00.000Z,False,regular,STATUS_FINAL,Comerica Park,False,10,12,detroit-tigers,kansas-city-royals,DET,KC,Detroit Tigers,Kansas City Royals,Tigers,Royals,Tigers,Royals,Detroit,Kansas City,American,American,Central,Central,3,4,,,,,,
1497,246375,2009,2009-04-10T23:05:00.000Z,False,regular,STATUS_FINAL,Oriole Park at Camden Yards,False,3,27,baltimore-orioles,tampa-bay-rays,BAL,TB,Baltimore Orioles,Tampa Bay Rays,Orioles,Rays,Orioles,Rays,Baltimore,Tampa Bay,American,American,East,East,5,4,,,,,,
6320,246377,2009,2009-04-27T23:05:00.000Z,False,regular,STATUS_FINAL,Citizens Bank Park,False,21,30,philadelphia-phillies,washington-nationals,PHI,WSH,Philadelphia Phillies,Washington Nationals,Phillies,Nationals,Phillies,Nationals,Philadelphia,Washington,National,National,East,East,13,11,,,,,,
29688,246376,2009,2009-07-03T17:05:00.000Z,False,regular,STATUS_FINAL,Yankee Stadium,False,19,29,new-york-yankees,toronto-blue-jays,NYY,TOR,New York Yankees,Toronto Blue Jays,Yankees,Blue Jays,Yankees,Blue Jays,New York,Toronto,American,American,East,East,4,2,,,,,,
53095,246363,2009,2009-09-15T23:10:00.000Z,False,regular,STATUS_FINAL,Fenway Park,False,4,13,boston-red-sox,los-angeles-angels,BOS,LAA,Boston Red Sox,Los Angeles Angels,Red Sox,Angels,Red Sox,Angels,Boston,Los Angeles,American,American,East,West,4,1,,,,,,
6321,246369,2009,2009-04-27T23:10:00.000Z,False,regular,STATUS_FINAL,Great American Ball Park,False,7,11,cincinnati-reds,houston-astros,CIN,HOU,Cincinnati Reds,Houston Astros,Reds,Astros,Reds,Astros,Cincinnati,Houston,National,American,Central,West,1,4,,,,,,
6479,246373,2009,2009-04-29T00:05:00.000Z,False,regular,STATUS_FINAL,Choctaw Stadium,False,28,20,texas-rangers,oakland-athletics,TEX,OAK,Texas Rangers,Oakland Athletics,Rangers,Athletics,Rangers,Athletics,Texas,Oakland,American,American,West,West,5,4,,,,,,
29113,246371,2009,2009-07-03T00:05:00.000Z,False,regular,STATUS_FINAL,Wrigley Field,False,5,16,chicago-cubs,milwaukee-brewers,CHC,MIL,Chicago Cubs,Milwaukee Brewers,Cubs,Brewers,Cubs,Brewers,Chicago,Milwaukee,National,National,Central,Central,9,5,,,,,,
42108,246365,2009,2009-08-11T02:10:00.000Z,False,regular,STATUS_FINAL,T-Mobile Park,False,25,6,seattle-mariners,chicago-white-sox,SEA,CWS,Seattle Mariners,Chicago White Sox,Mariners,White Sox,Mariners,White Sox,Seattle,Chicago,American,American,West,Central,6,4,,,,,,
7499,246367,2009,2009-05-02T02:15:00.000Z,False,regular,STATUS_FINAL,Oracle Park,False,24,9,san-francisco-giants,colorado-rockies,SF,COL,San Francisco Giants,Colorado Rockies,Giants,Rockies,Giants,Rockies,San Francisco,Colorado,National,National,West,West,3,2,,,,,,
