game_pk,home_batting_k_pct_rolling_10,away_batting_k_pct_rolling_10
244193,,
244201,,
244195,,
244196,,
244200,,
244206,,
244203,,
244194,,
244199,,
244197,,
244204,,
244202,,
244198,,
244205,,
244210,,
244215,0.1935483870967742,0.2857142857142857
244209,0.21621621621621623,0.08823529411764706
244241,0.16666666666666666,0.25
244207,0.2,0.11764705882352941
244213,0.22580645161290322,0.0967741935483871
244212,0.05405405405405406,0.2894736842105263
244208,0.20588235294117646,0.17142857142857143
244211,0.18181818181818182,0.10344827586206896
246571,0.16666666666666666,0.3235294117647059
244229,0.2028985507246377,0.25675675675675674
244230,0.13846153846153847,0.2028985507246377
244218,0.26153846153846155,0.2537313432835821
244223,0.06060606060606061,0.11764705882352941
244219,0.17647058823529413,0.13846153846153847
244224,0.32142857142857145,0.08823529411764706
244228,0.09375,0.4827586206896552
244216,0.21212121212121213,0.19402985074626866
244217,0.1794871794871795,0.23333333333333334
244227,0.2923076923076923,0.10606060606060606
244220,0.21875,0.22857142857142856
244226,0.1506849315068493,0.2318840579710145
244225,0.1791044776119403,0.1111111111111111
244221,0.15517241379310345,0.3076923076923077
244222,0.14705882352941177,0.3235294117647059
244237,0.2222222222222222,0.14285714285714285
244232,0.19,0.17346938775510204
244240,0.25773195876288657,0.1485148514851485
244214,0.16666666666666666,0.30303030303030304
244236,0.06349206349206349,0.07042253521126761
244239,0.1553398058252427,0.2072072072072072
244231,0.19718309859154928,0.23880597014925373
244233,0.25,0.31343283582089554
244234,0.19767441860465115,0.24242424242424243
244235,0.208955223880597,0.2923076923076923
244254,0.1984732824427481,0.24299065420560748
244255,0.25,0.19117647058823528
244243,0.28125,0.2
244249,0.21782178217821782,0.15151515151515152
244247,0.30097087378640774,0.09009009009009009
244253,0.16666666666666666,0.26732673267326734
244248,0.18181818181818182,0.18269230769230768
244256,0.23148148148148148,0.29245283018867924
244246,0.27472527472527475,0.2421875
244244,0.13636363636363635,0.19230769230769232
244245,0.25,0.22727272727272727
244242,0.2079207920792079,0.16831683168316833
244251,0.14912280701754385,0.14285714285714285
244252,0.23275862068965517,0.2
244269,0.17261904761904762,0.2517985611510791
244270,0.27007299270072993,0.1638418079096045
244265,0.2765957446808511,0.2198581560283688
244266,0.14093959731543623,0.14457831325301204
244261,0.248,0.20710059171597633
244257,0.19548872180451127,0.20454545454545456
244259,0.14906832298136646,0.17266187050359713
244263,0.19852941176470587,0.17857142857142858
244271,0.2191780821917808,0.2945205479452055
244268,0.15503875968992248,0.26666666666666666
244258,0.304,0.20279720279720279
244262,0.30597014925373134,0.14583333333333334
244260,0.2109375,0.20606060606060606
244264,0.1925925925925926,0.13846153846153847
244267,0.21476510067114093,0.1865671641791045
244284,0.16666666666666666,0.27647058823529413
244285,0.26900584795321636,0.16587677725118483
244280,0.25,0.24157303370786518
244278,0.19186046511627908,0.17415730337078653
244286,0.2,0.32386363636363635
244283,0.16049382716049382,0.2485207100591716
244276,0.25316455696202533,0.20398009950248755
244277,0.2874251497005988,0.16759776536312848
244274,0.1507537688442211,0.18823529411764706
244279,0.21084337349397592,0.14035087719298245
244272,0.17964071856287425,0.17682926829268292
244281,0.16847826086956522,0.13366336633663367
244282,0.2303370786516854,0.21818181818181817
244275,0.21875,0.21890547263681592
244273,0.31446540880503143,0.19553072625698323
