game_pk,home_pitching_era_rolling_5,away_pitching_era_rolling_5,home_pitching_era_rolling_10,away_pitching_era_rolling_10
244193,,,,
244201,,,,
244195,,,,
244196,,,,
244200,,,,
244206,,,,
244203,,,,
244194,,,,
244199,,,,
244197,,,,
244204,,,,
244202,,,,
244198,,,,
244205,,,,
244210,,,,
244215,4.0,1.0,4.0,1.0
244209,5.0,13.5,5.0,13.5
244241,6.0,12.375,6.0,12.375
244207,4.0,2.0,4.0,2.0
244213,5.0,1.0,5.0,1.0
244212,6.0,3.0,6.0,3.0
244208,8.0,10.125,8.0,10.125
244211,0.0,3.375,0.0,3.375
246571,3.0,1.0,3.0,1.0
244229,4.5,10.6875,4.5,10.6875
244230,4.0,0.5,4.0,0.5
244218,5.5,4.764705882352941,5.5,4.764705882352941
244223,5.0,11.25,5.0,11.25
244219,4.0,7.559984880030241,4.0,7.559984880030241
244224,2.0,1.0,2.0,1.0
244228,3.0,5.625,3.0,5.625
244216,2.8421052631578947,2.454549917363486,2.8421052631578947,2.454549917363486
244217,1.0,10.125,1.0,10.125
244227,5.0,3.5660310074886654,5.0,3.5660310074886654
244220,2.0,4.5,2.0,4.5
244226,4.0,5.294117647058823,4.0,5.294117647058823
244225,3.0,3.176470588235294,3.0,3.176470588235294
244221,2.5,2.6470588235294117,2.5,2.6470588235294117
244222,6.0,11.25,6.0,11.25
244237,5.0,4.0,5.0,4.0
244232,4.333333333333333,5.259733428917625,4.333333333333333,5.259733428917625
244240,5.0,4.558435638395275,5.0,4.558435638395275
244214,5.0,3.7058823529411766,5.0,3.7058823529411766
244236,5.0,9.5625,5.0,9.5625
244239,5.0,4.153846153846154,5.0,4.153846153846154
244231,2.5,9.5625,2.5,9.5625
244233,2.0,2.1176470588235294,2.0,2.1176470588235294
244234,3.3333333333333335,2.423076923076923,3.3333333333333335,2.423076923076923
244235,5.0,6.352941176470588,5.0,6.352941176470588
244254,5.6138558278655175,4.333333333333333,5.6138558278655175,4.333333333333333
244255,10.875,3.75,10.875,3.75
244243,6.84,3.621955636531264,6.84,3.621955636531264
244249,3.8076923076923075,6.333333333333333,3.8076923076923075,6.333333333333333
244247,1.7307692307692308,6.84,1.7307692307692308,6.84
244253,6.333333333333333,3.4615384615384617,6.333333333333333,3.4615384615384617
244248,3.6666666666666665,5.538461538461538,3.6666666666666665,5.538461538461538
244256,4.5,9.375,4.5,9.375
244246,2.0,4.25,2.0,4.25
244244,3.75,5.464285714285714,3.75,5.464285714285714
244245,6.0,2.911764705882353,6.0,2.911764705882353
244242,4.0,4.666666666666667,4.0,4.666666666666667
244251,3.1153846153846154,3.374996754810813,3.1153846153846154,3.374996754810813
244252,3.25,3.6666666666666665,3.25,3.6666666666666665
244269,4.851558709719758,6.942857142857143,4.851558709719758,6.942857142857143
244270,11.181818181818182,4.4,11.181818181818182,4.4
244265,5.333333333333333,3.7058823529411766,5.333333333333333,3.7058823529411766
244266,3.6,3.0916006934345854,3.6,3.0916006934345854
244261,4.5,4.4,4.5,4.4
244257,3.25,5.142857142857143,3.25,5.142857142857143
244259,3.6,5.5,3.6,5.5
244263,3.75,5.45191783469439,3.75,5.45191783469439
244271,4.5,8.37000837000837,4.5,8.37000837000837
244268,5.75,3.9705882352941178,5.75,3.9705882352941178
