game_pk,home_pitching_k_bb_ratio_rolling_10,away_pitching_k_bb_ratio_rolling_10
566083,,
566084,1.6666666666666667,2.6666666666666665
565220,,
565702,,
565799,,
565895,,
566086,1.7272727272727273,
566275,,
566372,2.0,
566664,,
566763,,
566864,,
566962,,
567059,,
567359,,
567456,,
567552,,
565800,,1.0
566087,1.4666666666666666,4.0
566276,5.0,9.0
566373,2.6,2.25
566665,4.0,12.0
566865,3.75,7.0
567360,2.3333333333333335,7.0
567553,5.5,2.5
565703,1.25,2.3333333333333335
565801,4.166666666666667,1.1333333333333333
565896,4.0,14.0
566088,1.3157894736842106,1.8
566277,4.25,3.6
566374,2.6153846153846154,2.375
566666,3.0,12.5
566764,0.875,3.0
566866,4.0,4.75
566963,13.0,6.0
567060,1.5,1.5
567361,1.7142857142857142,4.0
567457,9.0,1.0
567554,2.3333333333333335,3.25
565222,1.5714285714285714,2.6666666666666665
565704,2.5,1.375
565802,3.5555555555555554,1.0
565897,2.875,6.25
566089,1.5238095238095237,2.142857142857143
566278,4.333333333333333,5.4
566375,2.8125,2.4166666666666665
566667,2.7777777777777777,12.666666666666666
566765,0.8,1.4285714285714286
566867,3.7,3.125
566964,6.5,4.0
567061,1.8,1.6363636363636365
567362,3.7142857142857144,3.8
567458,9.0,1.2142857142857142
567555,3.2,2.4444444444444446
565223,1.1428571428571428,3.9166666666666665
565316,3.8333333333333335,2.2222222222222223
565803,3.6,3.1
566090,1.8181818181818181,2.1052631578947367
566180,3.4,2.066666666666667
566279,4.5,1.0740740740740742
566376,2.0416666666666665,2.1
566668,3.1,4.285714285714286
566766,1.1666666666666667,15.333333333333334
566868,3.5714285714285716,1.4090909090909092
567157,1.3,1.35
567363,4.125,7.2
567459,3.2222222222222223,3.888888888888889
565224,1.3157894736842106,3.5
565705,2.0,3.9
565804,4.7,3.25
565898,3.1,1.625
566091,2.125,2.4285714285714284
566280,3.6666666666666665,1.1724137931034482
566377,2.16,1.75
566669,3.909090909090909,3.5454545454545454
566767,1.1818181818181819,17.666666666666668
566869,3.6470588235294117,1.7083333333333333
567364,4.9,7.166666666666667
567460,2.375,3.3076923076923075
565225,1.3846153846153846,3.0952380952380953
565317,3.7,1.8571428571428572
565706,1.8823529411764706,4.181818181818182
565805,4.583333333333333,2.933333333333333
565899,3.0714285714285716,2.3529411764705883
566092,2.4,2.2916666666666665
566181,2.6153846153846154,1.7391304347826086
566281,3.25,1.5666666666666667
566670,4.384615384615385,3.0588235294117645
566768,1.1481481481481481,8.857142857142858
566870,3.6842105263157894,1.6071428571428572
567158,1.2916666666666667,1.3333333333333333
567365,3.7333333333333334,6.0
567461,2.9411764705882355,3.642857142857143
564734,2.125,1.3793103448275863
564930,1.6666666666666667,2.9
565318,3.357142857142857,4.0
565510,3.8333333333333335,1.9090909090909092
565990,5.7272727272727275,2.4285714285714284
566093,2.4814814814814814,2.1379310344827585
566182,2.625,1.4838709677419355
567159,1.4666666666666666,1.2571428571428571
564735,2.2,1.3611111111111112
564833,1.5,2.0303030303030303
565319,2.727272727272727,3.48
565413,2.625,4.615384615384615
565606,6.818181818181818,2.3125
566183,2.5,1.6451612903225807
566471,2.7,4.666666666666667
566567,1.5666666666666667,3.7058823529411766
567062,2.0,3.642857142857143
567160,1.5454545454545454,3.6666666666666665
567263,2.6,2.230769230769231
567556,3.5,1.2195121951219512
564736,2.4347826086956523,1.5135135135135136
564834,1.5128205128205128,2.027027027027027
564931,1.7272727272727273,2.9166666666666665
565320,2.96,3.4642857142857144
565414,2.2666666666666666,3.526315789473684
565511,4.05,1.793103448275862
565607,5.857142857142857,2.433333333333333
565991,4.933333333333334,2.8260869565217392
566184,2.857142857142857,1.903225806451613
566472,2.9523809523809526,4.588235294117647
566568,1.5833333333333333,3.6842105263157894
567063,2.32,2.5217391304347827
567161,1.6486486486486487,3.7
567264,2.4,2.064516129032258
567557,3.7916666666666665,1.2608695652173914
564737,2.8333333333333335,1.5
564835,1.4666666666666666,2.1315789473684212
564932,1.7777777777777777,2.925925925925926
565321,3.3846153846153846,3.235294117647059
565415,2.3333333333333335,3.1739130434782608
565512,4.045454545454546,1.5714285714285714
565608,4.944444444444445,2.5185185185185186
565992,4.0476190476190474,3.0
566185,3.2857142857142856,1.9705882352941178
566473,2.9130434782608696,4.1
566569,1.4130434782608696,3.2
567064,1.9666666666666666,2.4615384615384617
567162,1.7,2.892857142857143
567265,2.269230769230769,2.3125
567558,3.090909090909091,1.3265306122448979
564738,2.586206896551724,2.9722222222222223
564933,1.488888888888889,2.3548387096774195
565124,1.4150943396226414,3.4347826086956523
565416,1.8837209302325582,1.7142857142857142
565609,4.7,2.8333333333333335
565707,1.5897435897435896,2.34375
566474,2.9615384615384617,3.0714285714285716
566570,1.6041666666666667,2.892857142857143
567065,2.2,3.185185185185185
567266,2.2666666666666666,4.2727272727272725
564739,2.793103448275862,2.5128205128205128
564836,1.6170212765957446,1.4166666666666667
564934,1.5106382978723405,2.5
565027,2.2857142857142856,3.3548387096774195
565226,2.054054054054054,2.870967741935484
565417,1.7083333333333333,1.7333333333333334
565513,4.125,3.7142857142857144
565610,4.090909090909091,2.7058823529411766
565708,1.6744186046511629,2.5517241379310347
565993,2.8484848484848486,2.3666666666666667
566475,2.6666666666666665,3.032258064516129
566571,1.607843137254902,2.5
567066,2.3666666666666667,3.206896551724138
567267,2.1578947368421053,5.0
564740,3.107142857142857,2.526315789473684
564837,1.8666666666666667,1.619047619047619
564935,1.7142857142857142,2.5517241379310347
565125,1.5535714285714286,3.3333333333333335
565227,2.2564102564102564,2.676470588235294
565514,3.7037037037037037,3.8620689655172415
565611,3.5833333333333335,2.4473684210526314
565709,1.8863636363636365,2.3225806451612905
565994,2.8857142857142857,2.135135135135135
566476,2.92,2.935483870967742
566572,1.543859649122807,2.5714285714285716
567067,2.3636363636363638,3.0
567268,1.934782608695652,4.590909090909091
564838,2.2972972972972974,3.0
564936,1.763157894736842,2.2580645161290325
565028,2.393939393939394,3.1875
565126,1.5714285714285714,3.5
565228,2.4594594594594597,2.6857142857142855
565515,3.3448275862068964,3.966666666666667
565710,2.0,2.15625
566477,2.6296296296296298,1.7333333333333334
566573,1.625,2.730769230769231
567163,1.880952380952381,2.7714285714285714
564839,2.7941176470588234,2.676470588235294
565029,2.323529411764706,2.096774193548387
565127,1.9555555555555555,2.9655172413793105
565711,1.9767441860465116,4.142857142857143
565806,2.6551724137931036,2.5
565900,2.6315789473684212,3.533333333333333
566378,2.1818181818181817,3.3076923076923075
566478,3.260869565217391,1.7083333333333333
566769,1.9736842105263157,1.9411764705882353
566871,2.7222222222222223,5.4
567164,1.7954545454545454,2.857142857142857
567366,2.4594594594594597,2.4242424242424243
567462,2.2142857142857144,1.8775510204081634
564840,3.3,2.967741935483871
565030,2.7586206896551726,1.9666666666666666
565128,2.230769230769231,3.3333333333333335
565229,2.909090909090909,1.7884615384615385
565712,2.0454545454545454,3.806451612903226
565807,2.3548387096774195,2.15
565901,2.942857142857143,3.3225806451612905
566379,2.75,3.0689655172413794
566479,3.7916666666666665,1.7254901960784315
566872,2.4473684210526314,4.913043478260869
566966,1.8936170212765957,3.193548387096774
567165,1.951219512195122,2.675675675675676
567367,2.358974358974359,2.5806451612903225
567463,2.3684210526315788,1.9791666666666667
564841,3.586206896551724,3.0
565031,2.2,1.967741935483871
565230,3.096774193548387,1.816326530612245
565713,2.2,3.892857142857143
565808,2.2058823529411766,2.3055555555555554
565902,2.8,3.84
566380,2.857142857142857,3.2758620689655173
566480,4.571428571428571,1.72
566771,2.027027027027027,2.0294117647058822
566873,2.4722222222222223,4.6
566967,1.8085106382978724,2.5945945945945947
567166,2.0,2.302325581395349
567368,2.1219512195121952,3.16
567464,2.903225806451613,1.9375
565032,2.4411764705882355,2.1666666666666665
565809,2.142857142857143,3.1
566282,2.903225806451613,1.8636363636363635
566381,2.7666666666666666,3.28125
566772,2.2222222222222223,3.357142857142857
566968,1.7708333333333333,2.275
567068,2.8620689655172415,2.163265306122449
567269,2.088888888888889,2.1578947368421053
567369,2.268292682926829,2.075
567559,2.2777777777777777,2.0
565516,2.6285714285714286,3.84
565810,2.689655172413793,3.0
565903,2.764705882352941,4.75
566094,1.8857142857142857,4.04
566283,2.903225806451613,2.0
566382,2.71875,3.7142857142857144
566671,4.148148148148148,2.066666666666667
566773,1.9487179487179487,2.6857142857142855
566969,1.8409090909090908,2.0697674418604652
567069,3.0714285714285716,1.9814814814814814
567167,2.1315789473684212,3.4482758620689653
567270,1.7058823529411764,2.2941176470588234
567370,2.0,2.3783783783783785
567465,2.5555555555555554,2.361111111111111
567560,1.951219512195122,2.0454545454545454
565517,2.7142857142857144,4.454545454545454
565811,2.7857142857142856,2.90625
565904,3.3448275862068964,4.041666666666667
566095,1.736842105263158,3.88
566383,2.59375,3.3448275862068964
566672,4.12,2.0
566774,1.8974358974358974,2.6176470588235294
566970,1.6734693877551021,2.0
567070,2.8,1.9056603773584906
567168,1.9285714285714286,3.607142857142857
567271,1.7346938775510203,2.966666666666667
567371,1.8936170212765957,2.78125
567466,2.823529411764706,2.5588235294117645
567561,1.880952380952381,2.292682926829268
564741,2.5,2.8333333333333335
565419,2.1052631578947367,3.259259259259259
565518,2.388888888888889,1.7
565905,2.71875,3.7037037037037037
566284,3.3214285714285716,2.823529411764706
566673,4.32,2.4814814814814814
566971,1.851063829787234,1.8666666666666667
567169,2.0238095238095237,3.6551724137931036
567467,2.84375,2.676470588235294
567562,2.142857142857143,3.3333333333333335
564742,1.8636363636363635,2.6774193548387095
565130,3.4074074074074074,4.791666666666667
565420,2.2432432432432434,2.7419354838709675
565519,2.138888888888889,1.702127659574468
566096,1.8108108108108107,1.9047619047619047
566186,4.409090909090909,3.5172413793103448
566285,3.6153846153846154,3.0606060606060606
566574,2.909090909090909,1.92
566674,4.111111111111111,2.696969696969697
566775,1.9722222222222223,3.7916666666666665
567372,2.3,2.838709677419355
567468,3.2,2.757575757575758
567563,2.0833333333333335,3.6666666666666665
564743,1.7608695652173914,2.7666666666666666
564937,2.566666666666667,2.2051282051282053
564938,2.7037037037037037,2.2162162162162162
565131,3.8076923076923075,3.5806451612903225
565322,3.2333333333333334,2.0714285714285716
565323,2.6857142857142855,2.0652173913043477
565421,2.727272727272727,2.742857142857143
566097,1.9210526315789473,1.8372093023255813
566187,4.04,3.689655172413793
566286,4.0,3.1818181818181817
566575,2.5555555555555554,2.186046511627907
566675,4.0,2.6285714285714286
566776,1.925,3.875
567373,2.5526315789473686,2.5757575757575757
567469,3.0606060606060606,2.2432432432432434
567564,2.075,3.75
564744,1.66,2.9655172413793105
564939,2.7857142857142856,2.361111111111111
565132,3.8461538461538463,3.3125
565324,2.638888888888889,2.0
565422,3.142857142857143,3.090909090909091
565521,1.9743589743589745,1.7619047619047619
566098,2.3333333333333335,1.880952380952381
566188,3.9166666666666665,3.7142857142857144
566287,3.9130434782608696,3.242424242424242
566576,2.6285714285714286,1.8541666666666667
566676,3.3870967741935485,2.638888888888889
566777,2.0555555555555554,3.8461538461538463
567374,2.8285714285714287,2.5714285714285716
567470,3.090909090909091,2.1578947368421053
567565,2.128205128205128,3.8
564745,1.58,3.6129032258064515
564940,2.3666666666666667,2.235294117647059
565423,2.6470588235294117,2.764705882352941
565612,3.6296296296296298,2.806451612903226
565995,1.7346938775510203,3.090909090909091
566099,2.53125,2.0833333333333335
566189,3.7083333333333335,3.2666666666666666
566577,3.1,1.9767441860465116
566677,3.212121212121212,2.1025641025641026
564746,1.6923076923076923,3.5625
564941,2.303030303030303,2.6551724137931036
565033,2.7837837837837838,2.0526315789473686
565034,2.8378378378378377,2.111111111111111
565133,3.76,3.84
565231,3.642857142857143,1.9607843137254901
565325,2.4054054054054053,3.090909090909091
565424,2.6176470588235294,2.966666666666667
565613,3.2413793103448274,3.3333333333333335
565996,1.6875,3.0606060606060606
566100,2.4444444444444446,1.972972972972973
566190,3.2,2.875
566288,3.8333333333333335,2.689655172413793
566578,3.2,1.9772727272727273
566678,2.8285714285714287,2.111111111111111
566874,1.9487179487179487,3.586206896551724
564747,1.5714285714285714,3.5
564942,2.6206896551724137,2.566666666666667
565035,2.736842105263158,2.0
565134,3.92,3.3793103448275863
565232,4.076923076923077,1.9245283018867925
565326,2.4324324324324325,3.0303030303030303
565425,2.59375,2.9655172413793105
565614,3.3333333333333335,2.75
565997,1.7872340425531914,2.6578947368421053
566101,2.657142857142857,1.7
566191,3.2083333333333335,2.727272727272727
566289,3.7083333333333335,2.8846153846153846
566579,2.9393939393939394,1.8297872340425532
566679,2.9696969696969697,1.9
566875,2.303030303030303,3.5
564748,1.6981132075471699,3.176470588235294
565036,2.972972972972973,1.7804878048780488
565135,3.032258064516129,3.3703703703703702
565233,3.3666666666666667,2.019607843137255
565615,3.56,2.588235294117647
566192,3.590909090909091,2.5
566384,2.923076923076923,1.5
567071,2.5555555555555554,2.75
564842,2.5,2.8823529411764706
565616,3.0714285714285716,2.230769230769231
565714,2.1,1.7358490566037736
565812,3.5,3.7142857142857144
565906,2.6666666666666665,3.75
565998,2.0232558139534884,1.826086956521739
566385,3.24,1.3061224489795917
566481,3.103448275862069,2.8285714285714287
566580,3.0303030303030303,4.0
566876,1.9189189189189189,2.9393939393939394
566972,2.4814814814814814,2.40625
567072,2.75,3.0606060606060606
567170,1.9423076923076923,2.774193548387097
567272,2.433333333333333,1.945945945945946
564843,2.71875,3.09375
565038,2.789473684210526,2.6
565617,2.625,2.657142857142857
565715,1.9268292682926829,1.7924528301886793
565813,3.5357142857142856,3.4782608695652173
565907,2.967741935483871,4.2727272727272725
565999,2.1707317073170733,1.8636363636363635
566386,3.037037037037037,1.46
566482,2.9,2.4634146341463414
566581,3.121212121212121,4.173913043478261
566877,2.1515151515151514,2.757575757575758
566973,2.357142857142857,2.6
567073,2.806451612903226,2.787878787878788
567171,2.02,2.4705882352941178
564844,2.625,3.096774193548387
565039,2.891891891891892,2.3947368421052633
565618,2.9310344827586206,2.657142857142857
565716,1.6222222222222222,1.7407407407407407
565814,3.7777777777777777,3.2083333333333335
565908,2.764705882352941,3.5925925925925926
566000,2.1538461538461537,1.8636363636363635
566387,2.6774193548387095,1.6734693877551021
566483,2.774193548387097,2.5384615384615383
566582,3.607142857142857,3.76
