game_pk,home_batting_bb_per_g_rolling_10,away_batting_bb_per_g_rolling_10
566083,,
566084,3.0,6.0
565220,,
565702,,
565799,,
565895,,
566086,4.5,
566275,,
566372,5.5,
566664,,
566763,,
566864,,
566962,,
567059,,
567359,,
567456,,
567552,,
565800,3.0,0.0
566087,3.3333333333333335,4.0
566276,1.0,1.0
566373,5.0,1.0
566665,1.0,2.0
566865,1.0,4.0
567360,1.0,3.0
567553,2.0,2.0
565703,3.0,4.0
565801,7.5,3.0
565896,1.0,3.0
566088,3.5,4.0
566277,2.5,2.0
566374,4.75,2.0
566666,1.0,3.0
566764,2.0,8.0
566866,2.0,3.0
566963,1.0,1.0
567060,6.0,6.0
567361,2.0,3.5
567457,8.0,1.0
567554,2.0,4.5
565222,3.0,7.0
565704,4.0,3.0
565802,7.0,3.0
565897,2.0,4.0
566089,3.2,3.3333333333333335
566278,1.6666666666666667,2.0
566375,4.6,2.3333333333333335
566667,1.0,3.0
566765,7.0,7.5
566867,2.6666666666666665,3.3333333333333335
566964,2.0,2.0
567061,5.5,5.0
567362,1.6666666666666667,2.3333333333333335
567458,7.0,1.0
567555,3.0,3.3333333333333335
565223,2.5,3.75
565316,3.3333333333333335,3.6666666666666665
565803,6.75,2.0
566090,3.1666666666666665,3.75
566180,7.0,3.0
566279,2.5,2.5
566376,5.0,2.75
566668,0.75,2.0
566766,6.666666666666667,2.5
566868,2.25,3.0
567157,5.333333333333333,6.0
567363,1.75,3.3333333333333335
567459,7.333333333333333,3.5
565224,3.0,4.0
565705,3.0,2.0
565804,5.8,1.6
565898,1.6666666666666667,6.666666666666667
566091,3.0,3.4
566280,2.4,2.8
566377,5.142857142857143,2.4
566669,1.4,1.8
566767,5.0,2.8
566869,2.2,3.0
567364,1.6,3.0
567460,6.5,4.2
565225,3.5,4.5
565317,3.75,3.75
565706,2.5,3.0
565805,5.333333333333333,1.6666666666666667
565899,1.5,6.0
566092,3.0,3.0
566181,7.333333333333333,4.0
566281,2.1666666666666665,3.0
566670,2.1666666666666665,1.8333333333333333
566768,4.8,3.1666666666666665
566870,2.5,2.8
567158,5.75,5.5
567365,1.6666666666666667,3.4
567461,5.4,3.6666666666666665
564734,2.1666666666666665,4.666666666666667
564930,2.5,5.166666666666667
565318,3.2,2.4285714285714284
565510,3.5714285714285716,2.6
565990,3.3333333333333335,2.6
566093,3.2222222222222223,2.857142857142857
566182,7.25,3.0
567159,6.2,5.6
564735,2.857142857142857,4.571428571428571
564833,2.7142857142857144,3.125
565319,3.5,3.125
565413,1.8571428571428572,5.285714285714286
565606,3.0,3.3
566183,5.8,3.1666666666666665
566471,1.5714285714285714,2.857142857142857
566567,3.8333333333333335,2.7142857142857144
567062,6.2,3.4
567160,6.166666666666667,1.8571428571428572
567263,3.8,4.5
567556,4.571428571428571,5.166666666666667
564736,2.625,4.375
564834,2.875,3.111111111111111
564931,2.7142857142857144,4.857142857142857
565320,3.4285714285714284,3.111111111111111
565414,2.375,5.375
565511,4.0,2.5
565607,3.125,3.3
565991,3.142857142857143,2.8333333333333335
566184,4.833333333333333,2.857142857142857
566472,1.625,2.625
566568,3.5714285714285716,3.125
567063,6.666666666666667,3.0
567161,5.571428571428571,2.125
567264,4.0,4.555555555555555
567557,4.625,4.714285714285714
564737,2.888888888888889,4.0
564835,2.6666666666666665,3.4
564932,2.75,4.625
565321,3.75,2.9
565415,2.5555555555555554,5.111111111111111
565512,4.222222222222222,2.4285714285714284
565608,3.0,3.1
565992,3.0,3.2857142857142856
566185,4.571428571428571,2.5
566473,1.7777777777777777,2.5555555555555554
566569,3.875,3.888888888888889
567064,6.142857142857143,3.2857142857142856
567162,5.875,2.2222222222222223
567265,3.5714285714285716,4.7
567558,4.444444444444445,5.25
564738,3.2,4.4
564933,2.7777777777777777,3.2
565124,5.0,4.375
565416,2.8,5.555555555555555
565609,3.5,5.111111111111111
565707,2.375,4.5
566474,1.8,3.7
566570,3.7777777777777777,5.6
567065,5.875,4.375
567266,3.5,2.6
564739,3.3,4.3
564836,2.5,4.1
564934,2.8,3.0
565027,3.5,3.0
565226,2.4444444444444446,2.2
565417,2.8,5.6
565513,4.2,3.4444444444444446
565610,3.7,4.9
565708,2.4444444444444446,4.4
565993,2.888888888888889,2.875
566475,2.1,3.8
566571,3.6,5.6
567066,5.444444444444445,3.888888888888889
567267,3.111111111111111,3.3
564740,3.5,4.4
564837,2.7,4.0
564935,2.8,3.1
565125,4.9,4.222222222222222
565227,2.8,2.3
565514,3.9,3.5
565611,3.8,4.4
565709,2.5,4.1
565994,3.3,2.7777777777777777
566476,2.1,3.6
566572,3.8,5.2
567067,5.4,3.8
567268,3.4,4.0
564838,2.4,3.8
564936,3.0,3.0
565028,3.5,2.9
565126,4.4,4.0
565228,3.0,2.5
565515,3.9,3.9
565710,2.6,4.0
566477,2.0,2.7
566573,3.2,4.7
567163,5.0,4.0
564839,2.7,3.6
565029,4.0,2.8
565127,4.0,3.4
565711,2.5,4.2
565806,4.2,4.2
565900,4.3,3.4
566378,3.8,4.0
566478,2.2,2.8
566769,3.2,2.9
566871,3.0,4.5
567164,4.9,4.2
567366,2.7,5.5
567462,4.1,3.1
564840,2.7,3.6
565030,3.3,2.7
565128,3.8,3.3
565229,3.0,3.5
565712,2.9,4.2
565807,4.4,3.8
565901,4.3,2.9
566379,3.4,4.2
566479,2.7,3.0
566872,3.3,5.1
566966,2.6,3.6
567165,4.6,4.6
567367,2.7,5.3
567463,3.7,3.2
564841,2.7,3.6
565031,3.6,3.3
565230,2.9,3.6
565713,2.9,3.9
565808,4.1,3.8
565902,4.4,2.3
566380,2.8,3.9
566480,2.8,2.9
566771,2.7,2.8
566873,3.4,4.8
566967,3.2,3.3
567166,4.6,4.9
567368,2.6,4.8
567464,3.4,2.7
565032,3.6,3.4
565809,4.1,2.7
566282,3.1,3.1
566381,2.8,4.1
566772,3.0,4.0
566968,3.1,3.4
567068,4.9,4.6
567269,2.9,3.4
567369,2.9,4.1
567559,3.3,3.4
565516,3.0,1.9
565810,4.1,2.6
565903,4.6,2.7
566094,2.6,3.7
566283,2.7,3.1
566382,2.7,4.3
566671,4.8,3.7
566773,3.3,4.7
566969,3.3,3.4
567069,5.0,4.9
567167,4.6,2.4
567270,2.8,3.9
567370,3.1,4.1
567465,3.5,3.7
567560,3.5,3.7
565517,3.0,2.0
565811,3.9,2.5
565904,4.4,2.7
566095,2.6,4.3
566383,2.5,4.1
566672,4.6,3.4
566774,3.2,4.2
566970,3.3,3.2
567070,4.4,5.0
567168,4.5,3.0
567271,2.5,4.0
567371,2.8,4.3
567466,3.3,3.3
567561,3.3,3.8
564741,4.5,2.3
565419,2.8,4.4
565518,2.8,3.2
565905,4.5,2.9
566284,2.2,2.5
566673,4.9,3.3
566971,3.2,3.0
567169,4.7,3.0
567467,3.3,4.5
567562,3.2,3.1
564742,4.4,3.0
565130,4.2,3.2
565420,2.8,4.2
565519,2.2,3.1
566096,2.5,3.0
566186,2.5,2.8
566285,2.2,2.6
566574,3.4,5.0
566674,5.2,3.2
566775,3.1,4.2
567372,2.5,4.4
