game_pk,home_pitching_era_rolling_5,away_pitching_era_rolling_5,home_pitching_era_rolling_10,away_pitching_era_rolling_10
566083,,,,
566084,9.0,6.0,9.0,6.0
565220,,,,
565702,,,,
565799,,,,
565895,,,,
566086,6.0,,6.0,
566275,,,,
566372,3.857142857142857,,3.857142857142857,
566664,,,,
566763,,,,
566864,,,,
566962,,,,
567059,,,,
567359,,,,
567456,,,,
567552,,,,
565800,5.0,13.5,5.0,13.5
566087,4.2,4.5,4.2,4.5
566276,0.0,2.25,0.0,2.25
566373,3.6,12.375,3.6,12.375
566665,5.0,1.0,5.0,1.0
566865,1.8,0.0,1.8,0.0
567360,5.0,3.0,5.0,3.0
567553,4.0,5.625,4.0,5.625
565703,3.0,4.5,3.0,4.5
565801,2.8636363636363638,6.857142857142857,2.8636363636363638,6.857142857142857
565896,2.0,0.0,2.0,0.0
566088,4.615384615384615,3.176470588235294,4.615384615384615,3.176470588235294
566277,0.5,3.375,0.5,3.375
566374,4.153846153846154,9.0,4.153846153846154,9.0
566666,3.5,1.0588235294117647,3.5,1.0588235294117647
566764,12.0,4.0,12.0,4.0
566866,0.9473684210526315,2.5,0.9473684210526315,2.5
566963,0.0,2.25,0.0,2.25
567060,4.0,11.25,4.0,11.25
567361,5.5,2.0,5.5,2.0
567457,1.0,7.875,1.0,7.875
567554,6.5,5.294117647058823,6.5,5.294117647058823
565222,3.0,5.625,3.0,5.625
565704,4.5,6.75,4.5,6.75
565802,3.4838709677419355,10.241379310344827,3.4838709677419355,10.241379310344827
565897,6.5,2.0,6.5,2.0
566089,3.9375,3.6,3.9375,3.6
566278,1.3333333333333333,2.88,1.3333333333333333,2.88
566375,3.75,7.92,3.75,7.92
566667,2.6666666666666665,1.8,2.6666666666666665,1.8
566765,9.0,5.294117647058823,9.0,5.294117647058823
566867,0.6428571428571429,2.769230769230769,0.6428571428571429,2.769230769230769
566964,1.0,1.588235294117647,1.0,1.588235294117647
567061,5.0,10.125,5.0,10.125
567362,4.666666666666667,3.8076923076923075,4.666666666666667,3.8076923076923075
567458,2.0,5.294117647058823,2.0,5.294117647058823
567555,5.0,4.68,5.0,4.68
565223,3.0,4.75,3.0,4.75
565316,3.96,5.4,3.96,5.4
565803,4.275,2.4545454545454546,4.275,2.4545454545454546
566090,2.4375,7.363636363636363,3.473684210526316,7.363636363636363
566180,2.6470588235294117,4.909090909090909,2.6470588235294117,4.909090909090909
566279,1.25,9.243243243243244,1.25,9.243243243243244
566376,3.75,3.272727272727273,4.105263157894737,3.272727272727273
566668,2.25,3.7058823529411766,2.25,3.7058823529411766
