Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2010-09-26,LAA,CHW,3,4,-192,181,-210,190,8.0,8.0,8.0,8.0,-120,100,-105,-105
2010-09-26,CLE,KC,5,3,-145,135,-137,127,8.5,8.5,8.5,8.5,-125,105,108,-118
2010-09-26,DET,MIN,5,1,-106,-104,-118,108,8.5,8.5,8.5,8.5,-105,-115,104,-114
2010-09-26,NYY,BOS,4,3,-140,130,-182,175,10.5,10.5,9.5,9.5,-120,100,-103,-107
2010-09-26,OAK,TEX,9,16,-175,165,-193,182,7.0,7.0,7.0,7.0,100,-120,-108,-102
2010-09-26,TB,SEA,2,6,-202,186,-225,205,8.5,8.5,8.5,8.5,-115,-105,110,-120
2010-09-26,TOR,BAL,5,2,-198,184,-182,172,9.0,9.0,8.5,8.5,-120,100,-120,110
2010-09-26,ARI,LAD,5,4,-106,-104,-106,-104,9.0,9.0,9.0,9.0,-115,-105,-103,-107
2010-09-26,CHC,SLC,7,8,113,-123,122,-132,8.0,8.0,8.0,8.0,-105,-115,-105,-105
2010-09-26,COL,SF,2,4,-109,-101,-114,104,8.5,8.5,8.5,8.5,-120,100,-109,-101
2010-09-26,MIL,FLO,7,1,-135,115,-151,142,9.0,9.0,9.0,9.0,-110,-110,-110,-110
2010-09-26,PHI,NYM,3,7,-280,255,-255,235,8.0,8.0,8.0,8.0,-115,-105,-110,100
2010-09-26,PIT,HOU,9,3,110,-120,-112,102,7.5,7.5,7.5,7.5,100,-120,-108,-102
2010-09-26,SD,CIN,2,12,-130,120,-122,112,7.0,7.0,7.0,7.0,105,-125,-115,105
2010-09-26,WAS,ATL,4,2,105,-115,124,-134,8.5,8.5,8.5,8.5,-120,100,105,-115
