Rk,Player,Age,Team,Lg,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards
19.0,JosÃ© BerrÃ­os,31.0,TOR,AL,0.5,1.0,1.0,0.5,4.19,10.0,10.0,0.0,0.0,0.0,0.0,58.0,58.0,27.0,27.0,9.0,25.0,1.0,53.0,3.0,1.0,1.0,250.0,96.0,4.71,1.431,9.0,1.4,3.9,8.2,2.12,
20.0,Jacob deGrom,37.0,TEX,AL,1.6,4.0,1.0,0.8,2.33,10.0,10.0,0.0,0.0,0.0,0.0,58.0,42.0,15.0,15.0,8.0,12.0,0.0,62.0,1.0,0.0,1.0,224.0,165.0,3.4,0.931,6.5,1.2,1.9,9.6,5.17,
21.0,Kevin Gausman,34.0,TOR,AL,0.5,4.0,4.0,0.5,4.03,10.0,10.0,0.0,0.0,0.0,0.0,58.0,45.0,27.0,26.0,7.0,12.0,1.0,55.0,0.0,1.0,0.0,225.0,100.0,3.37,0.983,7.0,1.1,1.9,8.5,4.58,
22.0,Mitch Keller,29.0,PIT,NL,0.6,1.0,6.0,0.143,3.88,10.0,10.0,0.0,0.0,0.0,0.0,58.0,59.0,28.0,25.0,4.0,17.0,0.0,48.0,4.0,0.0,1.0,250.0,109.0,3.4,1.31,9.2,0.6,2.6,7.4,2.82,
23.0,Merrill Kelly,36.0,ARI,NL,1.7,5.0,2.0,0.714,3.26,10.0,10.0,0.0,0.0,0.0,0.0,58.0,43.0,22.0,21.0,6.0,15.0,0.0,52.0,1.0,0.0,0.0,230.0,129.0,3.46,1.0,6.7,0.9,2.3,8.1,3.47,
24.0,JosÃ© Soriano,26.0,LAA,AL,1.1,3.0,4.0,0.429,3.57,10.0,10.0,0.0,0.0,0.0,0.0,58.0,59.0,26.0,23.0,3.0,27.0,0.0,46.0,1.0,0.0,3.0,249.0,117.0,3.61,1.483,9.2,0.5,4.2,7.1,1.7,
25.0,Yoshinobu Yamamoto,26.0,LAD,NL,1.7,5.0,3.0,0.625,1.86,10.0,10.0,0.0,0.0,0.0,0.0,58.0,35.0,15.0,12.0,5.0,18.0,0.0,68.0,1.0,0.0,2.0,223.0,210.0,2.84,0.914,5.4,0.8,2.8,10.6,3.78,
26.0,Nick Martinez,34.0,CIN,NL,1.3,2.0,5.0,0.286,3.43,10.0,10.0,0.0,0.0,0.0,0.0,57.2,53.0,23.0,22.0,4.0,13.0,0.0,43.0,1.0,0.0,5.0,230.0,129.0,3.22,1.145,8.3,0.6,2.0,6.7,3.31,
27.0,Bryan Woo,25.0,SEA,AL,1.8,5.0,1.0,0.833,2.65,9.0,9.0,0.0,0.0,0.0,0.0,57.2,42.0,17.0,17.0,5.0,8.0,0.0,55.0,1.0,0.0,0.0,222.0,137.0,2.76,0.867,6.6,0.8,1.2,8.6,6.88,
28.0,Chris Bassitt,36.0,TOR,AL,1.3,4.0,2.0,0.667,2.83,10.0,10.0,0.0,0.0,0.0,0.0,57.1,59.0,19.0,18.0,6.0,11.0,0.0,61.0,2.0,1.0,2.0,244.0,143.0,2.99,1.221,9.3,0.9,1.7,9.6,5.55,
29.0,Erick Fedde,32.0,STL,NL,0.8,3.0,3.0,0.5,3.77,10.0,10.0,0.0,1.0,1.0,0.0,57.1,48.0,24.0,24.0,5.0,25.0,0.0,34.0,1.0,0.0,1.0,236.0,110.0,4.39,1.273,7.5,0.8,3.9,5.3,1.36,
30.0,Michael Lorenzen,33.0,KCR,AL,0.7,3.0,5.0,0.375,3.77,10.0,10.0,0.0,0.0,0.0,0.0,57.1,57.0,26.0,24.0,9.0,16.0,0.0,50.0,2.0,0.0,7.0,243.0,109.0,4.32,1.273,8.9,1.4,2.5,7.8,3.13,
31.0,Robbie Ray*,33.0,SFG,NL,1.5,6.0,0.0,1.0,2.67,10.0,10.0,0.0,0.0,0.0,0.0,57.1,43.0,17.0,17.0,5.0,27.0,0.0,62.0,0.0,0.0,1.0,235.0,145.0,3.46,1.221,6.8,0.8,4.2,9.7,2.3,
32.0,Joe Ryan,29.0,MIN,AL,1.9,4.0,2.0,0.667,2.68,10.0,9.0,0.0,0.0,0.0,0.0,57.0,38.0,17.0,17.0,8.0,8.0,0.0,67.0,6.0,1.0,0.0,219.0,155.0,3.29,0.807,6.0,1.3,1.3,10.6,8.38,
33.0,Taj Bradley,24.0,TBR,AL,0.1,4.0,3.0,0.571,4.61,10.0,10.0,0.0,0.0,0.0,0.0,56.2,50.0,29.0,29.0,8.0,24.0,0.0,48.0,3.0,0.0,0.0,236.0,86.0,4.65,1.306,7.9,1.3,3.8,7.6,2.0,
34.0,Seth Lugo,35.0,KCR,AL,1.4,3.0,4.0,0.429,3.02,9.0,9.0,0.0,0.0,0.0,0.0,56.2,47.0,21.0,19.0,9.0,15.0,1.0,42.0,1.0,0.0,3.0,222.0,136.0,4.51,1.094,7.5,1.4,2.4,6.7,2.8,
35.0,Davis Martin,28.0,CHW,AL,1.0,2.0,5.0,0.286,3.49,10.0,9.0,0.0,0.0,0.0,0.0,56.2,59.0,26.0,22.0,6.0,13.0,0.0,36.0,3.0,0.0,1.0,237.0,115.0,4.03,1.271,9.4,1.0,2.1,5.7,2.77,
36.0,Brandon Pfaadt,26.0,ARI,NL,1.2,7.0,3.0,0.7,3.81,10.0,10.0,0.0,0.0,0.0,0.0,56.2,56.0,26.0,24.0,11.0,14.0,1.0,44.0,4.0,0.0,0.0,238.0,110.0,5.0,1.235,8.9,1.7,2.2,7.0,3.14,
37.0,Jameson Taillon,33.0,CHC,NL,0.4,3.0,3.0,0.5,4.13,10.0,10.0,0.0,0.0,0.0,0.0,56.2,50.0,27.0,26.0,14.0,12.0,0.0,44.0,0.0,0.0,0.0,230.0,96.0,5.37,1.094,7.9,2.2,1.9,7.0,3.67,
38.0,Michael Wacha,33.0,KCR,AL,1.8,3.0,4.0,0.429,2.86,10.0,10.0,0.0,0.0,0.0,0.0,56.2,54.0,18.0,18.0,3.0,16.0,0.0,43.0,0.0,0.0,0.0,236.0,144.0,3.09,1.235,8.6,0.5,2.5,6.8,2.69,
39.0,Luis Castillo,32.0,SEA,AL,1.0,4.0,3.0,0.571,3.2,10.0,10.0,0.0,0.0,0.0,0.0,56.1,51.0,20.0,20.0,4.0,20.0,0.0,44.0,1.0,0.0,0.0,238.0,114.0,3.56,1.26,8.1,0.6,3.2,7.0,2.2,
40.0,MacKenzie Gore*,26.0,WSN,NL,1.5,2.0,4.0,0.333,3.67,10.0,10.0,0.0,0.0,0.0,0.0,56.1,55.0,23.0,23.0,8.0,18.0,0.0,84.0,1.0,0.0,2.0,236.0,111.0,2.95,1.296,8.8,1.3,2.9,13.4,4.67,
41.0,Max Meyer,26.0,MIA,NL,0.6,3.0,4.0,0.429,4.15,10.0,10.0,0.0,0.0,0.0,0.0,56.1,55.0,28.0,26.0,9.0,17.0,0.0,63.0,2.0,1.0,0.0,239.0,108.0,3.93,1.278,8.8,1.4,2.7,10.1,3.71,
42.0,Ryan Pepiot,27.0,TBR,AL,0.3,2.0,5.0,0.286,3.99,10.0,10.0,0.0,0.0,0.0,0.0,56.1,56.0,26.0,25.0,10.0,18.0,0.0,47.0,1.0,0.0,3.0,236.0,99.0,4.73,1.314,8.9,1.6,2.9,7.5,2.61,
43.0,Zac Gallen,29.0,ARI,NL,0.7,3.0,5.0,0.375,5.14,10.0,10.0,0.0,0.0,0.0,0.0,56.0,52.0,32.0,32.0,10.0,25.0,0.0,59.0,1.0,0.0,1.0,243.0,82.0,4.68,1.375,8.4,1.6,4.0,9.5,2.36,
44.0,Sonny Gray,35.0,STL,NL,0.4,5.0,1.0,0.833,4.02,10.0,10.0,0.0,0.0,0.0,0.0,56.0,50.0,27.0,25.0,9.0,13.0,0.0,61.0,2.0,0.0,1.0,227.0,103.0,3.79,1.125,8.0,1.4,2.1,9.8,4.69,
45.0,Andre Pallante,26.0,STL,NL,0.6,4.0,3.0,0.571,4.18,10.0,10.0,0.0,0.0,0.0,0.0,56.0,55.0,26.0,26.0,8.0,20.0,0.0,35.0,0.0,1.0,3.0,237.0,99.0,4.76,1.339,8.8,1.3,3.2,5.6,1.75,
46.0,Andrew Heaney*,34.0,PIT,NL,1.5,3.0,3.0,0.5,2.91,10.0,10.0,0.0,0.0,0.0,0.0,55.2,42.0,18.0,18.0,5.0,21.0,0.0,42.0,3.0,0.0,1.0,229.0,146.0,4.03,1.132,6.8,0.8,3.4,6.8,2.0,
47.0,Michael King,30.0,SDP,NL,1.2,4.0,2.0,0.667,2.59,10.0,10.0,0.0,1.0,1.0,0.0,55.2,40.0,19.0,16.0,6.0,17.0,0.0,64.0,2.0,0.0,2.0,225.0,154.0,3.2,1.024,6.5,1.0,2.7,10.3,3.76,
48.0,Dean Kremer,29.0,BAL,AL,-0.4,3.0,5.0,0.375,5.5,10.0,10.0,0.0,0.0,0.0,0.0,55.2,62.0,36.0,34.0,10.0,15.0,0.0,40.0,1.0,0.0,4.0,242.0,69.0,4.84,1.383,10.0,1.6,2.4,6.5,2.67,
49.0,Freddy Peralta,29.0,MIL,NL,1.7,5.0,3.0,0.625,2.59,10.0,10.0,0.0,0.0,0.0,0.0,55.2,39.0,16.0,16.0,6.0,20.0,0.0,57.0,3.0,0.0,2.0,227.0,159.0,3.67,1.06,6.3,1.0,3.2,9.2,2.85,
50.0,Mitchell Parker*,25.0,WSN,NL,0.7,4.0,3.0,0.571,4.39,10.0,10.0,0.0,0.0,0.0,0.0,55.1,47.0,29.0,27.0,2.0,25.0,0.0,36.0,3.0,0.0,2.0,238.0,93.0,3.76,1.301,7.6,0.3,4.1,5.9,1.44,
51.0,Jonathan Cannon,24.0,CHW,AL,1.0,2.0,5.0,0.286,3.76,10.0,8.0,0.0,0.0,0.0,0.0,55.0,55.0,24.0,23.0,6.0,17.0,0.0,42.0,3.0,1.0,2.0,237.0,107.0,4.06,1.309,9.0,1.0,2.8,6.9,2.47,
52.0,Tyler Mahle,30.0,TEX,AL,1.9,5.0,1.0,0.833,1.47,10.0,10.0,0.0,0.0,0.0,0.0,55.0,36.0,9.0,9.0,2.0,18.0,0.0,40.0,0.0,1.0,0.0,213.0,260.0,3.08,0.982,5.9,0.3,2.9,6.5,2.22,
53.0,Clay Holmes,32.0,NYM,NL,0.9,5.0,3.0,0.625,3.13,10.0,10.0,0.0,0.0,0.0,0.0,54.2,48.0,21.0,19.0,5.0,20.0,0.0,53.0,3.0,0.0,5.0,228.0,124.0,3.59,1.244,7.9,0.8,3.3,8.7,2.65,
54.0,Chris Sale*,36.0,ATL,NL,0.5,2.0,3.0,0.4,3.62,10.0,10.0,0.0,0.0,0.0,0.0,54.2,59.0,24.0,22.0,6.0,15.0,0.0,72.0,5.0,0.0,2.0,237.0,115.0,2.97,1.354,9.7,1.0,2.5,11.9,4.8,
55.0,Dylan Cease,29.0,SDP,NL,0.1,1.0,3.0,0.25,4.5,10.0,10.0,0.0,0.0,0.0,0.0,54.0,48.0,29.0,27.0,7.0,19.0,1.0,64.0,1.0,0.0,1.0,227.0,89.0,3.5,1.241,8.0,1.2,3.2,10.7,3.37,
56.0,Bailey Falter*,28.0,PIT,NL,0.6,3.0,3.0,0.5,3.5,10.0,10.0,0.0,0.0,0.0,0.0,54.0,43.0,25.0,21.0,6.0,18.0,0.0,39.0,1.0,0.0,2.0,214.0,121.0,4.13,1.13,7.2,1.0,3.0,6.5,2.17,
57.0,Yusei Kikuchi*,34.0,LAA,AL,1.2,0.0,4.0,0.0,3.5,10.0,10.0,0.0,0.0,0.0,0.0,54.0,52.0,24.0,21.0,7.0,26.0,1.0,50.0,1.0,0.0,2.0,235.0,120.0,4.41,1.444,8.7,1.2,4.3,8.3,1.92,
58.0,JP Sears*,29.0,ATH,AL,1.3,4.0,4.0,0.5,4.0,10.0,10.0,0.0,0.0,0.0,0.0,54.0,52.0,24.0,24.0,10.0,10.0,0.0,42.0,3.0,0.0,0.0,225.0,105.0,4.65,1.148,8.7,1.7,1.7,7.0,4.2,
59.0,Jack Kochanowicz,24.0,LAA,AL,0.5,3.0,5.0,0.375,4.86,10.0,10.0,0.0,0.0,0.0,0.0,53.2,57.0,31.0,29.0,9.0,27.0,2.0,35.0,3.0,0.0,2.0,236.0,86.0,5.63,1.565,9.6,1.5,4.5,5.9,1.3,
60.0,Shane Smith,25.0,CHW,AL,1.3,1.0,3.0,0.25,2.36,10.0,10.0,0.0,0.0,0.0,0.0,53.1,41.0,21.0,14.0,3.0,18.0,0.0,49.0,6.0,0.0,5.0,223.0,171.0,3.32,1.106,6.9,0.5,3.0,8.3,2.72,
61.0,Chad Patrick,26.0,MIL,NL,1.0,2.0,4.0,0.333,3.23,11.0,10.0,0.0,0.0,0.0,0.0,53.0,51.0,19.0,19.0,4.0,16.0,1.0,45.0,3.0,0.0,0.0,222.0,127.0,3.44,1.264,8.7,0.7,2.7,7.6,2.81,
62.0,Jeffrey Springs*,32.0,ATH,AL,0.8,5.0,3.0,0.625,3.91,10.0,10.0,0.0,0.0,0.0,0.0,53.0,45.0,29.0,23.0,7.0,21.0,0.0,41.0,0.0,1.0,0.0,225.0,107.0,4.44,1.245,7.6,1.2,3.6,7.0,1.95,
63.0,Corbin Burnes,30.0,ARI,NL,1.6,3.0,2.0,0.6,2.73,9.0,9.0,0.0,0.0,0.0,0.0,52.2,39.0,20.0,16.0,6.0,23.0,1.0,51.0,2.0,2.0,1.0,216.0,153.0,4.05,1.177,6.7,1.0,3.9,8.7,2.22,
64.0,Matthew Liberatore*,25.0,STL,NL,1.1,3.0,3.0,0.5,2.92,9.0,9.0,0.0,0.0,0.0,0.0,52.1,46.0,18.0,17.0,2.0,8.0,0.0,47.0,1.0,0.0,1.0,210.0,142.0,2.29,1.032,7.9,0.3,1.4,8.1,5.88,
65.0,Chris Paddack,29.0,MIN,AL,0.6,2.0,4.0,0.333,3.98,10.0,10.0,0.0,0.0,0.0,0.0,52.0,45.0,25.0,23.0,7.0,19.0,0.0,35.0,1.0,0.0,2.0,217.0,104.0,4.63,1.231,7.8,1.2,3.3,6.1,1.84,
66.0,Justin Verlander,42.0,SFG,NL,0.0,0.0,3.0,0.0,4.33,10.0,10.0,0.0,0.0,0.0,0.0,52.0,52.0,27.0,25.0,8.0,21.0,0.0,41.0,1.0,0.0,0.0,225.0,89.0,4.77,1.404,9.0,1.4,3.6,7.1,1.95,
67.0,Grant Holmes,29.0,ATL,NL,0.6,2.0,3.0,0.4,4.01,10.0,9.0,1.0,0.0,0.0,0.0,51.2,36.0,23.0,23.0,10.0,25.0,0.0,49.0,1.0,0.0,2.0,212.0,104.0,5.21,1.181,6.3,1.7,4.4,8.5,1.96,
68.0,Brady Singer,28.0,CIN,NL,0.0,5.0,3.0,0.625,4.88,10.0,10.0,0.0,0.0,0.0,0.0,51.2,48.0,31.0,28.0,7.0,22.0,0.0,46.0,1.0,0.0,0.0,221.0,91.0,4.39,1.355,8.4,1.2,3.8,8.0,2.09,
69.0,Matthew Boyd*,34.0,CHC,NL,1.1,4.0,2.0,0.667,2.98,9.0,9.0,0.0,0.0,0.0,0.0,51.1,50.0,20.0,17.0,7.0,13.0,0.0,53.0,5.0,0.0,0.0,214.0,132.0,3.84,1.227,8.8,1.2,2.3,9.3,4.08,
70.0,Bailey Ober,29.0,MIN,AL,0.9,4.0,1.0,0.8,3.68,10.0,10.0,0.0,0.0,0.0,0.0,51.1,57.0,22.0,21.0,6.0,12.0,0.0,43.0,2.0,0.0,1.0,223.0,113.0,3.74,1.344,10.0,1.1,2.1,7.5,3.58,
71.0,Tanner Bibee,26.0,CLE,AL,0.4,3.0,4.0,0.429,4.06,9.0,9.0,0.0,0.0,0.0,0.0,51.0,49.0,25.0,23.0,11.0,17.0,0.0,35.0,2.0,0.0,0.0,213.0,98.0,5.63,1.294,8.6,1.9,3.0,6.2,2.06,
72.0,Kyle Freeland*,32.0,COL,NL,-0.1,0.0,6.0,0.0,5.68,10.0,10.0,0.0,0.0,0.0,0.0,50.2,71.0,38.0,32.0,4.0,10.0,0.0,41.0,1.0,0.0,1.0,231.0,82.0,3.14,1.599,12.6,0.7,1.8,7.3,4.1,
73.0,Dustin May,27.0,LAD,NL,-0.1,2.0,4.0,0.333,4.09,9.0,9.0,0.0,0.0,0.0,0.0,50.2,45.0,26.0,23.0,6.0,18.0,0.0,49.0,4.0,0.0,1.0,214.0,96.0,3.98,1.243,8.0,1.1,3.2,8.7,2.72,
74.0,Tyler Anderson*,35.0,LAA,AL,1.7,2.0,1.0,0.667,3.04,9.0,9.0,0.0,0.0,0.0,0.0,50.1,38.0,20.0,17.0,9.0,17.0,3.0,43.0,2.0,2.0,3.0,209.0,138.0,4.83,1.093,6.8,1.6,3.0,7.7,2.53,
75.0,David Peterson*,29.0,NYM,NL,0.9,2.0,2.0,0.5,2.86,9.0,9.0,0.0,0.0,0.0,0.0,50.1,47.0,19.0,16.0,4.0,20.0,1.0,47.0,2.0,0.0,2.0,219.0,135.0,3.55,1.331,8.4,0.7,3.6,8.4,2.35,
76.0,Nick Pivetta,32.0,SDP,NL,1.4,5.0,2.0,0.714,2.86,9.0,9.0,0.0,0.0,0.0,0.0,50.1,35.0,17.0,16.0,5.0,15.0,0.0,56.0,1.0,0.0,0.0,198.0,139.0,3.1,0.993,6.3,0.9,2.7,10.0,3.73,
77.0,Kodai Senga,32.0,NYM,NL,1.9,4.0,3.0,0.571,1.43,9.0,9.0,0.0,0.0,0.0,0.0,50.1,38.0,11.0,8.0,1.0,22.0,0.0,47.0,1.0,0.0,4.0,204.0,270.0,2.84,1.192,6.8,0.2,3.9,8.4,2.14,
78.0,Aaron Nola,32.0,PHI,NL,0.2,1.0,7.0,0.125,6.16,9.0,9.0,0.0,0.0,0.0,0.0,49.2,59.0,35.0,34.0,11.0,16.0,0.0,52.0,3.0,0.0,1.0,220.0,67.0,5.01,1.51,10.7,2.0,2.9,9.4,3.25,
79.0,Antonio Senzatela,30.0,COL,NL,-0.3,1.0,8.0,0.111,6.34,10.0,10.0,0.0,0.0,0.0,0.0,49.2,84.0,41.0,35.0,9.0,14.0,0.0,25.0,1.0,0.0,1.0,239.0,73.0,5.33,1.973,15.2,1.6,2.5,4.5,1.79,
80.0,Cristopher SÃ¡nchez*,28.0,PHI,NL,1.7,4.0,1.0,0.8,3.1,9.0,9.0,0.0,0.0,0.0,0.0,49.1,41.0,18.0,17.0,6.0,17.0,0.0,59.0,4.0,0.0,3.0,207.0,134.0,3.54,1.176,7.5,1.1,3.1,10.8,3.47,
81.0,Shane Baz,26.0,TBR,AL,-0.5,3.0,3.0,0.5,5.33,9.0,9.0,0.0,0.0,0.0,0.0,49.0,50.0,29.0,29.0,9.0,19.0,0.0,48.0,3.0,0.0,0.0,210.0,74.0,4.85,1.408,9.2,1.7,3.5,8.8,2.53,
82.0,Randy VÃ¡squez,26.0,SDP,NL,0.7,3.0,4.0,0.429,3.49,10.0,10.0,0.0,0.0,0.0,0.0,49.0,44.0,20.0,19.0,5.0,26.0,0.0,27.0,3.0,1.0,2.0,215.0,114.0,5.08,1.429,8.1,0.9,4.8,5.0,1.04,
83.0,Reese Olson,25.0,DET,AL,1.2,4.0,3.0,0.571,2.96,9.0,9.0,0.0,0.0,0.0,0.0,48.2,38.0,16.0,16.0,2.0,19.0,1.0,51.0,4.0,0.0,2.0,201.0,135.0,2.93,1.171,7.0,0.4,3.5,9.4,2.68,
84.0,Ronel Blanco,31.0,HOU,AL,0.5,3.0,4.0,0.429,4.1,9.0,9.0,0.0,0.0,0.0,0.0,48.1,37.0,22.0,22.0,7.0,20.0,0.0,48.0,0.0,0.0,0.0,199.0,98.0,4.21,1.179,6.9,1.3,3.7,8.9,2.4,
85.0,Luis Ortiz,26.0,CLE,AL,0.1,2.0,5.0,0.286,4.66,9.0,9.0,0.0,0.0,0.0,0.0,48.1,44.0,26.0,25.0,7.0,23.0,0.0,56.0,0.0,0.0,0.0,211.0,86.0,4.07,1.386,8.2,1.3,4.3,10.4,2.43,
86.0,Sean Burke,25.0,CHW,AL,-0.1,2.0,5.0,0.286,4.69,10.0,9.0,0.0,0.0,0.0,0.0,48.0,46.0,30.0,25.0,9.0,27.0,0.0,33.0,4.0,0.0,2.0,218.0,86.0,6.08,1.521,8.6,1.7,5.1,6.2,1.22,
87.0,Tylor Megill,29.0,NYM,NL,0.4,3.0,4.0,0.429,3.56,10.0,10.0,0.0,0.0,0.0,0.0,48.0,42.0,23.0,19.0,3.0,23.0,0.0,66.0,4.0,0.0,2.0,213.0,109.0,2.83,1.354,7.9,0.6,4.3,12.4,2.87,
88.0,Gavin Williams,25.0,CLE,AL,0.5,4.0,2.0,0.667,3.94,10.0,10.0,0.0,0.0,0.0,0.0,48.0,47.0,23.0,21.0,7.0,26.0,0.0,57.0,0.0,0.0,5.0,209.0,102.0,4.22,1.521,8.8,1.3,4.9,10.7,2.19,
89.0,Griffin Canning,29.0,NYM,NL,1.6,5.0,1.0,0.833,2.47,9.0,9.0,0.0,0.0,0.0,0.0,47.1,44.0,13.0,13.0,6.0,17.0,0.0,46.0,0.0,0.0,1.0,198.0,157.0,3.86,1.289,8.4,1.1,3.2,8.7,2.71,
90.0,Kyle Hendricks,35.0,LAA,AL,0.5,2.0,5.0,0.286,5.32,9.0,9.0,0.0,0.0,0.0,0.0,47.1,44.0,28.0,28.0,9.0,16.0,0.0,28.0,3.0,0.0,0.0,198.0,79.0,5.57,1.268,8.4,1.7,3.0,5.3,1.75,
91.0,Jordan Hicks,28.0,SFG,NL,-0.9,1.0,5.0,0.167,6.46,11.0,9.0,1.0,0.0,0.0,0.0,47.1,55.0,35.0,34.0,3.0,17.0,0.0,41.0,4.0,0.0,4.0,210.0,60.0,3.5,1.521,10.5,0.6,3.2,7.8,2.41,
92.0,Jack Flaherty,29.0,DET,AL,0.2,2.0,5.0,0.286,4.44,9.0,9.0,0.0,0.0,0.0,0.0,46.2,42.0,24.0,23.0,10.0,15.0,0.0,56.0,1.0,0.0,0.0,194.0,90.0,4.49,1.221,8.1,1.9,2.9,10.8,3.73,
