game_pk,date,home_bullpen_ip,home_bullpen_hits,home_bullpen_earned_runs,home_bullpen_walks,home_bullpen_strikeouts,home_bullpen_homeruns,home_bullpen_era,home_bullpen_whip,home_bullpen_k_per_9,home_bullpen_k_bb_ratio,home_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_ip,away_bullpen_hits,away_bullpen_earned_runs,away_bullpen_walks,away_bullpen_strikeouts,away_bullpen_homeruns,away_bullpen_era,away_bullpen_whip,away_bullpen_k_per_9,away_bullpen_k_bb_ratio,away_bullpen_hr_per_9,away_bullpen_bb_per_9
380604,2014-04-05,4.0,6,1,0,6,0,2.25,1.5,13.5,0.0,0.0,0.0,1.0,0,0,0,1,0,0.0,0.0,9.0,0.0,0.0,0.0
380605,2014-04-05,4.6667,2,0,0,4,0,0.0,0.43,7.71,0.0,0.0,0.0,2.0,5,3,0,3,0,13.5,2.5,13.5,0.0,0.0,0.0
380606,2014-04-05,4.6667,5,0,1,3,0,0.0,1.29,5.79,3.0,0.0,1.93,2.0,2,0,1,4,0,0.0,1.5,18.0,4.0,0.0,4.5
380607,2014-04-05,2.3333,7,5,1,2,0,19.29,3.43,7.71,2.0,0.0,3.86,3.0,4,2,2,3,0,6.0,2.0,9.0,1.5,0.0,6.0
380608,2014-04-05,2.6667,2,2,2,3,0,6.75,1.5,10.12,1.5,0.0,6.75,1.0,2,1,1,1,0,9.0,3.0,9.0,1.0,0.0,9.0
380609,2014-04-05,1.6667,1,0,0,3,0,0.0,0.6,16.2,0.0,0.0,0.0,1.0,1,4,2,1,1,36.0,3.0,9.0,0.5,9.0,18.0
380610,2014-04-05,6.6667,6,1,1,15,0,1.35,1.05,20.25,15.0,0.0,1.35,6.0,2,0,1,7,0,0.0,0.5,10.5,7.0,0.0,1.5
380611,2014-04-05,3.3333,3,2,2,5,0,5.4,1.5,13.5,2.5,0.0,5.4,4.0,2,2,2,1,0,4.5,1.0,2.25,0.5,0.0,4.5
380612,2014-04-05,2.3333,2,0,2,3,0,0.0,1.71,11.57,1.5,0.0,7.71,2.0,3,3,1,3,2,13.5,2.0,13.5,3.0,9.0,4.5
380613,2014-04-05,2.0,1,0,2,3,0,0.0,1.5,13.5,1.5,0.0,9.0,2.0,0,0,1,1,0,0.0,0.5,4.5,1.0,0.0,4.5
380614,2014-04-05,2.3333,2,0,1,2,0,0.0,1.29,7.71,2.0,0.0,3.86,2.0,5,3,2,2,0,13.5,3.5,9.0,1.0,0.0,9.0
380615,2014-04-05,3.0,1,0,0,2,0,0.0,0.33,6.0,0.0,0.0,0.0,0.6667,0,0,0,2,0,0.0,0.0,27.0,0.0,0.0,0.0
380616,2014-04-05,4.6667,4,2,4,4,1,3.86,1.71,7.71,1.0,1.93,7.71,2.6667,1,0,2,2,0,0.0,1.12,6.75,1.0,0.0,6.75
380617,2014-04-05,3.0,1,2,2,3,1,6.0,1.0,9.0,1.5,3.0,6.0,3.6667,0,0,1,1,0,0.0,0.27,2.45,1.0,0.0,2.45
380618,2014-04-05,3.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3,2,2,0,0,9.0,2.5,0.0,0.0,0.0,9.0
