game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
381492,2014-08-25,2.8,2.9,3,2,2,0,0,0,1,1,1,0,6.43,0.0,1.07,0.69,3.21,3.1,0.0,0.0,3.21,0.0,0.0,0.0
382492,2014-08-25,4.0,1.9,3,1,1,0,1,1,3,0,0,0,2.25,0.0,1.0,1.05,6.75,0.0,3.0,0.0,0.0,0.0,2.25,4.74
382493,2014-08-25,2.0,2.0,0,1,0,0,0,1,3,3,0,0,0.0,0.0,0.0,1.0,13.5,13.5,0.0,3.0,0.0,0.0,0.0,4.5
382494,2014-08-25,5.9,1.8,4,1,1,0,2,0,8,3,1,0,1.53,0.0,1.02,0.56,12.2,15.0,4.0,0.0,1.53,0.0,3.05,0.0
382495,2014-08-25,4.0,3.0,7,4,6,0,3,0,3,2,0,0,13.5,0.0,2.5,1.33,6.75,6.0,1.0,0.0,0.0,0.0,6.75,0.0
382496,2014-08-25,2.0,1.0,2,1,5,0,4,1,3,0,0,0,22.5,0.0,3.0,2.0,13.5,0.0,0.75,0.0,0.0,0.0,18.0,9.0
382497,2014-08-25,3.0,2.0,4,2,2,1,1,1,2,1,0,1,6.0,4.5,1.67,1.5,6.0,4.5,2.0,1.0,0.0,4.5,3.0,4.5
382498,2014-08-25,2.0,4.0,1,3,0,1,0,1,2,5,0,1,0.0,2.25,0.5,1.0,9.0,11.25,0.0,5.0,0.0,2.25,0.0,2.25
382499,2014-08-25,4.0,1.0,4,1,1,0,0,0,4,0,0,0,2.25,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382500,2014-08-25,2.0,2.0,3,3,1,1,1,0,2,2,1,1,4.5,4.5,2.0,1.5,9.0,9.0,2.0,0.0,4.5,4.5,4.5,0.0
