game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
381609,2014-06-18,2.0,3.0,3,0,1,0,0,0,0,3,1,0,4.5,0.0,1.5,0.0,0.0,9.0,0.0,0.0,4.5,0.0,0.0,0.0
381610,2014-06-18,3.0,2.0,4,0,1,0,0,1,3,3,0,0,3.0,0.0,1.33,0.5,9.0,13.5,0.0,3.0,0.0,0.0,0.0,4.5
381611,2014-06-18,6.9,2.9,8,2,3,1,3,1,8,1,0,0,3.91,3.1,1.59,1.03,10.43,3.1,2.67,1.0,0.0,0.0,3.91,3.1
381612,2014-06-18,0.0,4.9,0,3,0,0,0,1,0,2,0,0,0.0,0.0,0.0,0.82,0.0,3.67,0.0,2.0,0.0,0.0,0.0,1.84
381613,2014-06-18,4.0,3.0,2,5,1,4,2,2,5,2,0,1,2.25,12.0,1.0,2.33,11.25,6.0,2.5,1.0,0.0,3.0,4.5,6.0
381614,2014-06-18,2.0,2.8,2,1,0,0,0,0,2,4,0,0,0.0,0.0,1.0,0.36,9.0,12.86,0.0,0.0,0.0,0.0,0.0,0.0
381615,2014-06-18,1.8,1.0,0,2,0,1,0,0,3,1,0,0,0.0,9.0,0.0,2.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
381616,2014-06-18,1.0,2.1,1,2,1,2,0,0,1,0,1,2,9.0,8.57,1.0,0.95,9.0,0.0,0.0,0.0,9.0,8.57,0.0,0.0
381617,2014-06-18,3.0,1.0,3,2,1,1,0,0,2,0,0,0,3.0,9.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381618,2014-06-18,4.0,3.0,5,1,1,0,0,1,4,5,1,0,2.25,0.0,1.25,0.67,9.0,15.0,0.0,5.0,2.25,0.0,0.0,3.0
381619,2014-06-18,2.0,1.0,0,3,0,1,0,0,3,0,0,0,0.0,9.0,0.0,3.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381620,2014-06-18,3.0,3.8,6,0,3,0,1,0,3,1,0,0,9.0,0.0,2.33,0.0,9.0,2.37,3.0,0.0,0.0,0.0,3.0,0.0
381621,2014-06-18,2.0,3.0,0,2,0,0,0,1,2,1,0,0,0.0,0.0,0.0,1.0,9.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0
381622,2014-06-18,4.0,2.0,2,5,1,4,1,1,6,1,0,0,2.25,18.0,0.75,3.0,13.5,4.5,6.0,1.0,0.0,0.0,2.25,4.5
