game_pk,home_pitching_era_rolling_5,away_pitching_era_rolling_5,home_pitching_era_rolling_10,away_pitching_era_rolling_10
380537,,,,
380538,3.0,1.0,3.0,1.0
380546,,3.0,,3.0
380540,,,,
380541,,,,
380542,,,,
380543,,,,
380544,,,,
380545,,,,
380547,,,,
380548,,,,
380549,,,,
380550,4.5,,4.5,
380551,,,,
380552,,,,
380553,,,,
380554,0.0,2.25,0.0,2.25
380556,1.0,11.25,1.0,11.25
380557,1.0,2.769230769230769,1.0,2.769230769230769
380558,,,,
380559,14.0,10.0,14.0,10.0
380560,9.0,2.0,9.0,2.0
380561,6.0,4.0,6.0,4.0
380562,2.0,10.125,2.0,10.125
380555,2.0,0.0,2.0,0.0
380563,2.5,2.1176470588235294,2.5,2.1176470588235294
380564,1.0,2.25,1.0,2.25
380565,0.0,1.0,0.0,1.0
380566,4.0,1.5,4.0,1.5
380567,2.0,7.3125,2.0,7.3125
380568,2.0,4.320017280069121,2.0,4.320017280069121
380569,2.0,2.5714285714285716,2.0,2.5714285714285716
380570,3.0,5.625,3.0,5.625
380571,2.0,6.75,2.0,6.75
380572,8.0,6.750012980794193,8.0,6.750012980794193
380573,8.5,2.0,8.5,2.0
380574,5.5,4.235294117647059,5.5,4.235294117647059
380575,1.0,0.0,1.0,0.0
380576,3.0,5.823529411764706,3.0,5.823529411764706
380577,8.1,6.3,8.1,6.3
380578,3.5,2.1176470588235294,3.5,2.1176470588235294
380579,1.0384615384615385,1.4794540814439472,1.0384615384615385,1.4794540814439472
380580,2.3333333333333335,6.48,2.3333333333333335,6.48
380582,3.6,5.3035619579250755,3.6,5.3035619579250755
380583,1.5,5.0625,1.5,5.0625
380584,3.0,2.0,3.0,2.0
380585,4.8,2.769230769230769,4.8,2.769230769230769
380586,0.5,0.5192317677533995,0.5,0.5192317677533995
380587,3.0,3.8076923076923075,3.0,3.8076923076923075
380588,6.631578947368421,3.789473684210526,6.631578947368421,3.789473684210526
380589,2.3333333333333335,8.333333333333334,2.3333333333333335,8.333333333333334
380590,7.090909090909091,5.8,7.090909090909091,5.333333333333333
380591,3.2142857142857144,1.3846153846153846,3.2142857142857144,1.3846153846153846
380592,1.4210526315789473,3.6666666666666665,1.4210526315789473,3.6666666666666665
380593,3.0,4.655172413793103,3.0,4.655172413793103
380594,6.75,2.6666666666666665,6.75,2.6666666666666665
380595,2.423076923076923,2.0,2.423076923076923,2.0
380596,3.1153846153846154,6.506016257811738,3.1153846153846154,6.506016257811738
380597,4.764705882352941,3.96,4.764705882352941,3.96
380598,1.6200016200016198,5.961054444297258,1.6200016200016198,5.961054444297258
