game_pk,date,home_starter_id,away_starter_id,home_starter_name,away_starter_name,home_starter_team,away_starter_team,home_starter_ip,away_starter_ip,home_starter_hits,away_starter_hits,home_starter_runs,away_starter_runs,home_starter_earned_runs,away_starter_earned_runs,home_starter_walks,away_starter_walks,home_starter_strikeouts,away_starter_strikeouts,home_starter_homeruns,away_starter_homeruns,home_starter_era,away_starter_era,home_starter_whip,away_starter_whip,home_starter_pitches,away_starter_pitches,home_starter_strikes,away_starter_strikes,home_starter_hit_batters,away_starter_hit_batters,home_starter_wild_pitches,away_starter_wild_pitches,home_starter_balks,away_starter_balks,home_starter_batters_faced,away_starter_batters_faced,home_starter_ground_outs,away_starter_ground_outs,home_starter_air_outs,away_starter_air_outs,home_starter_wins,away_starter_wins,home_starter_losses,away_starter_losses,home_starter_saves,away_starter_saves,home_starter_blown_saves,away_starter_blown_saves,home_starter_holds,away_starter_holds
529994,2018-08-16,621107.0,571927.0,Zach Eflin,Steven Matz,Philadelphia Phillies,New York Mets,6.2,2.0,7.0,5.0,4.0,6.0,4.0,4.0,3.0,1.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,96.0,58.0,67.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,14.0,5.0,2.0,10.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
531225,2018-08-16,656798.0,453329.0,Jacob Nix,Clay Buchholz,San Diego Padres,Arizona Diamondbacks,0.2,9.0,5.0,5.0,5.0,1.0,5.0,1.0,2.0,0.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,42.0,112.0,22.0,76.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,32.0,0.0,10.0,1.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531226,2018-08-16,467100.0,452657.0,Iván Nova,Jon Lester,Pittsburgh Pirates,Chicago Cubs,6.2,6.0,7.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,97.0,92.0,66.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,21.0,8.0,5.0,9.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531227,2018-08-16,527054.0,592351.0,Julio Teheran,Jon Gray,Atlanta Braves,Colorado Rockies,7.0,7.0,3.0,5.0,2.0,3.0,2.0,3.0,2.0,1.0,7.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,90.0,94.0,55.0,62.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,26.0,8.0,5.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531228,2018-08-16,429722.0,434538.0,Ervin Santana,Francisco Liriano,Minnesota Twins,Detroit Tigers,4.0,1.2,7.0,5.0,7.0,8.0,7.0,4.0,3.0,3.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,72.0,56.0,45.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,13.0,3.0,1.0,7.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
531229,2018-08-16,642558.0,518566.0,Ariel Jurado,Taylor Cole,Texas Rangers,Los Angeles Angels,6.0,1.0,9.0,2.0,6.0,3.0,6.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,84.0,34.0,54.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,8.0,6.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531230,2018-08-16,624133.0,621261.0,Ranger Suarez,Corey Oswalt,Philadelphia Phillies,New York Mets,4.0,6.0,11.0,9.0,8.0,4.0,4.0,4.0,2.0,1.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,69.0,96.0,43.0,65.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,28.0,6.0,6.0,3.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531231,2018-08-16,547888.0,605483.0,Masahiro Tanaka,Blake Snell,New York Yankees,Tampa Bay Rays,6.0,5.0,9.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,76.0,61.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,18.0,6.0,6.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531232,2018-08-16,642098.0,543208.0,Glenn Sparkman,Sam Gaviglio,Kansas City Royals,Toronto Blue Jays,4.0,4.1,4.0,8.0,2.0,5.0,2.0,5.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,72.0,43.0,42.0,1.0,0.0,1.0,0.0,0.0,1.0,17.0,21.0,2.0,4.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
531233,2018-08-16,596133.0,543699.0,Luke Weaver,Tanner Roark,St. Louis Cardinals,Washington Nationals,3.2,6.0,7.0,5.0,4.0,4.0,2.0,3.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,71.0,97.0,42.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,26.0,3.0,4.0,8.0,13.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
