game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_probable_pitcher_id,home_probable_pitcher_name,away_probable_pitcher_id,away_probable_pitcher_name,venue,game_time_utc,status
824686,2026-05-01T18:20:00Z,112,109,Chicago Cubs,Arizona Diamondbacks,607067,Colin Rea,668678,Zac Gallen,Wrigley Field,2026-05-01T18:20:00Z,Scheduled
824287,2026-05-01T22:40:00Z,116,140,Detroit Tigers,Texas Rangers,656427,Jack Flaherty,669022,MacKenzie Gore,Comerica Park,2026-05-01T22:40:00Z,Scheduled
823389,2026-05-01T22:45:00Z,134,113,Pittsburgh Pirates,Cincinnati Reds,656605,Mitch Keller,663903,Brady Singer,PNC Park,2026-05-01T22:45:00Z,Scheduled
822744,2026-05-01T22:45:00Z,120,158,Washington Nationals,Milwaukee Brewers,663623,Jake Irvin,694819,Jacob Misiorowski,Nationals Park,2026-05-01T22:45:00Z,Scheduled
823557,2026-05-01T23:05:00Z,147,110,New York Yankees,Baltimore Orioles,701542,Will Warren,,Cade Povich,Yankee Stadium,2026-05-01T23:05:00Z,Scheduled
824772,2026-05-01T23:10:00Z,111,117,Boston Red Sox,Houston Astros,,Jake Bennett,681347,Mike Burrows,Fenway Park,2026-05-01T23:10:00Z,Scheduled
822990,2026-05-01T23:10:00Z,139,137,Tampa Bay Rays,San Francisco Giants,663556,Shane McClanahan,592662,Robbie Ray,Tropicana Field,2026-05-01T23:10:00Z,Scheduled
823877,2026-05-01T23:10:00Z,146,143,Miami Marlins,Philadelphia Phillies,691587,Eury Pérez,554430,Zack Wheeler,loanDepot park,2026-05-01T23:10:00Z,Scheduled
823713,2026-05-02T00:10:00Z,142,141,Minnesota Twins,Toronto Blue Jays,680573,Simeon Woods Richardson,571578,Patrick Corbin,Target Field,2026-05-02T00:10:00Z,Scheduled
823066,2026-05-02T00:15:00Z,138,119,St. Louis Cardinals,Los Angeles Dodgers,669461,Matthew Liberatore,686218,Emmet Sheehan,Busch Stadium,2026-05-02T00:15:00Z,Scheduled
824366,2026-05-02T00:40:00Z,115,144,Colorado Rockies,Atlanta Braves,500779,Jose Quintana,656550,Grant Holmes,Coors Field,2026-05-02T00:40:00Z,Scheduled
824041,2026-05-02T01:38:00Z,108,121,Los Angeles Angels,New York Mets,700712,Walbert Urena,681035,Christian Scott,Angel Stadium,2026-05-02T01:38:00Z,Scheduled
825012,2026-05-02T01:40:00Z,133,114,Athletics,Cleveland Guardians,669372,J.T. Ginn,676282,Joey Cantillo,Sutter Health Park,2026-05-02T01:40:00Z,Scheduled
823309,2026-05-02T01:40:00Z,135,145,San Diego Padres,Chicago White Sox,608566,Germán Márquez,702273,Noah Schultz,Petco Park,2026-05-02T01:40:00Z,Scheduled
823146,2026-05-02T01:45:00Z,136,118,Seattle Mariners,Kansas City Royals,693433,Bryan Woo,666142,Cole Ragans,T-Mobile Park,2026-05-02T01:45:00Z,Scheduled
