game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_probable_pitcher_id,home_probable_pitcher_name,away_probable_pitcher_id,away_probable_pitcher_name,venue,game_time_utc,status
823462,2026-05-20T17:05:00Z,143,113,Philadelphia Phillies,Cincinnati Reds,605400,Aaron Nola,671096,Andrew Abbott,Citizens Bank Park,2026-05-20T17:05:00Z,Scheduled
822977,2026-05-20T17:10:00Z,139,110,Tampa Bay Rays,Baltimore Orioles,571927,Steven Matz,669358,Shane Baz,Tropicana Field,2026-05-20T17:10:00Z,Pre-Game
823703,2026-05-20T17:40:00Z,142,117,Minnesota Twins,Houston Astros,657746,Joe Ryan,681347,Mike Burrows,Target Field,2026-05-20T17:40:00Z,Scheduled
824355,2026-05-20T19:10:00Z,115,140,Colorado Rockies,Texas Rangers,607536,Kyle Freeland,683004,Jack Leiter,Coors Field,2026-05-20T19:10:00Z,Scheduled
825084,2026-05-20T19:40:00Z,109,137,Arizona Diamondbacks,San Francisco Giants,518876,Merrill Kelly,641816,Tyler Mahle,Chase Field,2026-05-20T19:40:00Z,Scheduled
823134,2026-05-20T20:10:00Z,136,145,Seattle Mariners,Chicago White Sox,676106,Emerson Hancock,680732,Sean Burke,T-Mobile Park,2026-05-20T20:10:00Z,Scheduled
824273,2026-05-20T22:40:00Z,116,114,Detroit Tigers,Cleveland Guardians,,Drew Anderson,676440,Tanner Bibee,Comerica Park,2026-05-20T22:40:00Z,Scheduled
823866,2026-05-20T22:40:00Z,146,144,Miami Marlins,Atlanta Braves,676083,Janson Junk,519242,Chris Sale,loanDepot park,2026-05-20T22:40:00Z,Scheduled
822735,2026-05-20T22:45:00Z,120,121,Washington Nationals,New York Mets,641793,Zack Littell,804267,Zach Thornton,Nationals Park,2026-05-20T22:45:00Z,Scheduled
823547,2026-05-20T23:05:00Z,147,141,New York Yankees,Toronto Blue Jays,693645,Cam Schlittler,702056,Trey Yesavage,Yankee Stadium,2026-05-20T23:05:00Z,Scheduled
824111,2026-05-20T23:40:00Z,118,111,Kansas City Royals,Boston Red Sox,608379,Michael Wacha,813349,Connelly Early,Kauffman Stadium,2026-05-20T23:40:00Z,Scheduled
824678,2026-05-20T23:40:00Z,112,158,Chicago Cubs,Milwaukee Brewers,665795,Edward Cabrera,690986,Kyle Harrison,Wrigley Field,2026-05-20T23:40:00Z,Scheduled
823057,2026-05-20T23:45:00Z,138,134,St. Louis Cardinals,Pittsburgh Pirates,700241,Michael McGreevy,669387,Carmen Mlodzinski,Busch Stadium,2026-05-20T23:45:00Z,Scheduled
823299,2026-05-21T00:40:00Z,135,119,San Diego Padres,Los Angeles Dodgers,681190,Randy Vásquez,660271,Shohei Ohtani,Petco Park,2026-05-21T00:40:00Z,Scheduled
824032,2026-05-21T01:38:00Z,108,133,Los Angeles Angels,Athletics,686799,Jack Kochanowicz,650644,Aaron Civale,Angel Stadium,2026-05-21T01:38:00Z,Scheduled
