game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_probable_pitcher_id,home_probable_pitcher_name,away_probable_pitcher_id,away_probable_pitcher_name,venue,game_time_utc,status
824929,2026-04-30T16:15:00Z,144,116,Atlanta Braves,Detroit Tigers,693821,Bryce Elder,664285,Framber Valdez,Truist Park,2026-04-30T16:15:00Z,Pre-Game
824848,2026-04-30T16:35:00Z,110,117,Baltimore Orioles,Houston Astros,605135,Chris Bassitt,621121,Lance McCullers Jr.,Oriole Park at Camden Yards,2026-04-30T16:35:00Z,Scheduled
824850,2026-04-30T16:40:00Z,110,117,Baltimore Orioles,Houston Astros,687064,Brandon Young,,Lance McCullers Jr.,Oriole Park at Camden Yards,2026-04-30T16:40:00Z,Scheduled
823391,2026-04-30T16:35:00Z,134,138,Pittsburgh Pirates,St. Louis Cardinals,694973,Paul Skenes,690928,Hunter Dobbins,PNC Park,2026-04-30T16:35:00Z,Scheduled
823472,2026-04-30T16:35:00Z,143,137,Philadelphia Phillies,San Francisco Giants,650911,Cristopher Sánchez,657277,Logan Webb,Citizens Bank Park,2026-04-30T16:35:00Z,Pre-Game
823471,2026-04-30T21:35:00Z,143,137,Philadelphia Phillies,San Francisco Giants,,Tim Mayza,,Adrian Houser,Citizens Bank Park,2026-04-30T21:35:00Z,Scheduled
824524,2026-04-30T16:40:00Z,113,115,Cincinnati Reds,Colorado Rockies,671096,Andrew Abbott,547179,Michael Lorenzen,Great American Ball Park,2026-04-30T16:40:00Z,Pre-Game
823634,2026-04-30T17:10:00Z,121,120,New York Mets,Washington Nationals,642547,Freddy Peralta,571945,Miles Mikolas,Citi Field,2026-04-30T17:10:00Z,Scheduled
823795,2026-04-30T17:40:00Z,158,109,Milwaukee Brewers,Arizona Diamondbacks,605540,Brandon Woodruff,647336,Michael Soroka,American Family Field,2026-04-30T17:40:00Z,Scheduled
825016,2026-04-30T19:05:00Z,133,118,Athletics,Kansas City Royals,605488,Jeffrey Springs,702070,Noah Cameron,Sutter Health Park,2026-04-30T19:05:00Z,Scheduled
823714,2026-04-30T23:40:00Z,142,141,Minnesota Twins,Toronto Blue Jays,641927,Bailey Ober,592332,Kevin Gausman,Target Field,2026-04-30T23:40:00Z,Scheduled
