game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_probable_pitcher_id,home_probable_pitcher_name,away_probable_pitcher_id,away_probable_pitcher_name,venue,game_time_utc,status
824434,2026-05-26T22:10:00Z,114,120,Cleveland Guardians,Washington Nationals,676282,Joey Cantillo,676917,Cade Cavalli,Progressive Field,2026-05-26T22:10:00Z,Scheduled
824837,2026-05-26T22:35:00Z,110,139,Baltimore Orioles,Tampa Bay Rays,669358,Shane Baz,643377,Griffin Jax,Oriole Park at Camden Yards,2026-05-26T22:35:00Z,Scheduled
824275,2026-05-26T22:40:00Z,116,108,Detroit Tigers,Los Angeles Angels,672456,Keider Montero,686799,Jack Kochanowicz,Comerica Park,2026-05-26T22:40:00Z,Scheduled
823379,2026-05-26T22:40:00Z,134,112,Pittsburgh Pirates,Chicago Cubs,677952,Braxton Ashcraft,696136,Jordan Wicks,PNC Park,2026-05-26T22:40:00Z,Scheduled
824758,2026-05-26T22:45:00Z,111,144,Boston Red Sox,Atlanta Braves,624133,Ranger Suarez,675911,Spencer Strider,Fenway Park,2026-05-26T22:45:00Z,Scheduled
822811,2026-05-26T23:07:00Z,141,146,Toronto Blue Jays,Miami Marlins,680755,Braydon Fisher,645261,Sandy Alcantara,Rogers Centre,2026-05-26T23:07:00Z,Scheduled
823624,2026-05-26T23:10:00Z,121,113,New York Mets,Cincinnati Reds,,David Peterson,695505,Chase Burns,Citi Field,2026-05-26T23:10:00Z,Scheduled
824597,2026-05-26T23:40:00Z,145,142,Chicago White Sox,Minnesota Twins,680732,Sean Burke,657746,Joe Ryan,Rate Field,2026-05-26T23:40:00Z,Scheduled
824106,2026-05-26T23:40:00Z,118,147,Kansas City Royals,New York Yankees,663559,Bailey Falter,693645,Cam Schlittler,Kauffman Stadium,2026-05-26T23:40:00Z,Scheduled
823785,2026-05-26T23:40:00Z,158,138,Milwaukee Brewers,St. Louis Cardinals,690986,Kyle Harrison,700241,Michael McGreevy,American Family Field,2026-05-26T23:40:00Z,Scheduled
822898,2026-05-27T00:05:00Z,140,117,Texas Rangers,Houston Astros,683004,Jack Leiter,669920,Jason Alexander,Globe Life Field,2026-05-27T00:05:00Z,Scheduled
825004,2026-05-27T01:40:00Z,133,136,Athletics,Seattle Mariners,622663,Luis Severino,676106,Emerson Hancock,Sutter Health Park,2026-05-27T01:40:00Z,Scheduled
823294,2026-05-27T01:40:00Z,135,143,San Diego Padres,Philadelphia Phillies,681190,Randy Vásquez,605400,Aaron Nola,Petco Park,2026-05-27T01:40:00Z,Scheduled
823216,2026-05-27T01:45:00Z,137,109,San Francisco Giants,Arizona Diamondbacks,641816,Tyler Mahle,593958,Eduardo Rodriguez,Oracle Park,2026-05-27T01:45:00Z,Scheduled
823949,2026-05-27T02:10:00Z,119,115,Los Angeles Dodgers,Colorado Rockies,641778,Eric Lauer,607536,Kyle Freeland,UNIQLO Field at Dodger Stadium,2026-05-27T02:10:00Z,Scheduled
