game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_probable_pitcher_id,home_probable_pitcher_name,away_probable_pitcher_id,away_probable_pitcher_name,venue,game_time_utc,status
824841,2026-05-13T17:05:00Z,110,147,Baltimore Orioles,New York Yankees,680694,Kyle Bradish,608331,Max Fried,Oriole Park at Camden Yards,2026-05-13T17:05:00Z,Scheduled
824438,2026-05-13T17:10:00Z,114,108,Cleveland Guardians,Los Angeles Angels,800048,Parker Messick,672282,Reid Detmers,Progressive Field,2026-05-13T17:10:00Z,Scheduled
824519,2026-05-13T22:40:00Z,113,120,Cincinnati Reds,Washington Nationals,666157,Nick Lodolo,663623,Jake Irvin,Great American Ball Park,2026-05-13T22:40:00Z,Scheduled
823386,2026-05-13T22:40:00Z,134,115,Pittsburgh Pirates,Colorado Rockies,656605,Mitch Keller,500779,Jose Quintana,PNC Park,2026-05-13T22:40:00Z,Scheduled
824763,2026-05-13T22:45:00Z,111,143,Boston Red Sox,Philadelphia Phillies,543243,Sonny Gray,691725,Andrew Painter,Fenway Park,2026-05-13T22:45:00Z,Scheduled
822815,2026-05-13T23:07:00Z,141,139,Toronto Blue Jays,Tampa Bay Rays,656302,Dylan Cease,643377,Griffin Jax,Rogers Centre,2026-05-13T23:07:00Z,Scheduled
823631,2026-05-13T23:10:00Z,121,116,New York Mets,Detroit Tigers,681035,Christian Scott,664285,Framber Valdez,Citi Field,2026-05-13T23:10:00Z,Scheduled
824928,2026-05-13T23:15:00Z,144,112,Atlanta Braves,Chicago Cubs,702275,JR Ritchie,684007,Shota Imanaga,Truist Park,2026-05-13T23:15:00Z,Scheduled
824603,2026-05-13T23:40:00Z,145,118,Chicago White Sox,Kansas City Royals,702273,Noah Schultz,607625,Seth Lugo,Rate Field,2026-05-13T23:40:00Z,Scheduled
823710,2026-05-13T23:40:00Z,142,146,Minnesota Twins,Miami Marlins,680573,Simeon Woods Richardson,676974,Max Meyer,Target Field,2026-05-13T23:40:00Z,Scheduled
823791,2026-05-13T23:40:00Z,158,135,Milwaukee Brewers,San Diego Padres,694819,Jacob Misiorowski,650633,Michael King,American Family Field,2026-05-13T23:40:00Z,Scheduled
822900,2026-05-14T00:05:00Z,140,109,Texas Rangers,Arizona Diamondbacks,677958,Kumar Rocker,669194,Ryne Nelson,Globe Life Field,2026-05-14T00:05:00Z,Scheduled
824195,2026-05-14T00:10:00Z,117,136,Houston Astros,Seattle Mariners,621121,Lance McCullers Jr.,682243,Bryce Miller,Daikin Park,2026-05-14T00:10:00Z,Scheduled
825010,2026-05-14T01:40:00Z,133,138,Athletics,St. Louis Cardinals,669372,J.T. Ginn,669461,Matthew Liberatore,Sutter Health Park,2026-05-14T01:40:00Z,Scheduled
823952,2026-05-14T02:10:00Z,119,137,Los Angeles Dodgers,San Francisco Giants,660271,Shohei Ohtani,592662,Robbie Ray,UNIQLO Field at Dodger Stadium,2026-05-14T02:10:00Z,Scheduled
