game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_probable_pitcher_id,home_probable_pitcher_name,away_probable_pitcher_id,away_probable_pitcher_name,venue,game_time_utc,status
823384,2026-05-15T22:40:00Z,134,143,Pittsburgh Pirates,Philadelphia Phillies,677952,Braxton Ashcraft,605400,Aaron Nola,PNC Park,2026-05-15T22:40:00Z,Scheduled
822739,2026-05-15T22:45:00Z,120,110,Washington Nationals,Baltimore Orioles,641793,Zack Littell,669358,Shane Baz,Nationals Park,2026-05-15T22:45:00Z,Scheduled
824280,2026-05-15T22:45:00Z,116,141,Detroit Tigers,Toronto Blue Jays,680744,Ty Madden,702056,Trey Yesavage,Comerica Park,2026-05-15T22:45:00Z,Scheduled
824439,2026-05-15T23:10:00Z,114,113,Cleveland Guardians,Cincinnati Reds,676440,Tanner Bibee,671096,Andrew Abbott,Progressive Field,2026-05-15T23:10:00Z,Scheduled
822983,2026-05-15T23:10:00Z,139,146,Tampa Bay Rays,Miami Marlins,669947,Jesse Scholtens,676083,Janson Junk,Tropicana Field,2026-05-15T23:10:00Z,Scheduled
823707,2026-05-15T23:10:00Z,142,158,Minnesota Twins,Milwaukee Brewers,657746,Joe Ryan,,Coleman Crow,Target Field,2026-05-15T23:10:00Z,Scheduled
824925,2026-05-15T23:15:00Z,144,111,Atlanta Braves,Boston Red Sox,675911,Spencer Strider,813349,Connelly Early,Truist Park,2026-05-15T23:15:00Z,Scheduled
823629,2026-05-15T23:15:00Z,121,147,New York Mets,New York Yankees,605280,Clay Holmes,693645,Cam Schlittler,Citi Field,2026-05-15T23:15:00Z,Scheduled
824601,2026-05-15T23:40:00Z,145,112,Chicago White Sox,Chicago Cubs,680732,Sean Burke,665795,Edward Cabrera,Rate Field,2026-05-15T23:40:00Z,Scheduled
824194,2026-05-16T00:10:00Z,117,140,Houston Astros,Texas Rangers,681293,Spencer Arrighetti,683004,Jack Leiter,Daikin Park,2026-05-16T00:10:00Z,Scheduled
823061,2026-05-16T00:15:00Z,138,118,St. Louis Cardinals,Kansas City Royals,669160,Dustin May,608379,Michael Wacha,Busch Stadium,2026-05-16T00:15:00Z,Scheduled
824360,2026-05-16T00:40:00Z,115,109,Colorado Rockies,Arizona Diamondbacks,607536,Kyle Freeland,518876,Merrill Kelly,Coors Field,2026-05-16T00:40:00Z,Scheduled
824037,2026-05-16T01:38:00Z,108,119,Los Angeles Angels,Los Angeles Dodgers,686799,Jack Kochanowicz,605483,Blake Snell,Angel Stadium,2026-05-16T01:38:00Z,Scheduled
823140,2026-05-16T01:40:00Z,136,135,Seattle Mariners,San Diego Padres,676106,Emerson Hancock,681190,Randy Vásquez,T-Mobile Park,2026-05-16T01:40:00Z,Scheduled
825009,2026-05-16T01:40:00Z,133,137,Athletics,San Francisco Giants,650644,Aaron Civale,641816,Tyler Mahle,Sutter Health Park,2026-05-16T01:40:00Z,Scheduled
