game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_probable_pitcher_id,home_probable_pitcher_name,away_probable_pitcher_id,away_probable_pitcher_name,venue,game_time_utc,status
824278,2026-05-16T17:10:00Z,116,141,Detroit Tigers,Toronto Blue Jays,663554,Casey Mize,689254,Mason Fluharty,Comerica Park,2026-05-16T17:10:00Z,Scheduled
823060,2026-05-16T18:15:00Z,138,118,St. Louis Cardinals,Kansas City Royals,681517,Kyle Leahy,702070,Noah Cameron,Busch Stadium,2026-05-16T18:15:00Z,Scheduled
824359,2026-05-16T19:10:00Z,115,109,Colorado Rockies,Arizona Diamondbacks,608372,Tomoyuki Sugano,593958,Eduardo Rodriguez,Coors Field,2026-05-16T19:10:00Z,Scheduled
822737,2026-05-16T20:05:00Z,120,110,Washington Nationals,Baltimore Orioles,676917,Cade Cavalli,605135,Chris Bassitt,Nationals Park,2026-05-16T20:05:00Z,Scheduled
823382,2026-05-16T20:05:00Z,134,143,Pittsburgh Pirates,Philadelphia Phillies,696149,Bubba Chandler,650911,Cristopher Sánchez,PNC Park,2026-05-16T20:05:00Z,Scheduled
822981,2026-05-16T20:10:00Z,139,146,Tampa Bay Rays,Miami Marlins,607259,Nick Martinez,645261,Sandy Alcantara,Tropicana Field,2026-05-16T20:10:00Z,Scheduled
824435,2026-05-16T22:10:00Z,114,113,Cleveland Guardians,Cincinnati Reds,676282,Joey Cantillo,663978,Chris Paddack,Progressive Field,2026-05-16T22:10:00Z,Scheduled
824193,2026-05-16T23:10:00Z,117,140,Houston Astros,Texas Rangers,678906,Kai-Wei Teng,594798,Jacob deGrom,Daikin Park,2026-05-16T23:10:00Z,Scheduled
824600,2026-05-16T23:10:00Z,145,112,Chicago White Sox,Chicago Cubs,663436,Davis Martin,592791,Jameson Taillon,Rate Field,2026-05-16T23:10:00Z,Scheduled
823706,2026-05-16T23:10:00Z,142,158,Minnesota Twins,Milwaukee Brewers,687570,Connor Prielipp,701656,Logan Henderson,Target Field,2026-05-16T23:10:00Z,Scheduled
823139,2026-05-16T23:15:00Z,136,135,Seattle Mariners,San Diego Padres,669302,Logan Gilbert,621111,Walker Buehler,T-Mobile Park,2026-05-16T23:15:00Z,Scheduled
824924,2026-05-16T23:15:00Z,144,111,Atlanta Braves,Boston Red Sox,693821,Bryce Elder,801139,Payton Tolle,Truist Park,2026-05-16T23:15:00Z,Scheduled
823627,2026-05-16T23:15:00Z,121,147,New York Mets,New York Yankees,623211,Huascar Brazobán,607074,Carlos Rodón,Citi Field,2026-05-16T23:15:00Z,Scheduled
824038,2026-05-17T01:38:00Z,108,119,Los Angeles Angels,Los Angeles Dodgers,667755,José Soriano,680736,Justin Wrobleski,Angel Stadium,2026-05-17T01:38:00Z,Scheduled
825007,2026-05-17T01:40:00Z,133,137,Athletics,San Francisco Giants,622663,Luis Severino,686790,Trevor McDonald,Sutter Health Park,2026-05-17T01:40:00Z,Scheduled
