game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_probable_pitcher_id,home_probable_pitcher_name,away_probable_pitcher_id,away_probable_pitcher_name,venue,game_time_utc,status
822809,2026-05-27T17:07:00Z,141,146,Toronto Blue Jays,Miami Marlins,592332,Kevin Gausman,691587,Eury Pérez,Rogers Centre,2026-05-27T17:07:00Z,Scheduled
824432,2026-05-27T17:10:00Z,114,120,Cleveland Guardians,Washington Nationals,668909,Gavin Williams,571945,Miles Mikolas,Progressive Field,2026-05-27T17:10:00Z,Pre-Game
823783,2026-05-27T17:40:00Z,158,138,Milwaukee Brewers,St. Louis Cardinals,,Chad Patrick,669160,Dustin May,American Family Field,2026-05-27T17:40:00Z,Scheduled
825003,2026-05-27T19:05:00Z,133,136,Athletics,Seattle Mariners,605488,Jeffrey Springs,669302,Logan Gilbert,Sutter Health Park,2026-05-27T19:05:00Z,Scheduled
823217,2026-05-27T19:45:00Z,137,109,San Francisco Giants,Arizona Diamondbacks,686790,Trevor McDonald,647336,Michael Soroka,Oracle Park,2026-05-27T19:45:00Z,Scheduled
823295,2026-05-27T20:10:00Z,135,143,San Diego Padres,Philadelphia Phillies,621111,Walker Buehler,650911,Cristopher Sánchez,Petco Park,2026-05-27T20:10:00Z,Scheduled
824836,2026-05-27T22:35:00Z,110,139,Baltimore Orioles,Tampa Bay Rays,,Trey Gibson,571927,Steven Matz,Oriole Park at Camden Yards,2026-05-27T22:35:00Z,Scheduled
824270,2026-05-27T22:40:00Z,116,108,Detroit Tigers,Los Angeles Angels,663554,Casey Mize,667755,José Soriano,Comerica Park,2026-05-27T22:40:00Z,Scheduled
823376,2026-05-27T22:40:00Z,134,112,Pittsburgh Pirates,Chicago Cubs,696149,Bubba Chandler,592791,Jameson Taillon,PNC Park,2026-05-27T22:40:00Z,Scheduled
824756,2026-05-27T22:45:00Z,111,144,Boston Red Sox,Atlanta Braves,813349,Connelly Early,693821,Bryce Elder,Fenway Park,2026-05-27T22:45:00Z,Scheduled
823626,2026-05-27T23:10:00Z,121,113,New York Mets,Cincinnati Reds,623211,Huascar Brazobán,671096,Andrew Abbott,Citi Field,2026-05-27T23:10:00Z,Scheduled
824596,2026-05-27T23:40:00Z,145,142,Chicago White Sox,Minnesota Twins,663436,Davis Martin,687570,Connor Prielipp,Rate Field,2026-05-27T23:40:00Z,Scheduled
824104,2026-05-27T23:40:00Z,118,147,Kansas City Royals,New York Yankees,702070,Noah Cameron,543037,Gerrit Cole,Kauffman Stadium,2026-05-27T23:40:00Z,Scheduled
822897,2026-05-28T00:05:00Z,140,117,Texas Rangers,Houston Astros,594798,Jacob deGrom,681347,Mike Burrows,Globe Life Field,2026-05-28T00:05:00Z,Scheduled
823947,2026-05-28T02:10:00Z,119,115,Los Angeles Dodgers,Colorado Rockies,660271,Shohei Ohtani,608372,Tomoyuki Sugano,UNIQLO Field at Dodger Stadium,2026-05-28T02:10:00Z,Scheduled
