game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_probable_pitcher_id,home_probable_pitcher_name,away_probable_pitcher_id,away_probable_pitcher_name,venue,game_time_utc,status
823357,2026-07-11T16:05:00Z,134,158,Pittsburgh Pirates,Milwaukee Brewers,677952,Braxton Ashcraft,687075,Brandon Sproat,PNC Park,2026-07-11T16:05:00Z,Pre-Game
823356,2026-07-11T20:05:00Z,134,158,Pittsburgh Pirates,Milwaukee Brewers,696149,Bubba Chandler,675660,Shane Drohan,PNC Park,2026-07-11T20:05:00Z,Scheduled
823682,2026-07-11T18:10:00Z,142,108,Minnesota Twins,Los Angeles Angels,657746,Joe Ryan,696270,Ryan Johnson,Target Field,2026-07-11T18:10:00Z,Scheduled
824576,2026-07-11T18:10:00Z,145,133,Chicago White Sox,Athletics,663542,Bryan Hudson,695611,Gage Jump,Rate Field,2026-07-11T18:10:00Z,Scheduled
823198,2026-07-11T20:05:00Z,137,115,San Francisco Giants,Colorado Rockies,641816,Tyler Mahle,607536,Kyle Freeland,Oracle Park,2026-07-11T20:05:00Z,Scheduled
822711,2026-07-11T20:05:00Z,120,147,Washington Nationals,New York Yankees,571945,Miles Mikolas,693645,Cam Schlittler,Nationals Park,2026-07-11T20:05:00Z,Scheduled
823603,2026-07-11T20:10:00Z,121,111,New York Mets,Boston Red Sox,642547,Freddy Peralta,,,Citi Field,2026-07-11T20:10:00Z,Scheduled
822953,2026-07-11T20:10:00Z,139,136,Tampa Bay Rays,Seattle Mariners,643377,Griffin Jax,669302,Logan Gilbert,Tropicana Field,2026-07-11T20:10:00Z,Scheduled
823844,2026-07-11T20:10:00Z,146,114,Miami Marlins,Cleveland Guardians,691587,Eury Pérez,676440,Tanner Bibee,loanDepot park,2026-07-11T20:10:00Z,Scheduled
824249,2026-07-11T22:10:00Z,116,143,Detroit Tigers,Philadelphia Phillies,663554,Casey Mize,650911,Cristopher Sánchez,Comerica Park,2026-07-11T22:10:00Z,Scheduled
824813,2026-07-11T23:05:00Z,110,118,Baltimore Orioles,Kansas City Royals,680694,Kyle Bradish,702070,Noah Cameron,Oriole Park at Camden Yards,2026-07-11T23:05:00Z,Scheduled
822875,2026-07-11T23:05:00Z,140,117,Texas Rangers,Houston Astros,677958,Kumar Rocker,663567,Peter Lambert,Globe Life Field,2026-07-11T23:05:00Z,Scheduled
824492,2026-07-11T23:10:00Z,113,112,Cincinnati Reds,Chicago Cubs,666157,Nick Lodolo,665871,Javier Assad,Great American Ball Park,2026-07-11T23:10:00Z,Scheduled
823030,2026-07-11T23:15:00Z,138,144,St. Louis Cardinals,Atlanta Braves,669461,Matthew Liberatore,625643,Reynaldo López,Busch Stadium,2026-07-11T23:15:00Z,Scheduled
823276,2026-07-12T00:40:00Z,135,141,San Diego Padres,Toronto Blue Jays,621111,Walker Buehler,702056,Trey Yesavage,Petco Park,2026-07-12T00:40:00Z,Scheduled
823926,2026-07-12T01:10:00Z,119,109,Los Angeles Dodgers,Arizona Diamondbacks,808967,Yoshinobu Yamamoto,694297,Brandon Pfaadt,UNIQLO Field at Dodger Stadium,2026-07-12T01:10:00Z,Scheduled
