game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_probable_pitcher_id,home_probable_pitcher_name,away_probable_pitcher_id,away_probable_pitcher_name,venue,game_time_utc,status
824281,2026-05-05T22:40:00Z,116,111,Detroit Tigers,Boston Red Sox,664285,Framber Valdez,663558,Jovani Morán,Comerica Park,2026-05-05T22:40:00Z,Scheduled
822986,2026-05-05T22:40:00Z,139,141,Tampa Bay Rays,Toronto Blue Jays,656876,Drew Rasmussen,592332,Kevin Gausman,Tropicana Field,2026-05-05T22:40:00Z,Scheduled
823469,2026-05-05T22:40:00Z,143,133,Philadelphia Phillies,Athletics,650911,Cristopher Sánchez,622663,Luis Severino,Citizens Bank Park,2026-05-05T22:40:00Z,Scheduled
823873,2026-05-05T22:40:00Z,146,110,Miami Marlins,Baltimore Orioles,645261,Sandy Alcantara,605135,Chris Bassitt,loanDepot park,2026-05-05T22:40:00Z,Scheduled
822743,2026-05-05T22:45:00Z,120,142,Washington Nationals,Minnesota Twins,676917,Cade Cavalli,671737,Taj Bradley,Nationals Park,2026-05-05T22:45:00Z,Scheduled
823553,2026-05-05T23:05:00Z,147,140,New York Yankees,Texas Rangers,695684,Elmer Rodríguez,594798,Jacob deGrom,Yankee Stadium,2026-05-05T23:05:00Z,Scheduled
824682,2026-05-05T23:40:00Z,112,113,Chicago Cubs,Cincinnati Reds,592791,Jameson Taillon,671096,Andrew Abbott,Wrigley Field,2026-05-05T23:40:00Z,Scheduled
824119,2026-05-05T23:40:00Z,118,114,Kansas City Royals,Cleveland Guardians,663568,Stephen Kolek,668909,Gavin Williams,Kauffman Stadium,2026-05-05T23:40:00Z,Scheduled
823062,2026-05-05T23:45:00Z,138,158,St. Louis Cardinals,Milwaukee Brewers,669467,Andre Pallante,687075,Brandon Sproat,Busch Stadium,2026-05-05T23:45:00Z,Scheduled
824200,2026-05-06T00:10:00Z,117,119,Houston Astros,Los Angeles Dodgers,663567,Peter Lambert,660271,Shohei Ohtani,Daikin Park,2026-05-06T00:10:00Z,Scheduled
824362,2026-05-06T00:40:00Z,115,121,Colorado Rockies,New York Mets,547179,Michael Lorenzen,642547,Freddy Peralta,Coors Field,2026-05-06T00:40:00Z,Scheduled
824040,2026-05-06T01:38:00Z,108,145,Los Angeles Angels,Chicago White Sox,691951,Sam Aldegheri,607200,Erick Fedde,Angel Stadium,2026-05-06T01:38:00Z,Scheduled
825092,2026-05-06T01:40:00Z,109,134,Arizona Diamondbacks,Pittsburgh Pirates,593958,Eduardo Rodriguez,696149,Bubba Chandler,Chase Field,2026-05-06T01:40:00Z,Scheduled
823142,2026-05-06T01:40:00Z,136,144,Seattle Mariners,Atlanta Braves,669923,George Kirby,693821,Bryce Elder,T-Mobile Park,2026-05-06T01:40:00Z,Scheduled
823227,2026-05-06T01:45:00Z,137,135,San Francisco Giants,San Diego Padres,657277,Logan Webb,621111,Walker Buehler,Oracle Park,2026-05-06T01:45:00Z,Scheduled
