game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_probable_pitcher_id,home_probable_pitcher_name,away_probable_pitcher_id,away_probable_pitcher_name,venue,game_time_utc,status
824295,2026-04-04,116,138,Detroit Tigers,St. Louis Cardinals,656427,Jack Flaherty,669160,Dustin May,Comerica Park,2026-04-04T17:10:00Z,In Progress
824622,2026-04-04,145,141,Chicago White Sox,Toronto Blue Jays,691799,Grant Taylor,689254,Mason Fluharty,Rate Field,2026-04-04T18:10:00Z,In Progress
824132,2026-04-04,118,158,Kansas City Royals,Milwaukee Brewers,679883,Luinder Avila,694477,Chad Patrick,Kauffman Stadium,2026-04-04T18:10:00Z,In Progress
824134,2026-04-04,118,158,Kansas City Royals,Milwaukee Brewers,607625,Seth Lugo,687075,Brandon Sproat,Kauffman Stadium,2026-04-04T23:10:00Z,Scheduled
822757,2026-04-04,120,119,Washington Nationals,Los Angeles Dodgers,663623,Jake Irvin,607192,Tyler Glasnow,Nationals Park,2026-04-04T20:05:00Z,Pre-Game
825027,2026-04-04,133,117,Athletics,Houston Astros,806960,Luis Morales,837227,Tatsuya Imai,Sutter Health Park,2026-04-04T20:05:00Z,Pre-Game
823404,2026-04-04,134,110,Pittsburgh Pirates,Baltimore Orioles,669387,Carmen Mlodzinski,669358,Shane Baz,PNC Park,2026-04-04T20:05:00Z,Pre-Game
824782,2026-04-04,111,135,Boston Red Sox,San Diego Padres,813349,Connelly Early,681190,Randy Vásquez,Fenway Park,2026-04-04T20:10:00Z,Pre-Game
822920,2026-04-04,140,113,Texas Rangers,Cincinnati Reds,677958,Kumar Rocker,695076,Rhett Lowder,Globe Life Field,2026-04-04T23:05:00Z,Pre-Game
823569,2026-04-04,147,146,New York Yankees,Miami Marlins,677960,Ryan Weathers,676974,Max Meyer,Yankee Stadium,2026-04-04T23:05:00Z,Pre-Game
823730,2026-04-04,142,139,Minnesota Twins,Tampa Bay Rays,690953,Mick Abel,571927,Steven Matz,Target Field,2026-04-04T23:10:00Z,Pre-Game
824460,2026-04-04,114,112,Cleveland Guardians,Chicago Cubs,677944,Slade Cecconi,684007,Shota Imanaga,Progressive Field,2026-04-04T23:15:00Z,Pre-Game
825104,2026-04-04,109,144,Arizona Diamondbacks,Atlanta Braves,647336,Michael Soroka,693821,Bryce Elder,Chase Field,2026-04-04T23:15:00Z,Pre-Game
824378,2026-04-04,115,143,Colorado Rockies,Philadelphia Phillies,657514,Brennan Bernardino,666200,Jesús Luzardo,Coors Field,2026-04-05T00:10:00Z,Scheduled
823239,2026-04-04,137,121,San Francisco Giants,New York Mets,694738,Landen Roupp,605280,Clay Holmes,Oracle Park,2026-04-05T01:05:00Z,Scheduled
824054,2026-04-04,108,136,Los Angeles Angels,Seattle Mariners,686799,Jack Kochanowicz,676106,Emerson Hancock,Angel Stadium,2026-04-05T01:38:00Z,Scheduled
