game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_probable_pitcher_id,home_probable_pitcher_name,away_probable_pitcher_id,away_probable_pitcher_name,venue,game_time_utc,status
823368,2026-06-14T16:15:00Z,134,146,Pittsburgh Pirates,Miami Marlins,694973,Paul Skenes,676974,Max Meyer,PNC Park,2026-06-14T16:15:00Z,Scheduled
824823,2026-06-14T17:35:00Z,110,135,Baltimore Orioles,San Diego Padres,669432,Trevor Rogers,621111,Walker Buehler,Oriole Park at Camden Yards,2026-06-14T17:35:00Z,Scheduled
822722,2026-06-14T17:35:00Z,120,136,Washington Nationals,Seattle Mariners,571945,Miles Mikolas,676106,Emerson Hancock,Nationals Park,2026-06-14T17:35:00Z,Scheduled
822801,2026-06-14T17:37:00Z,141,147,Toronto Blue Jays,New York Yankees,571578,Patrick Corbin,701542,Will Warren,Rogers Centre,2026-06-14T17:37:00Z,Scheduled
824506,2026-06-14T17:40:00Z,113,109,Cincinnati Reds,Arizona Diamondbacks,671096,Andrew Abbott,668678,Zac Gallen,Great American Ball Park,2026-06-14T17:40:00Z,Pre-Game
824424,2026-06-14T17:40:00Z,114,116,Cleveland Guardians,Detroit Tigers,668909,Gavin Williams,663554,Casey Mize,Progressive Field,2026-06-14T17:40:00Z,Scheduled
823615,2026-06-14T17:40:00Z,121,144,New York Mets,Atlanta Braves,642547,Freddy Peralta,693821,Bryce Elder,Citi Field,2026-06-14T17:40:00Z,Scheduled
824099,2026-06-14T18:10:00Z,118,117,Kansas City Royals,Houston Astros,663568,Stephen Kolek,681293,Spencer Arrighetti,Kauffman Stadium,2026-06-14T18:10:00Z,Scheduled
823693,2026-06-14T18:10:00Z,142,138,Minnesota Twins,St. Louis Cardinals,671737,Taj Bradley,700241,Michael McGreevy,Target Field,2026-06-14T18:10:00Z,Scheduled
824586,2026-06-14T18:10:00Z,145,119,Chicago White Sox,Los Angeles Dodgers,607200,Erick Fedde,686218,Emmet Sheehan,Rate Field,2026-06-14T18:10:00Z,Scheduled
823777,2026-06-14T18:10:00Z,158,143,Milwaukee Brewers,Philadelphia Phillies,690986,Kyle Harrison,650911,Cristopher Sánchez,American Family Field,2026-06-14T18:10:00Z,Scheduled
824994,2026-06-14T19:05:00Z,133,115,Athletics,Colorado Rockies,605488,Jeffrey Springs,608372,Tomoyuki Sugano,Las Vegas Ballpark,2026-06-14T19:05:00Z,Scheduled
823212,2026-06-14T19:10:00Z,137,112,San Francisco Giants,Chicago Cubs,657277,Logan Webb,669020,Ryan Rolison,Oracle Park,2026-06-14T19:10:00Z,Scheduled
824021,2026-06-14T20:07:00Z,108,139,Los Angeles Angels,Tampa Bay Rays,680570,Grayson Rodriguez,668984,Casey Legumina,Angel Stadium,2026-06-14T20:07:00Z,Scheduled
824751,2026-06-14T23:20:00Z,111,140,Boston Red Sox,Texas Rangers,813349,Connelly Early,543135,Nathan Eovaldi,Fenway Park,2026-06-14T23:20:00Z,Scheduled
