game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_probable_pitcher_id,home_probable_pitcher_name,away_probable_pitcher_id,away_probable_pitcher_name,venue,game_time_utc,status
824830,2026-06-09T22:35:00Z,110,136,Baltimore Orioles,Seattle Mariners,669432,Trevor Rogers,669302,Logan Gilbert,Oriole Park at Camden Yards,2026-06-09T22:35:00Z,Scheduled
823374,2026-06-09T22:40:00Z,134,119,Pittsburgh Pirates,Los Angeles Dodgers,694973,Paul Skenes,641778,Eric Lauer,PNC Park,2026-06-09T22:40:00Z,Scheduled
822969,2026-06-09T22:40:00Z,139,111,Tampa Bay Rays,Boston Red Sox,607259,Nick Martinez,801139,Payton Tolle,Tropicana Field,2026-06-09T22:40:00Z,Scheduled
824267,2026-06-09T22:40:00Z,116,142,Detroit Tigers,Minnesota Twins,675512,Troy Melton,671737,Taj Bradley,Comerica Park,2026-06-09T22:40:00Z,Scheduled
823858,2026-06-09T22:40:00Z,146,109,Miami Marlins,Arizona Diamondbacks,676974,Max Meyer,668678,Zac Gallen,loanDepot park,2026-06-09T22:40:00Z,Scheduled
824429,2026-06-09T22:40:00Z,114,147,Cleveland Guardians,New York Yankees,677944,Slade Cecconi,543037,Gerrit Cole,Progressive Field,2026-06-09T22:40:00Z,Scheduled
822805,2026-06-09T23:07:00Z,141,143,Toronto Blue Jays,Philadelphia Phillies,656302,Dylan Cease,554430,Zack Wheeler,Rogers Centre,2026-06-09T23:07:00Z,Scheduled
823620,2026-06-09T23:10:00Z,121,138,New York Mets,St. Louis Cardinals,642547,Freddy Peralta,669160,Dustin May,Citi Field,2026-06-09T23:10:00Z,Scheduled
824105,2026-06-09T23:40:00Z,118,140,Kansas City Royals,Texas Rangers,663568,Stephen Kolek,543135,Nathan Eovaldi,Kauffman Stadium,2026-06-09T23:40:00Z,Scheduled
824591,2026-06-09T23:40:00Z,145,144,Chicago White Sox,Atlanta Braves,607200,Erick Fedde,656550,Grant Holmes,Rate Field,2026-06-09T23:40:00Z,Scheduled
824347,2026-06-10T00:40:00Z,115,112,Colorado Rockies,Chicago Cubs,608372,Tomoyuki Sugano,607067,Colin Rea,Coors Field,2026-06-10T00:40:00Z,Scheduled
824023,2026-06-10T01:38:00Z,108,117,Los Angeles Angels,Houston Astros,700712,Walbert Ureña,678906,Kai-Wei Teng,Angel Stadium,2026-06-10T01:38:00Z,Scheduled
823290,2026-06-10T01:40:00Z,135,113,San Diego Padres,Cincinnati Reds,608337,Lucas Giolito,695505,Chase Burns,Petco Park,2026-06-10T01:40:00Z,Scheduled
823214,2026-06-10T01:45:00Z,137,120,San Francisco Giants,Washington Nationals,605288,Adrian Houser,674841,Andrew Alvarez,Oracle Park,2026-06-10T01:45:00Z,Scheduled
824999,2026-06-10T02:05:00Z,133,158,Athletics,Milwaukee Brewers,669372,J.T. Ginn,688107,Robert Gasser,Las Vegas Ballpark,2026-06-10T02:05:00Z,Scheduled
