game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_probable_pitcher_id,home_probable_pitcher_name,away_probable_pitcher_id,away_probable_pitcher_name,venue,game_time_utc,status
823153,2026-04-13T20:10:00Z,136,117,Seattle Mariners,Houston Astros,669923,George Kirby,681347,Mike Burrows,T-Mobile Park,2026-04-13T20:10:00Z,Pre-Game
824856,2026-04-13T22:35:00Z,110,109,Baltimore Orioles,Arizona Diamondbacks,,,669194,Ryne Nelson,Oriole Park at Camden Yards,2026-04-13T22:35:00Z,Scheduled
823400,2026-04-13T22:40:00Z,134,120,Pittsburgh Pirates,Washington Nationals,694973,Paul Skenes,676917,Cade Cavalli,PNC Park,2026-04-13T22:40:00Z,Scheduled
823481,2026-04-13T22:40:00Z,143,112,Philadelphia Phillies,Chicago Cubs,650911,Cristopher Sánchez,665871,Javier Assad,Citizens Bank Park,2026-04-13T22:40:00Z,Scheduled
823563,2026-04-13T23:05:00Z,147,108,New York Yankees,Los Angeles Angels,701542,Will Warren,579328,Yusei Kikuchi,Yankee Stadium,2026-04-13T23:05:00Z,Scheduled
824937,2026-04-13T23:15:00Z,144,146,Atlanta Braves,Miami Marlins,656550,Grant Holmes,691587,Eury Pérez,Truist Park,2026-04-13T23:15:00Z,Scheduled
823725,2026-04-13T23:40:00Z,142,111,Minnesota Twins,Boston Red Sox,641927,Bailey Ober,676979,Garrett Crochet,Target Field,2026-04-13T23:40:00Z,Scheduled
823073,2026-04-13T23:45:00Z,138,114,St. Louis Cardinals,Cleveland Guardians,669461,Matthew Liberatore,668909,Gavin Williams,Busch Stadium,2026-04-13T23:45:00Z,Scheduled
825024,2026-04-14T01:40:00Z,133,140,Athletics,Texas Rangers,622663,Luis Severino,543135,Nathan Eovaldi,Sutter Health Park,2026-04-14T01:40:00Z,Scheduled
823964,2026-04-14T02:10:00Z,119,121,Los Angeles Dodgers,New York Mets,680736,Justin Wrobleski,656849,David Peterson,UNIQLO Field at Dodger Stadium,2026-04-14T02:10:00Z,Scheduled
