game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_probable_pitcher_id,home_probable_pitcher_name,away_probable_pitcher_id,away_probable_pitcher_name,venue,game_time_utc,status
824255,2026-06-26T22:40:00Z,116,117,Detroit Tigers,Houston Astros,672456,Keider Montero,681293,Spencer Arrighetti,Comerica Park,2026-06-26T22:40:00Z,Scheduled
823363,2026-06-26T22:40:00Z,134,113,Pittsburgh Pirates,Cincinnati Reds,694973,Paul Skenes,671096,Andrew Abbott,PNC Park,2026-06-26T22:40:00Z,Scheduled
824824,2026-06-26T23:05:00Z,110,120,Baltimore Orioles,Washington Nationals,669432,Trevor Rogers,674841,Andrew Alvarez,Oriole Park at Camden Yards,2026-06-26T23:05:00Z,Scheduled
822796,2026-06-26T23:07:00Z,141,140,Toronto Blue Jays,Texas Rangers,571578,Patrick Corbin,543135,Nathan Eovaldi,Rogers Centre,2026-06-26T23:07:00Z,Scheduled
824423,2026-06-26T23:10:00Z,114,136,Cleveland Guardians,Seattle Mariners,676282,Joey Cantillo,622491,Luis Castillo,Progressive Field,2026-06-26T23:10:00Z,Scheduled
822962,2026-06-26T23:10:00Z,139,109,Tampa Bay Rays,Arizona Diamondbacks,607259,Nick Martinez,668678,Zac Gallen,Tropicana Field,2026-06-26T23:10:00Z,Scheduled
823610,2026-06-26T23:10:00Z,121,143,New York Mets,Philadelphia Phillies,,,554430,Zack Wheeler,Citi Field,2026-06-26T23:10:00Z,Scheduled
824743,2026-06-26T23:10:00Z,111,147,Boston Red Sox,New York Yankees,801139,Payton Tolle,701542,Will Warren,Fenway Park,2026-06-26T23:10:00Z,Scheduled
824582,2026-06-26T23:40:00Z,145,118,Chicago White Sox,Kansas City Royals,,,,,Rate Field,2026-06-26T23:40:00Z,Scheduled
823773,2026-06-26T23:45:00Z,158,112,Milwaukee Brewers,Chicago Cubs,694819,Jacob Misiorowski,607067,Colin Rea,American Family Field,2026-06-26T23:45:00Z,Scheduled
823688,2026-06-27T00:10:00Z,142,115,Minnesota Twins,Colorado Rockies,671737,Taj Bradley,608372,Tomoyuki Sugano,Target Field,2026-06-27T00:10:00Z,Scheduled
823039,2026-06-27T00:15:00Z,138,146,St. Louis Cardinals,Miami Marlins,700241,Michael McGreevy,676974,Max Meyer,Busch Stadium,2026-06-27T00:15:00Z,Scheduled
824014,2026-06-27T01:38:00Z,108,133,Los Angeles Angels,Athletics,700712,Walbert Ureña,669372,J.T. Ginn,Angel Stadium,2026-06-27T01:38:00Z,Scheduled
823285,2026-06-27T01:45:00Z,135,119,San Diego Padres,Los Angeles Dodgers,621111,Walker Buehler,808963,Roki Sasaki,Petco Park,2026-06-27T01:45:00Z,Scheduled
823206,2026-06-27T02:15:00Z,137,144,San Francisco Giants,Atlanta Braves,,,625643,Reynaldo López,Oracle Park,2026-06-27T02:15:00Z,Scheduled
