game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_probable_pitcher_id,home_probable_pitcher_name,away_probable_pitcher_id,away_probable_pitcher_name,venue,game_time_utc,status
822820,2026-05-09T19:07:00Z,141,108,Toronto Blue Jays,Los Angeles Angels,702056,Trey Yesavage,686799,Jack Kochanowicz,Rogers Centre,2026-05-09T19:07:00Z,Scheduled
824847,2026-05-09T20:05:00Z,110,133,Baltimore Orioles,Athletics,669358,Shane Baz,650644,Aaron Civale,Oriole Park at Camden Yards,2026-05-09T20:05:00Z,Scheduled
824523,2026-05-09T20:10:00Z,113,117,Cincinnati Reds,Houston Astros,695505,Chase Burns,681293,Spencer Arrighetti,Great American Ball Park,2026-05-09T20:10:00Z,Scheduled
824766,2026-05-09T20:10:00Z,111,139,Boston Red Sox,Tampa Bay Rays,801139,Payton Tolle,607259,Nick Martinez,Fenway Park,2026-05-09T20:10:00Z,Scheduled
823869,2026-05-09T20:10:00Z,146,120,Miami Marlins,Washington Nationals,676083,Janson Junk,641793,Zack Littell,loanDepot park,2026-05-09T20:10:00Z,Scheduled
823468,2026-05-09T22:05:00Z,143,115,Philadelphia Phillies,Colorado Rockies,605400,Aaron Nola,607536,Kyle Freeland,Citizens Bank Park,2026-05-09T22:05:00Z,Scheduled
824444,2026-05-09T22:10:00Z,114,142,Cleveland Guardians,Minnesota Twins,676440,Tanner Bibee,657746,Joe Ryan,Progressive Field,2026-05-09T22:10:00Z,Scheduled
822905,2026-05-09T23:05:00Z,140,112,Texas Rangers,Chicago Cubs,683004,Jack Leiter,665795,Edward Cabrera,Globe Life Field,2026-05-09T23:05:00Z,Scheduled
824115,2026-05-09T23:10:00Z,118,116,Kansas City Royals,Detroit Tigers,608379,Michael Wacha,572143,Burch Smith,Kauffman Stadium,2026-05-09T23:10:00Z,Scheduled
824606,2026-05-09T23:10:00Z,145,136,Chicago White Sox,Seattle Mariners,641743,Anthony Kay,622491,Luis Castillo,Rate Field,2026-05-09T23:10:00Z,Scheduled
823792,2026-05-09T23:10:00Z,158,147,Milwaukee Brewers,New York Yankees,690986,Kyle Harrison,693645,Cam Schlittler,American Family Field,2026-05-09T23:10:00Z,Scheduled
825089,2026-05-09T23:15:00Z,109,121,Arizona Diamondbacks,New York Mets,518876,Merrill Kelly,605280,Clay Holmes,Chase Field,2026-05-09T23:15:00Z,Scheduled
823304,2026-05-09T23:15:00Z,135,138,San Diego Padres,St. Louis Cardinals,681190,Randy Vásquez,669160,Dustin May,Petco Park,2026-05-09T23:15:00Z,Scheduled
823224,2026-05-10T01:05:00Z,137,134,San Francisco Giants,Pittsburgh Pirates,694738,Landen Roupp,677952,Braxton Ashcraft,Oracle Park,2026-05-10T01:05:00Z,Scheduled
823955,2026-05-10T01:10:00Z,119,144,Los Angeles Dodgers,Atlanta Braves,605483,Blake Snell,675911,Spencer Strider,UNIQLO Field at Dodger Stadium,2026-05-10T01:10:00Z,Scheduled
