game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_probable_pitcher_id,home_probable_pitcher_name,away_probable_pitcher_id,away_probable_pitcher_name,venue,game_time_utc,status
823711,2026-05-03T16:45:00Z,142,141,Minnesota Twins,Toronto Blue Jays,657746,Joe Ryan,702056,Trey Yesavage,Target Field,2026-05-03T16:45:00Z,Scheduled
824769,2026-05-03T17:35:00Z,111,117,Boston Red Sox,Houston Astros,624133,Ranger Suarez,675989,Cody Bolton,Fenway Park,2026-05-03T17:35:00Z,Scheduled
823387,2026-05-03T17:35:00Z,134,113,Pittsburgh Pirates,Cincinnati Reds,677952,Braxton Ashcraft,695505,Chase Burns,PNC Park,2026-05-03T17:35:00Z,Scheduled
823555,2026-05-03T17:35:00Z,147,110,New York Yankees,Baltimore Orioles,608331,Max Fried,694346,Trey Gibson,Yankee Stadium,2026-05-03T17:35:00Z,Scheduled
822742,2026-05-03T17:35:00Z,120,158,Washington Nationals,Milwaukee Brewers,641793,Zack Littell,,Logan Henderson,Nationals Park,2026-05-03T17:35:00Z,Scheduled
822987,2026-05-03T17:40:00Z,139,137,Tampa Bay Rays,San Francisco Giants,571927,Steven Matz,641816,Tyler Mahle,Tropicana Field,2026-05-03T17:40:00Z,Scheduled
823875,2026-05-03T17:40:00Z,146,143,Miami Marlins,Philadelphia Phillies,663978,Chris Paddack,666200,Jesús Luzardo,loanDepot park,2026-05-03T17:40:00Z,Scheduled
823065,2026-05-03T18:15:00Z,138,119,St. Louis Cardinals,Los Angeles Dodgers,669160,Dustin May,680736,Justin Wrobleski,Busch Stadium,2026-05-03T18:15:00Z,Scheduled
824687,2026-05-03T18:20:00Z,112,109,Chicago Cubs,Arizona Diamondbacks,571510,Matthew Boyd,518876,Merrill Kelly,Wrigley Field,2026-05-03T18:20:00Z,Scheduled
824364,2026-05-03T19:10:00Z,115,144,Colorado Rockies,Atlanta Braves,607536,Kyle Freeland,675911,Spencer Strider,Coors Field,2026-05-03T19:10:00Z,Scheduled
825013,2026-05-03T20:05:00Z,133,114,Athletics,Cleveland Guardians,650644,Aaron Civale,800048,Parker Messick,Sutter Health Park,2026-05-03T20:05:00Z,Scheduled
824043,2026-05-03T20:07:00Z,108,121,Los Angeles Angels,New York Mets,686799,Jack Kochanowicz,605280,Clay Holmes,Angel Stadium,2026-05-03T20:07:00Z,Scheduled
823145,2026-05-03T20:10:00Z,136,118,Seattle Mariners,Kansas City Royals,622491,Luis Castillo,663460,Kris Bubic,T-Mobile Park,2026-05-03T20:10:00Z,Scheduled
823307,2026-05-03T20:10:00Z,135,145,San Diego Padres,Chicago White Sox,656288,Griffin Canning,641743,Anthony Kay,Petco Park,2026-05-03T20:10:00Z,Scheduled
824285,2026-05-03T23:20:00Z,116,140,Detroit Tigers,Texas Rangers,663947,Tyler Holton,683004,Jack Leiter,Comerica Park,2026-05-03T23:20:00Z,Scheduled
