game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_probable_pitcher_id,home_probable_pitcher_name,away_probable_pitcher_id,away_probable_pitcher_name,venue,game_time_utc,status
823383,2026-05-14T16:35:00Z,134,115,Pittsburgh Pirates,Colorado Rockies,682254,Mason Montgomery,801403,Chase Dollander,PNC Park,2026-05-14T16:35:00Z,Scheduled
824517,2026-05-14T16:40:00Z,113,120,Cincinnati Reds,Washington Nationals,695505,Chase Burns,656492,Foster Griffin,Great American Ball Park,2026-05-14T16:40:00Z,Scheduled
823630,2026-05-14T17:10:00Z,121,116,New York Mets,Detroit Tigers,690997,Nolan McLean,672456,Keider Montero,Citi Field,2026-05-14T17:10:00Z,Scheduled
823709,2026-05-14T17:40:00Z,142,146,Minnesota Twins,Miami Marlins,805673,Zebby Matthews,,,Target Field,2026-05-14T17:40:00Z,Scheduled
823789,2026-05-14T17:40:00Z,158,135,Milwaukee Brewers,San Diego Padres,690986,Kyle Harrison,656288,Griffin Canning,American Family Field,2026-05-14T17:40:00Z,Scheduled
824196,2026-05-14T18:10:00Z,117,136,Houston Astros,Seattle Mariners,681347,Mike Burrows,622491,Luis Castillo,Daikin Park,2026-05-14T18:10:00Z,Scheduled
825008,2026-05-14T19:05:00Z,133,138,Athletics,St. Louis Cardinals,682052,Jacob Lopez,700241,Michael McGreevy,Sutter Health Park,2026-05-14T19:05:00Z,Scheduled
824762,2026-05-14T22:45:00Z,111,143,Boston Red Sox,Philadelphia Phillies,624133,Ranger Suarez,666200,Jesús Luzardo,Fenway Park,2026-05-14T22:45:00Z,Scheduled
824926,2026-05-14T23:15:00Z,144,112,Atlanta Braves,Chicago Cubs,519242,Chris Sale,676962,Ben Brown,Truist Park,2026-05-14T23:15:00Z,Scheduled
824602,2026-05-14T23:40:00Z,145,118,Chicago White Sox,Kansas City Royals,641743,Anthony Kay,663460,Kris Bubic,Rate Field,2026-05-14T23:40:00Z,Scheduled
823950,2026-05-15T02:10:00Z,119,137,Los Angeles Dodgers,San Francisco Giants,686218,Emmet Sheehan,694738,Landen Roupp,UNIQLO Field at Dodger Stadium,2026-05-15T02:10:00Z,Scheduled
