game_pk,id,season,date,postseason,season_type,status,venue,conference_play,home_team_id,away_team_id,home_team_slug,away_team_slug,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_short_display_name,away_team_short_display_name,home_team_name,away_team_name,home_team_location,away_team_location,home_team_league,away_team_league,home_team_division,away_team_division,home_team_score,away_team_score,favorite_id,underdog_id,favorite_abbreviation,underdog_abbreviation,favorite_display_name,underdog_display_name
264294,11850,2010,2010-05-12T00:00:00.000Z,False,regular,STATUS_FINAL,Comerica Park,False,10,19,detroit-tigers,new-york-yankees,DET,NYY,Detroit Tigers,New York Yankees,Tigers,Yankees,Tigers,Yankees,Detroit,New York,American,American,Central,East,2,0,,,,,,
264304,11851,2010,2010-05-12T00:00:00.000Z,False,regular,STATUS_FINAL,Miller Park,False,16,2,milwaukee-brewers,atlanta-braves,MIL,ATL,Milwaukee Brewers,Atlanta Braves,Brewers,Braves,Brewers,Braves,Milwaukee,Atlanta,National,National,Central,East,2,9,,,,,,
264305,11849,2010,2010-05-12T00:00:00.000Z,False,regular,STATUS_FINAL,PNC Park,False,22,7,pittsburgh-pirates,cincinnati-reds,PIT,CIN,Pittsburgh Pirates,Cincinnati Reds,Pirates,Reds,Pirates,Reds,Pittsburgh,Cincinnati,National,National,Central,Central,0,5,,,,,,
264306,11861,2010,2010-05-12T00:00:00.000Z,False,regular,STATUS_FINAL,Kauffman Stadium,False,12,8,kansas-city-royals,cleveland-guardians,KC,CLE,Kansas City Royals,Cleveland Guardians,Royals,Guardians,Royals,Guardians,Kansas City,Cleveland,American,American,Central,Central,0,4,,,,,,
264307,11855,2010,2010-05-12T00:00:00.000Z,False,regular,STATUS_FINAL,Wrigley Field,False,5,15,chicago-cubs,miami-marlins,CHC,MIA,Chicago Cubs,Miami Marlins,Cubs,Marlins,Cubs,Marlins,Chicago,Miami,National,National,Central,East,4,3,,,,,,
264308,11864,2010,2010-05-12T00:00:00.000Z,False,regular,STATUS_FINAL,Chase Field,False,1,14,arizona-diamondbacks,los-angeles-dodgers,ARI,LAD,Arizona Diamondbacks,Los Angeles Dodgers,Diamondbacks,Dodgers,Diamondbacks,Dodgers,Arizona,Los Angeles,National,National,West,West,3,6,,,,,,
264309,11859,2010,2010-05-12T00:00:00.000Z,False,regular,STATUS_FINAL,Comerica Park,False,10,19,detroit-tigers,new-york-yankees,DET,NYY,Detroit Tigers,New York Yankees,Tigers,Yankees,Tigers,Yankees,Detroit,New York,American,American,Central,East,0,8,,,,,,
264310,11860,2010,2010-05-12T00:00:00.000Z,False,regular,STATUS_FINAL,Choctaw Stadium,False,28,20,texas-rangers,oakland-athletics,TEX,OAK,Texas Rangers,Oakland Athletics,Rangers,Athletics,Rangers,Athletics,Texas,Oakland,American,American,West,West,10,1,,,,,,
264311,11856,2010,2010-05-12T00:00:00.000Z,False,regular,STATUS_FINAL,Coors Field,False,9,21,colorado-rockies,philadelphia-phillies,COL,PHI,Colorado Rockies,Philadelphia Phillies,Rockies,Phillies,Rockies,Phillies,Colorado,Philadelphia,National,National,West,East,4,3,,,,,,
264312,11857,2010,2010-05-12T00:00:00.000Z,False,regular,STATUS_FINAL,Oriole Park at Camden Yards,False,3,25,baltimore-orioles,seattle-mariners,BAL,SEA,Baltimore Orioles,Seattle Mariners,Orioles,Mariners,Orioles,Mariners,Baltimore,Seattle,American,American,East,West,5,2,,,,,,
264313,11858,2010,2010-05-12T00:00:00.000Z,False,regular,STATUS_FINAL,Angel Stadium,False,13,27,los-angeles-angels,tampa-bay-rays,LAA,TB,Los Angeles Angels,Tampa Bay Rays,Angels,Rays,Angels,Rays,Los Angeles,Tampa Bay,American,American,West,East,3,4,,,,,,
264314,11854,2010,2010-05-12T00:00:00.000Z,False,regular,STATUS_FINAL,Fenway Park,False,4,29,boston-red-sox,toronto-blue-jays,BOS,TOR,Boston Red Sox,Toronto Blue Jays,Red Sox,Blue Jays,Red Sox,Blue Jays,Boston,Toronto,American,American,East,East,2,3,,,,,,
264315,11853,2010,2010-05-12T00:00:00.000Z,False,regular,STATUS_FINAL,Citi Field,False,18,30,new-york-mets,washington-nationals,NYM,WSH,New York Mets,Washington Nationals,Mets,Nationals,Mets,Nationals,New York,Washington,National,National,East,East,4,6,,,,,,
264316,11852,2010,2010-05-12T00:00:00.000Z,False,regular,STATUS_FINAL,Target Field,False,17,6,minnesota-twins,chicago-white-sox,MIN,CHW,Minnesota Twins,Chicago White Sox,Twins,White Sox,Twins,White Sox,Minnesota,Chicago,American,American,Central,Central,3,2,,,,,,
264317,11862,2010,2010-05-12T00:00:00.000Z,False,regular,STATUS_FINAL,Busch Stadium,False,26,11,st-louis-cardinals,houston-astros,STL,HOU,St. Louis Cardinals,Houston Astros,Cardinals,Astros,Cardinals,Astros,St. Louis,Houston,National,American,Central,West,6,9,,,,,,
264318,11865,2010,2010-05-12T00:00:00.000Z,False,regular,STATUS_FINAL,Oracle Park,False,24,23,san-francisco-giants,san-diego-padres,SF,SD,San Francisco Giants,San Diego Padres,Giants,Padres,Giants,Padres,San Francisco,San Diego,National,National,West,West,2,5,,,,,,
