game_pk,id,season,date,postseason,season_type,status,venue,conference_play,home_team_id,away_team_id,home_team_slug,away_team_slug,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_short_display_name,away_team_short_display_name,home_team_name,away_team_name,home_team_location,away_team_location,home_team_league,away_team_league,home_team_division,away_team_division,home_team_score,away_team_score,favorite_id,underdog_id,favorite_abbreviation,underdog_abbreviation,favorite_display_name,underdog_display_name
265670,42387,2010,2010-08-23T00:00:00.000Z,False,regular,STATUS_FINAL,Coors Field,False,9,2,colorado-rockies,atlanta-braves,COL,ATL,Colorado Rockies,Atlanta Braves,Rockies,Braves,Rockies,Braves,Colorado,Atlanta,National,National,West,East,5,4,,,,,,
265671,42381,2010,2010-08-23T00:00:00.000Z,False,regular,STATUS_FINAL,Nationals Park,False,30,5,washington-nationals,chicago-cubs,WSH,CHC,Washington Nationals,Chicago Cubs,Nationals,Cubs,Nationals,Cubs,Washington,Chicago,National,National,East,Central,1,9,,,,,,
265672,42382,2010,2010-08-23T00:00:00.000Z,False,regular,STATUS_FINAL,Citizens Bank Park,False,21,11,philadelphia-phillies,houston-astros,PHI,HOU,Philadelphia Phillies,Houston Astros,Phillies,Astros,Phillies,Astros,Philadelphia,Houston,National,American,East,West,2,3,,,,,,
265673,42380,2010,2010-08-23T00:00:00.000Z,False,regular,STATUS_FINAL,Comerica Park,False,10,12,detroit-tigers,kansas-city-royals,DET,KC,Detroit Tigers,Kansas City Royals,Tigers,Royals,Tigers,Royals,Detroit,Kansas City,American,American,Central,Central,12,3,,,,,,
265674,42386,2010,2010-08-23T00:00:00.000Z,False,regular,STATUS_FINAL,Choctaw Stadium,False,28,17,texas-rangers,minnesota-twins,TEX,MIN,Texas Rangers,Minnesota Twins,Rangers,Twins,Rangers,Twins,Texas,Minnesota,American,American,West,Central,4,0,,,,,,
265675,42385,2010,2010-08-23T00:00:00.000Z,False,regular,STATUS_FINAL,Fenway Park,False,4,25,boston-red-sox,seattle-mariners,BOS,SEA,Boston Red Sox,Seattle Mariners,Red Sox,Mariners,Red Sox,Mariners,Boston,Seattle,American,American,East,West,6,3,,,,,,
265676,42383,2010,2010-08-23T00:00:00.000Z,False,regular,STATUS_FINAL,PNC Park,False,22,26,pittsburgh-pirates,st-louis-cardinals,PIT,STL,Pittsburgh Pirates,St. Louis Cardinals,Pirates,Cardinals,Pirates,Cardinals,Pittsburgh,St. Louis,National,National,Central,Central,2,10,,,,,,
265677,42388,2010,2010-08-23T00:00:00.000Z,False,regular,STATUS_FINAL,Angel Stadium,False,13,27,los-angeles-angels,tampa-bay-rays,LAA,TB,Los Angeles Angels,Tampa Bay Rays,Angels,Rays,Angels,Rays,Los Angeles,Tampa Bay,American,American,West,East,3,4,,,,,,
265678,42384,2010,2010-08-23T00:00:00.000Z,False,regular,STATUS_FINAL,Rogers Centre,False,29,19,toronto-blue-jays,new-york-yankees,TOR,NYY,Toronto Blue Jays,New York Yankees,Blue Jays,Yankees,Blue Jays,Yankees,Toronto,New York,American,American,East,East,3,2,,,,,,
265679,42389,2010,2010-08-23T00:00:00.000Z,False,regular,STATUS_FINAL,Oracle Park,False,24,7,san-francisco-giants,cincinnati-reds,SF,CIN,San Francisco Giants,Cincinnati Reds,Giants,Reds,Giants,Reds,San Francisco,Cincinnati,National,National,West,Central,11,2,,,,,,
