game_pk,home_pitching_k_bb_ratio_rolling_10,away_pitching_k_bb_ratio_rolling_10
286874,,
286875,,
286876,,
286877,,
286878,,
286946,,
286879,9.0,1.6666666666666667
286880,,
286881,,
286882,,
286883,,
286884,,
286885,,
286886,,
286887,,
286888,,
286889,5.0,1.5
286890,6.5,2.5714285714285716
286891,2.3333333333333335,2.75
286892,5.0,4.5
286913,7.0,8.0
286914,3.0,0.2
286915,7.0,1.0
286916,5.0,1.6
286917,8.0,0.0
286918,1.4,2.5
286919,,1.2
286920,3.0,0.5
286921,1.2857142857142858,4.0
286922,2.0,1.6666666666666667
286923,2.0,
286924,4.5,2.142857142857143
286925,2.8333333333333335,2.7777777777777777
286927,3.3333333333333335,1.8571428571428572
286928,5.333333333333333,1.875
286929,1.875,0.7142857142857143
286930,2.4285714285714284,1.8571428571428572
286931,3.8,1.4444444444444444
286932,22.0,1.8
286933,3.4,2.0
286934,3.75,1.0
286935,4.666666666666667,1.5
286936,1.7272727272727273,1.8333333333333333
286937,1.1818181818181819,1.8333333333333333
286938,2.111111111111111,11.0
286939,3.25,2.857142857142857
286940,2.6666666666666665,2.4285714285714284
286941,1.8461538461538463,1.9
286942,2.1818181818181817,1.6666666666666667
286943,3.25,0.9375
286944,1.6923076923076923,1.6
286945,2.4,4.0
286947,5.25,1.6842105263157894
286948,2.2222222222222223,2.1
286949,2.0,2.5
286950,2.111111111111111,1.2
286951,2.8,2.2
286952,5.2,1.7
286953,2.3333333333333335,2.909090909090909
286954,3.4444444444444446,1.05
286955,9.333333333333334,1.7272727272727273
286956,3.0,1.8571428571428572
286957,2.0714285714285716,1.375
286958,2.909090909090909,2.375
286959,2.0,3.0
286960,1.5833333333333333,1.4444444444444444
286961,3.857142857142857,1.625
286962,2.1363636363636362,1.6875
286963,1.8888888888888888,2.3125
286964,1.6923076923076923,1.5
286965,2.4615384615384617,2.3076923076923075
286966,2.3076923076923075,1.9285714285714286
286967,4.714285714285714,1.4666666666666666
286968,2.625,3.076923076923077
286970,5.0,1.8666666666666667
286971,3.3,2.0
286972,2.3529411764705883,1.2727272727272727
286973,2.8461538461538463,2.6666666666666665
286974,2.3333333333333335,2.4615384615384617
286975,1.5789473684210527,1.3076923076923077
286976,2.0,1.9047619047619047
286977,2.0625,1.4
286978,1.3333333333333333,2.5454545454545454
286979,2.1875,2.25
286980,3.4615384615384617,1.5
286981,2.7333333333333334,1.3181818181818181
