game_pk,home_batting_r_per_g_rolling_5,away_batting_r_per_g_rolling_5,home_batting_r_per_g_rolling_10,away_batting_r_per_g_rolling_10
286874,,,,
286875,,,,
286876,,,,
286877,,,,
286878,,,,
286946,,,,
286879,2.0,4.0,2.0,4.0
286880,,,,
286881,,,,
286882,,,,
286883,,,,
286884,,,,
286885,,,,
286886,,,,
286887,,,,
286888,,,,
286889,2.0,1.0,2.0,1.0
286890,2.0,2.5,2.0,2.5
286891,6.0,7.0,6.0,7.0
286892,0.0,2.0,0.0,2.0
286913,1.0,4.0,1.0,4.0
286914,9.0,5.0,9.0,5.0
286915,10.0,15.0,10.0,15.0
286916,6.0,3.0,6.0,3.0
286917,5.0,4.0,5.0,4.0
286918,7.0,6.0,7.0,6.0
286919,13.0,3.0,13.0,3.0
286920,6.0,2.0,6.0,2.0
286921,3.0,6.0,3.0,6.0
286922,3.0,5.0,3.0,5.0
286923,2.0,6.0,2.0,6.0
286924,3.0,2.0,3.0,2.0
286925,3.0,3.0,3.0,3.0
286927,3.0,2.5,3.0,2.5
286928,1.0,3.5,1.0,3.5
286929,10.5,5.0,10.5,5.0
286930,6.5,11.5,6.5,11.5
286931,8.0,4.5,8.0,4.5
286932,7.0,4.0,7.0,4.0
286933,5.5,4.0,5.5,4.0
286934,9.5,2.0,9.5,2.0
286935,5.0,4.0,5.0,4.0
286936,4.0,4.5,4.0,4.5
286937,3.0,8.0,3.0,8.0
286938,2.0,5.5,2.0,5.5
286939,2.0,4.666666666666667,2.0,4.666666666666667
286940,4.0,4.0,4.0,4.0
286941,3.6666666666666665,5.333333333333333,3.6666666666666665,5.333333333333333
286942,4.0,6.333333333333333,4.0,6.333333333333333
286943,7.666666666666667,2.6666666666666665,7.666666666666667,2.6666666666666665
286944,2.6666666666666665,4.666666666666667,2.6666666666666665,4.666666666666667
286945,8.666666666666666,4.0,8.666666666666666,4.0
286947,1.0,4.5,1.0,4.5
286948,4.0,3.0,4.0,3.0
286949,3.0,4.5,3.0,4.5
286950,6.666666666666667,3.6666666666666665,6.666666666666667,3.6666666666666665
286951,5.25,8.0,5.25,8.0
286952,7.666666666666667,3.6666666666666665,7.666666666666667,3.6666666666666665
286953,4.5,3.25,4.5,3.25
286954,6.75,2.75,6.75,2.75
286955,7.0,5.666666666666667,7.0,5.666666666666667
286956,7.333333333333333,3.6666666666666665,7.333333333333333,3.6666666666666665
286957,2.75,4.5,2.75,4.5
