game_pk,home_batting_bb_per_g_rolling_10,away_batting_bb_per_g_rolling_10
286874,,
286875,,
286876,,
286877,,
286878,,
286946,,
286879,6.0,1.0
286880,,
286881,,
286882,,
286883,,
286884,,
286885,,
286886,,
286887,,
286888,,
286889,4.0,2.0
286890,3.5,1.0
286891,4.0,3.0
286892,2.0,1.0
286913,1.0,1.0
286914,5.0,3.0
286915,2.0,2.0
286916,5.0,2.0
286917,3.0,1.0
286918,4.0,5.0
286919,5.0,0.0
286920,4.0,2.0
286921,2.0,7.0
286922,3.0,3.0
286923,0.0,7.0
286924,3.5,2.0
286925,3.0,2.0
286927,3.5,1.5
286928,4.0,1.5
286929,3.5,4.0
286930,3.5,3.5
286931,4.5,2.5
286932,2.5,0.5
286933,4.5,2.5
286934,5.5,2.0
286935,3.0,1.5
286936,3.0,5.5
286937,3.0,5.5
286938,0.5,4.5
286939,2.3333333333333335,2.6666666666666665
286940,3.3333333333333335,3.0
286941,1.6666666666666667,3.0
286942,1.3333333333333333,2.6666666666666665
286943,4.0,2.3333333333333335
286944,2.3333333333333335,4.0
286945,3.3333333333333335,4.666666666666667
286947,3.6666666666666665,2.5
286948,3.25,4.0
286949,1.75,3.0
286950,3.3333333333333335,3.3333333333333335
286951,4.75,3.0
286952,4.333333333333333,1.0
286953,3.5,2.25
286954,4.0,2.0
286955,3.3333333333333335,4.0
286956,5.333333333333333,1.3333333333333333
286957,3.25,3.25
286958,3.5,3.75
286959,4.333333333333333,2.75
286960,3.6666666666666665,3.3333333333333335
286961,4.0,2.6
286962,3.8,4.0
286963,2.2,2.8
286964,4.0,3.5
286965,4.4,3.0
286966,1.5,2.5
286967,4.5,1.25
286968,3.0,2.2
286970,3.5,4.0
286971,4.25,1.75
286972,3.8,3.2
286973,3.0,3.4
286974,4.25,2.6
286975,3.75,4.25
286976,2.6666666666666665,2.6666666666666665
286977,4.0,3.4
286978,3.0,3.0
286979,1.6,2.6
286980,4.2,2.2
286981,3.6,2.8
286982,3.4,3.8
286983,3.6,1.8
286984,3.2,3.2
286985,4.6,4.4
286986,2.7142857142857144,3.6666666666666665
286987,3.2,4.166666666666667
286988,3.1666666666666665,4.0
286989,2.857142857142857,2.6
286990,2.3333333333333335,4.166666666666667
286991,2.8333333333333335,4.5
286993,3.5,3.5
286994,2.6666666666666665,1.8333333333333333
286995,2.7142857142857144,3.0
286996,3.0,3.5
286997,2.8333333333333335,2.8333333333333335
