game_pk,home_pitching_qs_rate_rolling_10,away_pitching_qs_rate_rolling_10
286874,,
286875,,
286876,,
286877,,
286878,,
286946,,
286879,1.0,1.0
286880,,
286881,,
286882,,
286883,,
286884,,
286885,,
286886,,
286887,,
286888,,
286889,1.0,1.0
286890,1.0,1.0
286891,0.0,1.0
286892,1.0,1.0
286913,0.0,1.0
286914,1.0,0.0
286915,0.0,0.0
286916,1.0,0.0
286917,0.0,0.0
286918,0.0,0.0
286919,1.0,0.0
286920,1.0,0.0
286921,0.0,1.0
286922,0.0,1.0
286923,0.0,1.0
286924,1.0,1.0
286925,0.6666666666666666,0.6666666666666666
286927,1.0,0.5
286928,0.5,1.0
286929,0.5,0.0
286930,0.0,0.5
286931,0.5,0.0
286932,0.5,0.0
286933,0.5,0.5
286934,1.0,0.0
286935,0.5,0.0
286936,0.5,1.0
286937,0.0,1.0
286938,0.0,1.0
286939,0.6666666666666666,1.0
286940,0.3333333333333333,1.0
286941,0.3333333333333333,0.6666666666666666
286942,1.0,0.0
286943,0.3333333333333333,0.3333333333333333
286944,0.3333333333333333,0.6666666666666666
286945,0.6666666666666666,0.6666666666666666
286947,0.3333333333333333,0.5
286948,0.5,0.6666666666666666
286949,0.5,0.75
286950,0.3333333333333333,0.0
286951,0.5,0.3333333333333333
286952,0.6666666666666666,0.0
286953,0.5,0.5
286954,0.5,0.25
286955,0.6666666666666666,0.3333333333333333
286956,0.6666666666666666,0.3333333333333333
286957,0.25,0.75
286958,0.5,0.5
286959,1.0,0.75
286960,0.3333333333333333,0.6666666666666666
286961,0.25,0.6
286962,0.4,0.5
286963,0.6,0.8
286964,0.5,0.25
286965,0.4,0.25
286966,1.0,0.0
286967,0.75,0.0
286968,0.6666666666666666,0.6
286970,0.5,0.5
286971,0.5,0.25
286972,0.4,0.8
286973,0.6,0.6
286974,1.0,0.8
286975,0.5,0.75
286976,0.5,0.6666666666666666
286977,0.4,0.2
286978,0.8333333333333334,0.5
286979,0.8,0.2
286980,0.6,0.0
286981,0.4,0.2
286982,0.4,0.4
286983,0.6,0.2
286984,0.2,0.2
286985,0.6,0.6
286986,0.5714285714285714,0.3333333333333333
286987,0.4,0.6666666666666666
286988,0.5,0.5
286989,0.7142857142857143,0.6
286990,0.16666666666666666,0.6666666666666666
286991,0.16666666666666666,0.3333333333333333
286993,0.3333333333333333,0.5
286994,0.16666666666666666,0.3333333333333333
286995,0.5714285714285714,0.5
