fav_team,dog_team,fav_line,dog_line,fav_price,dog_price,fav_price_american,dog_price_american,home_favorite,game_time_est,market,market_timestamp
SEA,SD,-1.5,1.5,0.365,0.662,+174,-196,1,2025-08-25T21:40:00-04:00,SEA -1.5,2025-08-25T16:43:01.427+00:00
NYY,WAS,-1.5,1.5,0.519,0.487,-108,+105,0,2025-08-25T19:05:00-04:00,NYY -1.5,2025-08-25T16:48:22.31+00:00
BOS,BAL,-1.5,1.5,0.407,0.603,+146,-152,0,2025-08-25T18:35:00-04:00,BAL +1.5,2025-08-25T16:49:11.232+00:00
PHI,NYM,-1.5,1.5,0.413,0.603,+142,-152,0,2025-08-25T19:10:00-04:00,NYM +1.5,2025-08-25T16:30:31.836+00:00
CLE,TB,-1.5,1.5,0.355,0.661,+182,-195,1,2025-08-25T18:40:00-04:00,CLE -1.5,2025-08-25T16:38:41.764+00:00
TOR,MIN,-1.5,1.5,0.396,0.627,+153,-168,1,2025-08-25T19:07:00-04:00,TOR -1.5,2025-08-25T16:48:56.316+00:00
KAN,CWS,-1.5,1.5,0.444,0.58,+125,-138,0,2025-08-25T19:40:00-04:00,CWS +1.5,2025-08-25T16:19:45.046+00:00
ATL,MIA,-1.5,1.5,0.386,0.625,+159,-167,0,2025-08-25T18:40:00-04:00,MIA +1.5,2025-08-25T16:47:42.611+00:00
DET,OAK,-1.5,1.5,0.535,0.472,-115,+112,0,2025-08-25T22:05:00-04:00,OAK +1.5,2025-08-25T16:45:57.54+00:00
MIL,ARI,-1.5,1.5,0.448,0.556,+123,-125,1,2025-08-25T19:40:00-04:00,MIL -1.5,2025-08-25T16:47:20.47+00:00
STL,PIT,-1.5,1.5,0.361,0.648,+177,-184,0,2025-08-25T19:45:00-04:00,STL -1.5,2025-08-25T16:09:58.858+00:00
TEX,LAA,-1.5,1.5,0.429,0.588,+133,-143,1,2025-08-25T20:05:00-04:00,TEX -1.5,2025-08-25T16:41:35.162+00:00
LAD,CIN,-1.5,1.5,0.395,0.615,+153,-160,0,2025-08-25T22:10:00-04:00,LAD -1.5,2025-08-25T16:27:56.789+00:00
