fav_team,dog_team,fav_line,dog_line,fav_price,dog_price,fav_price_american,dog_price_american,home_favorite,game_time_est,market,market_timestamp
CLE,CIN,-1.5,1.5,0.346,0.677,+189,-210,1,2025-06-10T18:40:00-04:00,CLE -1.5,2025-06-10T16:40:03.296+00:00
MIN,TEX,-1.5,1.5,0.375,0.655,+167,-190,1,2025-06-10T19:40:00-04:00,MIN -1.5,2025-06-10T16:45:08.319+00:00
ARI,SEA,-1.5,1.5,0.369,0.654,+171,-189,1,2025-06-10T21:40:00-04:00,ARI -1.5,2025-06-10T16:45:11.604+00:00
SD,LAD,-1.5,1.5,0.353,0.667,+183,-200,0,2025-06-10T21:40:00-04:00,SD -1.5,2025-06-10T16:40:53.155+00:00
LAA,OAK,-1.5,1.5,0.407,0.62,+146,-163,0,2025-06-10T21:38:00-04:00,LAA -1.5,2025-06-10T16:45:09.357+00:00
PIT,MIA,-1.5,1.5,0.394,0.63,+154,-170,1,2025-06-10T18:40:00-04:00,PIT -1.5,2025-06-10T16:47:03.411+00:00
TB,BOS,-1.5,1.5,0.394,0.634,+154,-173,0,2025-06-10T19:10:00-04:00,BOS +1.5,2025-06-10T16:47:46.648+00:00
NYY,KAN,-1.5,1.5,0.541,0.483,-118,+107,0,2025-06-10T19:40:00-04:00,KAN +1.5,2025-06-10T16:47:52.65+00:00
BAL,DET,-1.5,1.5,0.382,0.632,+162,-172,1,2025-06-10T18:35:00-04:00,BAL -1.5,2025-06-10T16:46:58.585+00:00
PHI,CHC,-1.5,1.5,0.351,0.671,+185,-204,1,2025-06-10T18:45:00-04:00,PHI -1.5,2025-06-10T16:48:43.184+00:00
NYM,WAS,-1.5,1.5,0.412,0.611,+143,-157,0,2025-06-10T19:10:00-04:00,NYM -1.5,2025-06-10T16:41:53.299+00:00
TOR,STL,-1.5,1.5,0.377,0.645,+165,-182,0,2025-06-10T19:45:00-04:00,STL +1.5,2025-06-10T16:16:06.859+00:00
SF,COL,-1.5,1.5,0.578,0.43,-137,+133,0,2025-06-10T20:40:00-04:00,COL +1.5,2025-06-10T16:50:29.398+00:00
HOU,CWS,-1.5,1.5,0.424,0.585,+136,-141,1,2025-06-10T20:10:00-04:00,HOU -1.5,2025-06-10T16:50:05.744+00:00
ATL,MIL,-1.5,1.5,0.417,0.608,+140,-155,0,2025-06-10T19:40:00-04:00,MIL +1.5,2025-06-10T16:45:08.319+00:00
