fav_team,dog_team,fav_line,dog_line,fav_price,dog_price,fav_price_american,dog_price_american,home_favorite,game_time_est,market,market_timestamp
WAS,MIA,-1.5,1.5,0.382,0.64,+162,-178,1,2025-06-14T13:05:00-04:00,WAS -1.5,2025-06-14T16:42:14.758+00:00
TEX,CWS,-1.5,1.5,0.559,0.472,-127,+112,1,2025-06-14T16:05:00-04:00,TEX -1.5,2025-06-14T16:44:30.226+00:00
HOU,MIN,-1.5,1.5,0.337,0.687,+197,-219,1,2025-06-14T16:10:00-04:00,HOU -1.5,2025-06-14T16:44:11.858+00:00
KAN,OAK,-1.5,1.5,0.433,0.6,+131,-150,1,2025-06-14T16:10:00-04:00,KAN -1.5,2025-06-14T16:43:49.648+00:00
LAD,SF,-1.5,1.5,0.464,0.558,+116,-126,0,2025-06-14T22:10:00-04:00,LAD -1.5,2025-06-14T16:44:06.248+00:00
CHC,PIT,-1.5,1.5,0.494,0.508,+102,-103,0,2025-06-14T14:20:00-04:00,CHC -1.5,2025-06-14T16:45:43.284+00:00
NYY,BOS,-1.5,1.5,0.514,0.522,-106,-109,0,2025-06-14T19:15:00-04:00,BOS +1.5,2025-06-14T16:42:26.299+00:00
SEA,CLE,-1.5,1.5,0.373,0.652,+168,-187,1,2025-06-14T21:40:00-04:00,SEA -1.5,2025-06-14T16:34:02.514+00:00
ARI,SD,-1.5,1.5,0.448,0.573,+123,-134,1,2025-06-14T19:15:00-04:00,ARI -1.5,2025-06-14T16:44:23.261+00:00
PHI,TOR,-1.5,1.5,0.425,0.595,+135,-147,1,2025-06-14T16:05:00-04:00,PHI -1.5,2025-06-14T16:45:53.158+00:00
DET,CIN,-1.5,1.5,0.459,0.559,+118,-127,1,2025-06-14T13:10:00-04:00,DET -1.5,2025-06-14T16:40:01.344+00:00
MIL,STL,-1.5,1.5,0.366,0.658,+173,-192,1,2025-06-14T16:10:00-04:00,MIL -1.5,2025-06-14T16:22:24.259+00:00
NYM,TB,-1.5,1.5,0.376,0.646,+166,-182,0,2025-06-14T16:10:00-04:00,NYM -1.5,2025-06-14T16:44:10.792+00:00
BAL,LAA,-1.5,1.5,0.425,0.602,+135,-151,1,2025-06-14T16:05:00-04:00,BAL -1.5,2025-06-14T16:45:43.284+00:00
ATL,COL,-1.5,1.5,0.609,0.402,-156,+149,1,2025-06-14T16:10:00-04:00,ATL -1.5,2025-06-14T16:46:15.306+00:00
