fav_team,dog_team,fav_line,dog_line,fav_price,dog_price,fav_price_american,dog_price_american,home_favorite,game_time_est,market,market_timestamp
MIL,PIT,-1.5,1.5,0.499,0.533,+100,-114,1,2025-06-24T19:40:00-04:00,MIL -1.5,2025-06-24T16:39:06.194+00:00
HOU,PHI,-1.5,1.5,0.406,0.631,+146,-171,1,2025-06-24T20:10:00-04:00,HOU -1.5,2025-06-24T16:28:33.214+00:00
BOS,LAA,-1.5,1.5,0.476,0.545,+110,-120,0,2025-06-24T21:38:00-04:00,LAA +1.5,2025-06-24T16:47:27.586+00:00
LAD,COL,-1.5,1.5,0.625,0.393,-167,+154,0,2025-06-24T20:40:00-04:00,COL +1.5,2025-06-24T16:47:00.662+00:00
BAL,TEX,-1.5,1.5,0.4,0.627,+150,-168,1,2025-06-24T18:35:00-04:00,BAL -1.5,2025-06-24T16:50:57.458+00:00
SD,WAS,-1.5,1.5,0.433,0.595,+131,-147,0,2025-06-24T21:40:00-04:00,SD -1.5,2025-06-24T16:29:18.242+00:00
KAN,TB,-1.5,1.5,0.386,0.637,+159,-175,1,2025-06-24T19:40:00-04:00,KAN -1.5,2025-06-24T16:13:41.855+00:00
ARI,CWS,-1.5,1.5,0.422,0.588,+137,-143,0,2025-06-24T19:40:00-04:00,CWS +1.5,2025-06-24T16:47:48.688+00:00
TOR,CLE,-1.5,1.5,0.415,0.592,+141,-145,0,2025-06-24T18:40:00-04:00,CLE +1.5,2025-06-24T16:46:42.167+00:00
ATL,NYM,-1.5,1.5,0.46,0.552,+117,-123,0,2025-06-24T19:10:00-04:00,NYM +1.5,2025-06-24T16:44:29.111+00:00
DET,OAK,-1.5,1.5,0.58,0.442,-138,+126,1,2025-06-24T18:40:00-04:00,DET -1.5,2025-06-24T16:51:49.009+00:00
NYY,CIN,-1.5,1.5,0.495,0.534,+102,-115,0,2025-06-24T19:10:00-04:00,CIN +1.5,2025-06-24T16:47:39.499+00:00
MIN,SEA,-1.5,1.5,0.348,0.683,+187,-215,1,2025-06-24T19:40:00-04:00,MIN -1.5,2025-06-24T16:49:33.552+00:00
CHC,STL,-1.5,1.5,0.397,0.618,+152,-162,0,2025-06-24T19:45:00-04:00,STL +1.5,2025-06-24T16:48:16.211+00:00
SF,MIA,-1.5,1.5,0.457,0.573,+119,-134,0,2025-06-24T21:45:00-04:00,SF -1.5,2025-06-24T16:50:46.943+00:00
