fav_team,dog_team,fav_line,dog_line,fav_price,dog_price,fav_price_american,dog_price_american,home_favorite,game_time_est,market,market_timestamp
CHC,STL,-1.5,1.5,0.468,0.54,+114,-117,0,2025-09-26T14:20:00-04:00,CHC -1.5,2025-09-26T16:44:31.645+00:00
TOR,TB,-1.5,1.5,0.45,0.574,+122,-135,1,2025-09-26T19:07:00-04:00,TOR -1.5,2025-09-26T16:26:31.326+00:00
MIL,CIN,-1.5,1.5,0.434,0.582,+130,-139,1,2025-09-26T20:10:00-04:00,MIL -1.5,2025-09-26T16:46:24.405+00:00
NYM,MIA,-1.5,1.5,0.439,0.583,+128,-140,0,2025-09-26T19:10:00-04:00,MIA +1.5,2025-09-26T16:26:10.704+00:00
CLE,TEX,-1.5,1.5,0.417,0.615,+140,-160,1,2025-09-26T19:10:00-04:00,CLE -1.5,2025-09-26T16:22:09.147+00:00
ATL,PIT,-1.5,1.5,0.429,0.603,+133,-152,1,2025-09-26T19:15:00-04:00,ATL -1.5,2025-09-26T16:23:18.271+00:00
SD,ARI,-1.5,1.5,0.388,0.644,+158,-181,0,2025-09-26T21:40:00-04:00,SD -1.5,2025-09-26T16:26:23.319+00:00
PHI,MIN,-1.5,1.5,0.412,0.611,+143,-157,1,2025-09-26T18:45:00-04:00,PHI -1.5,2025-09-26T16:46:24.405+00:00
WAS,CWS,-1.5,1.5,0.383,0.644,+161,-181,1,2025-09-26T18:45:00-04:00,WAS -1.5,2025-09-26T16:45:21.952+00:00
BOS,DET,-1.5,1.5,0.369,0.666,+171,-199,1,2025-09-26T19:10:00-04:00,BOS -1.5,2025-09-26T16:39:57.336+00:00
HOU,LAA,-1.5,1.5,0.456,0.571,+119,-133,0,2025-09-26T21:38:00-04:00,LAA +1.5,2025-09-26T16:36:23.624+00:00
SEA,LAD,-1.5,1.5,0.366,0.664,+173,-198,1,2025-09-26T21:40:00-04:00,SEA -1.5,2025-09-26T16:45:04.931+00:00
KAN,OAK,-1.5,1.5,0.425,0.673,+135,-206,0,2025-09-26T22:05:00-04:00,OAK +1.5,2025-09-26T16:32:51.247+00:00
SF,COL,-1.5,1.5,0.515,0.5,-106,+100,0,2025-09-26T22:15:00-04:00,SF -1.5,2025-09-26T16:33:37.032+00:00
NYY,BAL,-1.5,1.5,0.41,0.617,+144,-161,0,2025-09-26T19:05:00-04:00,NYY -1.5,2025-09-26T16:46:23.402+00:00
