fav_team,dog_team,fav_line,dog_line,fav_price,dog_price,fav_price_american,dog_price_american,home_favorite,game_time_est,market,market_timestamp
NYM,TEX,-1.5,1.5,0.43,0.588,+133,-143,0,2025-09-13T16:10:00-04:00,NYM -1.5,2025-09-13T16:41:03.426+00:00
SEA,LAA,-1.5,1.5,0.501,0.523,-100,-110,1,2025-09-13T21:40:00-04:00,SEA -1.5,2025-09-13T16:28:15.245+00:00
LAD,SF,-1.5,1.5,0.397,0.637,+152,-175,0,2025-09-13T21:05:00-04:00,SF +1.5,2025-09-13T16:33:18.47+00:00
WAS,PIT,-1.5,1.5,0.337,0.682,+197,-214,1,2025-09-13T16:05:00-04:00,WAS -1.5,2025-09-13T16:39:52.491+00:00
TOR,BAL,-1.5,1.5,0.447,0.573,+124,-134,1,2025-09-13T15:07:00-04:00,TOR -1.5,2025-09-13T16:39:44.98+00:00
MIL,STL,-1.5,1.5,0.424,0.598,+136,-149,1,2025-09-13T20:15:00-04:00,MIL -1.5,2025-09-13T16:38:18.199+00:00
NYY,BOS,-1.5,1.5,0.448,0.561,+123,-128,0,2025-09-13T16:10:00-04:00,BOS +1.5,2025-09-13T16:39:43.906+00:00
HOU,ATL,-1.5,1.5,0.431,0.582,+132,-139,0,2025-09-13T19:15:00-04:00,ATL +1.5,2025-09-13T16:40:56.577+00:00
DET,MIA,-1.5,1.5,0.431,0.591,+132,-144,0,2025-09-13T16:10:00-04:00,MIA +1.5,2025-09-13T16:39:59.205+00:00
MIN,ARI,-1.5,1.5,0.392,0.631,+155,-171,1,2025-09-13T19:10:00-04:00,MIN -1.5,2025-09-13T16:40:47.358+00:00
CHC,TB,-1.5,1.5,0.342,0.666,+192,-199,0,2025-09-13T14:20:00-04:00,CHC -1.5,2025-09-13T16:38:30.653+00:00
PHI,KAN,-1.5,1.5,0.408,0.617,+145,-161,1,2025-09-13T18:05:00-04:00,PHI -1.5,2025-09-13T16:40:03.654+00:00
CLE,CWS,-1.5,1.5,0.433,0.594,+131,-146,1,2025-09-13T18:10:00-04:00,CLE -1.5,2025-09-13T16:40:40.291+00:00
SD,COL,-1.5,1.5,0.6,0.426,-150,+135,0,2025-09-13T20:40:00-04:00,SD -1.5,2025-09-13T16:41:09.944+00:00
CIN,OAK,-1.5,1.5,0.417,0.612,+140,-158,0,2025-09-13T22:05:00-04:00,OAK +1.5,2025-09-13T15:39:18.68+00:00
