fav_team,dog_team,fav_line,dog_line,fav_price,dog_price,fav_price_american,dog_price_american,home_favorite,game_time_est,market,market_timestamp
OAK,PIT,-1.5,1.5,0.386,0.623,+159,-165,0,2025-09-19T18:40:00-04:00,PIT +1.5,2025-09-19T16:34:29.491+00:00
DET,ATL,-1.5,1.5,0.362,0.659,+176,-193,1,2025-09-19T18:40:00-04:00,DET -1.5,2025-09-19T16:44:16.686+00:00
TOR,KAN,-1.5,1.5,0.433,0.585,+131,-141,0,2025-09-19T19:40:00-04:00,KAN +1.5,2025-09-19T16:42:01.317+00:00
TEX,MIA,-1.5,1.5,0.402,0.614,+149,-159,1,2025-09-19T20:05:00-04:00,TEX -1.5,2025-09-19T16:34:29.491+00:00
LAA,COL,-1.5,1.5,0.433,0.58,+131,-138,0,2025-09-19T20:10:00-04:00,COL +1.5,2025-09-19T16:37:52.584+00:00
MIL,STL,-1.5,1.5,0.412,0.605,+143,-153,0,2025-09-19T20:15:00-04:00,STL +1.5,2025-09-19T16:44:04.404+00:00
ARI,PHI,-1.5,1.5,0.385,0.648,+160,-184,1,2025-09-19T21:40:00-04:00,ARI -1.5,2025-09-19T16:34:56.998+00:00
HOU,SEA,-1.5,1.5,0.328,0.699,+205,-232,1,2025-09-19T20:10:00-04:00,HOU -1.5,2025-09-19T16:44:05.59+00:00
CHC,CIN,-1.5,1.5,0.397,0.629,+152,-170,0,2025-09-19T18:40:00-04:00,CIN +1.5,2025-09-19T16:39:03.651+00:00
SD,CWS,-1.5,1.5,0.524,0.49,-110,+104,0,2025-09-19T19:40:00-04:00,CWS +1.5,2025-09-19T16:45:14.284+00:00
LAD,SF,-1.5,1.5,0.464,0.559,+116,-127,0,2025-09-19T22:10:00-04:00,LAD -1.5,2025-09-19T16:39:28.692+00:00
NYM,WAS,-1.5,1.5,0.478,0.539,+109,-117,0,2025-09-19T19:10:00-04:00,NYM -1.5,2025-09-19T16:45:05.633+00:00
NYY,BAL,-1.5,1.5,0.415,0.605,+141,-153,0,2025-09-19T19:05:00-04:00,BAL +1.5,2025-09-19T16:41:59.628+00:00
BOS,TB,-1.5,1.5,0.418,0.604,+139,-153,0,2025-09-19T19:35:00-04:00,TB +1.5,2025-09-19T16:44:45.933+00:00
MIN,CLE,-1.5,1.5,0.346,0.678,+189,-211,1,2025-09-19T20:10:00-04:00,MIN -1.5,2025-09-19T16:37:55.965+00:00
