fav_team,dog_team,fav_line,dog_line,fav_price,dog_price,fav_price_american,dog_price_american,home_favorite,game_time_est,market,market_timestamp
CHC,PIT,-1.5,1.5,0.326,0.687,+207,-219,0,2025-06-13T14:20:00-04:00,CHC -1.5,2025-06-13T16:47:02.353+00:00
PHI,TOR,-1.5,1.5,0.362,0.67,+176,-203,1,2025-06-13T18:45:00-04:00,PHI -1.5,2025-06-13T16:48:56.857+00:00
ATL,COL,-1.5,1.5,0.598,0.417,-149,+140,1,2025-06-13T19:15:00-04:00,ATL -1.5,2025-06-13T16:47:42.829+00:00
DET,CIN,-1.5,1.5,0.379,0.654,+164,-189,1,2025-06-13T19:10:00-04:00,DET -1.5,2025-06-13T16:47:00.233+00:00
BOS,NYY,-1.5,1.5,0.398,0.624,+151,-166,1,2025-06-13T19:10:00-04:00,BOS -1.5,2025-06-13T16:48:18.43+00:00
TEX,CWS,-1.5,1.5,0.464,0.573,+116,-134,1,2025-06-13T20:05:00-04:00,TEX -1.5,2025-06-13T16:47:01.348+00:00
KAN,OAK,-1.5,1.5,0.417,0.602,+140,-151,1,2025-06-13T20:10:00-04:00,KAN -1.5,2025-06-13T16:47:01.348+00:00
HOU,MIN,-1.5,1.5,0.346,0.678,+189,-211,1,2025-06-13T20:10:00-04:00,HOU -1.5,2025-06-13T16:47:01.348+00:00
ARI,SD,-1.5,1.5,0.379,0.639,+164,-177,1,2025-06-13T21:40:00-04:00,ARI -1.5,2025-06-13T16:48:52.437+00:00
LAD,SF,-1.5,1.5,0.426,0.59,+135,-144,0,2025-06-13T22:10:00-04:00,LAD -1.5,2025-06-13T16:47:01.348+00:00
SEA,CLE,-1.5,1.5,0.343,0.681,+192,-213,1,2025-06-13T22:10:00-04:00,SEA -1.5,2025-06-13T16:47:03.495+00:00
MIL,STL,-1.5,1.5,0.405,0.617,+147,-161,1,2025-06-13T20:10:00-04:00,MIL -1.5,2025-06-13T16:47:03.495+00:00
NYM,TB,-1.5,1.5,0.442,0.584,+126,-140,0,2025-06-13T19:10:00-04:00,NYM -1.5,2025-06-13T16:47:04.538+00:00
BAL,LAA,-1.5,1.5,0.472,0.55,+112,-122,1,2025-06-13T19:08:00-04:00,BAL -1.5,2025-06-13T16:49:18.637+00:00
WAS,MIA,-1.5,1.5,0.357,0.669,+180,-202,1,2025-06-13T18:45:00-04:00,WAS -1.5,2025-06-13T16:47:15.541+00:00
