fav_team,dog_team,fav_line,dog_line,fav_price,dog_price,fav_price_american,dog_price_american,home_favorite,game_time_est,market,market_timestamp
MIN,BOS,-1.5,1.5,0.354,0.678,+182,-211,1,2025-07-28T19:40:00-04:00,MIN -1.5,2025-07-28T16:42:21.315+00:00
HOU,WAS,-1.5,1.5,0.524,0.483,-110,+107,1,2025-07-28T20:10:00-04:00,HOU -1.5,2025-07-28T16:31:39.873+00:00
ATL,KAN,-1.5,1.5,0.502,0.522,-101,-109,0,2025-07-28T19:40:00-04:00,KAN +1.5,2025-07-28T16:55:21.482+00:00
TOR,BAL,-1.5,1.5,0.398,0.621,+151,-164,0,2025-07-28T18:35:00-04:00,BAL +1.5,2025-07-28T16:54:42.542+00:00
CLE,COL,-1.5,1.5,0.559,0.452,-127,+121,1,2025-07-28T18:40:00-04:00,CLE -1.5,2025-07-28T16:42:22.815+00:00
NYY,TB,-1.5,1.5,0.383,0.645,+161,-182,0,2025-07-28T19:05:00-04:00,NYY -1.5,2025-07-28T16:50:07.847+00:00
LAD,CIN,-1.5,1.5,0.475,0.537,+111,-116,0,2025-07-28T19:10:00-04:00,CIN +1.5,2025-07-28T16:42:22.815+00:00
CHC,MIL,-1.5,1.5,0.399,0.63,+151,-170,0,2025-07-28T19:40:00-04:00,MIL +1.5,2025-07-28T16:55:56.509+00:00
PHI,CWS,-1.5,1.5,0.558,0.454,-126,+120,0,2025-07-28T19:40:00-04:00,CWS +1.5,2025-07-28T16:53:54.53+00:00
STL,MIA,-1.5,1.5,0.354,0.666,+182,-199,0,2025-07-28T19:45:00-04:00,STL -1.5,2025-07-28T16:28:58.3+00:00
SD,NYM,-1.5,1.5,0.371,0.649,+170,-185,0,2025-07-28T21:40:00-04:00,SD -1.5,2025-07-28T16:17:38.838+00:00
SEA,OAK,-1.5,1.5,0.427,0.587,+134,-142,0,2025-07-28T22:05:00-04:00,OAK +1.5,2025-07-28T16:52:29.554+00:00
SF,PIT,-1.5,1.5,0.372,0.649,+169,-185,0,2025-07-28T21:45:00-04:00,SF -1.5,2025-07-28T16:50:24.658+00:00
DET,ARI,-1.5,1.5,0.388,0.631,+158,-171,1,2025-07-28T18:40:00-04:00,DET -1.5,2025-07-28T16:53:27.472+00:00
TEX,LAA,-1.5,1.5,0.539,0.476,-117,+110,0,2025-07-28T21:38:00-04:00,LAA +1.5,2025-07-28T16:45:52.783+00:00
