fav_team,dog_team,fav_line,dog_line,fav_price,dog_price,fav_price_american,dog_price_american,home_favorite,game_time_est,market,market_timestamp
DET,TEX,-1.5,1.5,0.393,0.63,+154,-170,0,2025-07-18T20:05:00-04:00,TEX +1.5,2025-07-18T16:54:07.002+00:00
CHC,BOS,-1.5,1.5,0.385,0.632,+160,-172,0,2025-07-18T14:20:00-04:00,CHC -1.5,2025-07-18T16:53:59.386+00:00
TB,BAL,-1.5,1.5,0.378,0.659,+165,-193,0,2025-07-18T19:35:00-04:00,TB -1.5,2025-07-18T16:49:48.945+00:00
PIT,CWS,-1.5,1.5,0.422,0.605,+137,-153,1,2025-07-18T18:40:00-04:00,PIT -1.5,2025-07-18T16:49:48.945+00:00
TOR,SF,-1.5,1.5,0.417,0.616,+140,-160,1,2025-07-18T19:07:00-04:00,TOR -1.5,2025-07-18T16:53:00.853+00:00
CLE,OAK,-1.5,1.5,0.37,0.643,+170,-180,1,2025-07-18T19:10:00-04:00,CLE -1.5,2025-07-18T16:51:46.804+00:00
SD,WAS,-1.5,1.5,0.461,0.563,+117,-129,0,2025-07-18T18:45:00-04:00,WAS +1.5,2025-07-18T16:54:00.579+00:00
NYM,CIN,-1.5,1.5,0.41,0.62,+144,-163,0,2025-07-18T19:10:00-04:00,NYM -1.5,2025-07-18T16:52:33.545+00:00
PHI,LAA,-1.5,1.5,0.495,0.524,+102,-110,1,2025-07-18T18:45:00-04:00,PHI -1.5,2025-07-18T16:50:16.715+00:00
KAN,MIA,-1.5,1.5,0.42,0.636,+138,-175,0,2025-07-18T19:10:00-04:00,MIA +1.5,2025-07-18T16:41:28.507+00:00
NYY,ATL,-1.5,1.5,0.41,0.65,+144,-186,0,2025-07-18T19:15:00-04:00,ATL +1.5,2025-07-18T16:38:37.174+00:00
MIN,COL,-1.5,1.5,0.529,0.501,-112,-100,0,2025-07-18T20:40:00-04:00,COL +1.5,2025-07-18T16:50:39.935+00:00
ARI,STL,-1.5,1.5,0.377,0.642,+165,-179,1,2025-07-18T21:40:00-04:00,ARI -1.5,2025-07-18T16:55:05.255+00:00
LAD,MIL,-1.5,1.5,0.481,0.546,+108,-120,0,2025-07-18T22:10:00-04:00,LAD -1.5,2025-07-18T16:49:48.945+00:00
SEA,HOU,-1.5,1.5,0.379,0.638,+164,-176,1,2025-07-18T22:10:00-04:00,SEA -1.5,2025-07-18T16:49:48.945+00:00
