fav_team,dog_team,fav_line,dog_line,fav_price,dog_price,fav_price_american,dog_price_american,home_favorite,game_time_est,market,market_timestamp
TB,MIA,-1.5,1.5,0.42,0.597,+138,-148,0,2025-06-06T13:10:00-04:00,TB -1.5,2025-06-06T16:50:42.261+00:00
KAN,CWS,-1.5,1.5,0.452,0.561,+121,-128,0,2025-06-06T19:40:00-04:00,CWS +1.5,2025-06-06T16:26:36.663+00:00
NYM,COL,-1.5,1.5,0.646,0.374,-182,+167,0,2025-06-06T20:40:00-04:00,COL +1.5,2025-06-06T16:41:30.534+00:00
ATL,SF,-1.5,1.5,0.432,0.6,+131,-150,0,2025-06-06T22:15:00-04:00,SF +1.5,2025-06-06T16:38:30.036+00:00
SEA,LAA,-1.5,1.5,0.441,0.574,+127,-135,0,2025-06-06T21:38:00-04:00,LAA +1.5,2025-06-06T16:49:23.957+00:00
NYY,BOS,-1.5,1.5,0.476,0.539,+110,-117,0,2025-06-06T19:05:00-04:00,NYY -1.5,2025-06-06T16:49:23.957+00:00
PHI,PIT,-1.5,1.5,0.431,0.574,+132,-135,0,2025-06-06T18:40:00-04:00,PIT +1.5,2025-06-06T16:49:50.514+00:00
TEX,WAS,-1.5,1.5,0.417,0.607,+140,-154,0,2025-06-06T18:45:00-04:00,WAS +1.5,2025-06-06T16:49:23.957+00:00
ARI,CIN,-1.5,1.5,0.403,0.608,+148,-155,0,2025-06-06T19:10:00-04:00,CIN +1.5,2025-06-06T16:37:29.644+00:00
HOU,CLE,-1.5,1.5,0.422,0.595,+137,-147,0,2025-06-06T19:10:00-04:00,CLE +1.5,2025-06-06T16:48:37.499+00:00
DET,CHC,-1.5,1.5,0.442,0.574,+126,-135,1,2025-06-06T19:10:00-04:00,DET -1.5,2025-06-06T16:49:23.957+00:00
MIL,SD,-1.5,1.5,0.405,0.62,+147,-163,1,2025-06-06T20:10:00-04:00,MIL -1.5,2025-06-06T16:49:23.957+00:00
BAL,OAK,-1.5,1.5,0.462,0.574,+116,-135,0,2025-06-06T22:05:00-04:00,OAK +1.5,2025-06-06T16:48:35.073+00:00
STL,LAD,-1.5,1.5,0.373,0.655,+168,-190,0,2025-06-06T20:15:00-04:00,STL -1.5,2025-06-06T16:49:23.957+00:00
MIN,TOR,-1.5,1.5,0.404,0.631,+148,-171,1,2025-06-06T20:10:00-04:00,MIN -1.5,2025-06-06T16:49:25.063+00:00
