fav_team,dog_team,fav_line,dog_line,fav_price,dog_price,fav_price_american,dog_price_american,home_favorite,game_time_est,market,market_timestamp
DET,MIN,-1.5,1.5,0.531,0.484,-113,+107,0,2025-08-14T19:40:00-04:00,MIN +1.5,2025-08-14T16:48:31.74+00:00
PHI,WAS,-0.5,0.5,0.578,0.483,-137,+107,0,2025-08-14T18:45:00-04:00,WAS +0.5 1H,2025-08-14T13:45:54.634+00:00
PHI,WAS,-1.5,1.5,0.531,0.476,-113,+110,0,2025-08-14T18:45:00-04:00,WAS +1.5,2025-08-14T16:51:01.496+00:00
SEA,BAL,-0.5,0.5,0.46,0.579,+117,-138,0,2025-08-14T13:05:00-04:00,BAL +0.5 1H,2025-08-14T16:33:51.863+00:00
SEA,BAL,-1.5,1.5,0.433,0.582,+131,-139,0,2025-08-14T13:05:00-04:00,BAL +1.5,2025-08-14T16:50:29.017+00:00
ARI,COL,-1.5,1.5,0.535,0.485,-115,+106,0,2025-08-14T20:40:00-04:00,COL +1.5,2025-08-14T16:48:12.46+00:00
ARI,COL,-0.5,0.5,0.555,0.506,-125,-102,0,2025-08-14T20:40:00-04:00,COL +0.5 1H,2025-08-14T13:22:55.799+00:00
CLE,MIA,-1.5,1.5,0.34,0.661,+194,-195,1,2025-08-14T18:40:00-04:00,CLE -1.5,2025-08-14T16:50:53.972+00:00
CLE,MIA,-0.5,0.5,0.435,0.616,+130,-160,1,2025-08-14T18:40:00-04:00,CLE -0.5 1H,2025-08-14T15:59:50.651+00:00
TOR,CHC,-1.5,1.5,0.323,0.679,+210,-212,1,2025-08-14T15:07:00-04:00,TOR -1.5,2025-08-14T16:50:56.984+00:00
CHC,TOR,-0.5,0.5,0.449,0.596,+123,-148,0,2025-08-14T15:07:00-04:00,TOR +0.5 1H,2025-08-14T16:47:26.804+00:00
NYM,ATL,-1.5,1.5,0.452,0.609,+121,-156,0,2025-08-14T19:10:00-04:00,NYM -1.5 1H,2025-08-14T16:50:58.707+00:00
