fav_team,dog_team,fav_line,dog_line,fav_price,dog_price,fav_price_american,dog_price_american,home_favorite,game_time_est,market,market_timestamp
SEA,BAL,-1.5,1.5,0.4,0.609,+150,-156,1,2025-06-05T15:40:00-04:00,SEA -1.5,2025-06-05T18:52:54.332+00:00
PHI,TOR,-1.5,1.5,0.402,0.617,+149,-161,0,2025-06-05T15:07:00-04:00,TOR +1.5,2025-06-05T18:54:52.748+00:00
LAD,NYM,-1.5,1.5,0.392,0.634,+155,-173,0,2025-06-05T16:10:00-04:00,LAD -1.5,2025-06-05T18:43:38.646+00:00
CHC,WAS,-1.5,1.5,0.481,0.556,+108,-125,0,2025-06-05T18:45:00-04:00,WAS +1.5,2025-06-05T18:41:07.389+00:00
TB,TEX,-1.5,1.5,0.394,0.628,+154,-169,0,2025-06-05T19:35:00-04:00,TB -1.5,2025-06-05T18:42:07.675+00:00
SF,SD,-1.5,1.5,0.346,0.677,+189,-210,0,2025-06-05T15:45:00-04:00,SF -1.5,2025-06-05T18:50:44.331+00:00
HOU,PIT,-1.5,1.5,0.441,0.571,+127,-133,0,2025-06-05T18:40:00-04:00,PIT +1.5,2025-06-05T18:56:59.957+00:00
MIN,OAK,-1.5,1.5,0.541,0.465,-118,+115,0,2025-06-05T15:35:00-04:00,OAK +1.5,2025-06-05T18:56:58.695+00:00
STL,KAN,-1.5,1.5,0.35,0.684,+186,-216,0,2025-06-05T19:45:00-04:00,STL -1.5,2025-06-05T18:41:05.288+00:00
NYY,CLE,-1.5,1.5,0.569,0.459,-132,+118,0,2025-06-05T19:05:00-04:00,NYY -1.5,2025-06-05T18:57:18.462+00:00
