fav_team,dog_team,fav_line,dog_line,fav_price,dog_price,fav_price_american,dog_price_american,home_favorite,game_time_est,market,market_timestamp
CHC,LAA,-1.5,1.5,0.459,0.573,+118,-134,0,2025-08-24T16:07:00-04:00,LAA +1.5,2025-08-24T16:32:58.796+00:00
DET,KAN,-1.5,1.5,0.415,0.609,+141,-156,1,2025-08-24T13:40:00-04:00,DET -1.5,2025-08-24T16:37:51.898+00:00
SEA,OAK,-1.5,1.5,0.421,0.595,+138,-147,1,2025-08-24T16:10:00-04:00,SEA -1.5,2025-08-24T16:43:08.247+00:00
MIL,SF,-1.5,1.5,0.38,0.649,+163,-185,1,2025-08-24T14:10:00-04:00,MIL -1.5,2025-08-24T16:40:57.732+00:00
NYY,BOS,-1.5,1.5,0.431,0.597,+132,-148,0,2025-08-24T19:10:00-04:00,NYY -1.5,2025-08-24T16:41:14.096+00:00
NYM,ATL,-1.5,1.5,0.448,0.57,+123,-133,0,2025-08-24T13:35:00-04:00,ATL +1.5,2025-08-24T16:41:22.069+00:00
BAL,HOU,-1.5,1.5,0.392,0.635,+155,-174,1,2025-08-24T13:35:00-04:00,BAL -1.5,2025-08-24T16:41:10.473+00:00
PHI,WAS,-1.5,1.5,0.563,0.449,-129,+123,1,2025-08-24T13:35:00-04:00,PHI -1.5,2025-08-24T16:41:48.816+00:00
TOR,MIA,-1.5,1.5,0.424,0.595,+136,-147,0,2025-08-24T13:40:00-04:00,MIA +1.5,2025-08-24T16:37:51.898+00:00
MIN,CWS,-1.5,1.5,0.413,0.608,+142,-155,0,2025-08-24T14:10:00-04:00,CWS +1.5,2025-08-24T16:41:13.742+00:00
ARI,CIN,-1.5,1.5,0.373,0.65,+168,-186,1,2025-08-24T16:10:00-04:00,ARI -1.5,2025-08-24T16:38:23.87+00:00
TEX,CLE,-1.5,1.5,0.356,0.659,+181,-193,1,2025-08-24T14:35:00-04:00,TEX -1.5,2025-08-24T16:42:18.967+00:00
SD,LAD,-1.5,1.5,0.329,0.683,+204,-215,0,2025-08-24T16:10:00-04:00,SD -1.5,2025-08-24T16:40:38.757+00:00
