fav_team,dog_team,fav_line,dog_line,fav_price,dog_price,fav_price_american,dog_price_american,home_favorite,game_time_est,market,market_timestamp
LAD,PIT,-1.5,1.5,0.485,0.522,+106,-109,0,2025-09-03T18:40:00-04:00,PIT +1.5,2025-09-03T16:43:13.367+00:00
STL,OAK,-1.5,1.5,0.346,0.686,+189,-218,0,2025-09-03T19:45:00-04:00,STL -1.5,2025-09-03T16:33:49.658+00:00
SEA,TB,-1.5,1.5,0.444,0.573,+125,-134,0,2025-09-03T19:35:00-04:00,TB +1.5,2025-09-03T16:43:40.059+00:00
SD,BAL,-1.5,1.5,0.427,0.588,+134,-143,0,2025-09-03T16:10:00-04:00,SD -1.5,2025-09-03T16:21:18.763+00:00
ARI,TEX,-1.5,1.5,0.373,0.635,+168,-174,1,2025-09-03T15:40:00-04:00,ARI -1.5,2025-09-03T16:35:29.329+00:00
TOR,CIN,-1.5,1.5,0.486,0.537,+106,-116,0,2025-09-03T18:40:00-04:00,CIN +1.5,2025-09-03T16:34:37.42+00:00
MIA,WAS,-1.5,1.5,0.467,0.554,+114,-124,0,2025-09-03T13:05:00-04:00,WAS +1.5,2025-09-03T16:41:32.941+00:00
NYM,DET,-1.5,1.5,0.405,0.614,+147,-159,0,2025-09-03T13:10:00-04:00,DET +1.5,2025-09-03T16:44:19.115+00:00
CHC,ATL,-1.5,1.5,0.413,0.606,+142,-154,0,2025-09-03T19:40:00-04:00,CHC -1.5,2025-09-03T16:43:49.437+00:00
MIN,CWS,-1.5,1.5,0.444,0.577,+125,-136,1,2025-09-03T19:40:00-04:00,MIN -1.5,2025-09-03T16:43:40.059+00:00
MIL,PHI,-1.5,1.5,0.356,0.669,+181,-202,1,2025-09-03T19:40:00-04:00,MIL -1.5,2025-09-03T16:21:18.53+00:00
NYY,HOU,-1.5,1.5,0.429,0.598,+133,-149,0,2025-09-03T20:10:00-04:00,HOU +1.5,2025-09-03T16:33:35.869+00:00
KAN,LAA,-1.5,1.5,0.453,0.561,+121,-128,1,2025-09-03T19:40:00-04:00,KAN -1.5,2025-09-03T16:46:32.254+00:00
SF,COL,-1.5,1.5,0.562,0.459,-128,+118,0,2025-09-03T20:40:00-04:00,COL +1.5,2025-09-03T16:44:12.815+00:00
BOS,CLE,-1.5,1.5,0.413,0.6,+142,-150,1,2025-09-03T18:45:00-04:00,BOS -1.5,2025-09-03T16:40:52.014+00:00
