fav_team,dog_team,fav_line,dog_line,fav_price,dog_price,fav_price_american,dog_price_american,home_favorite,game_time_est,market,market_timestamp
DET,CHC,-1.5,1.5,0.364,0.654,+175,-189,1,2025-06-08T13:40:00-04:00,DET -1.5,2025-06-08T16:41:01.458+00:00
TEX,WAS,-1.5,1.5,0.426,0.583,+135,-140,0,2025-06-08T13:35:00-04:00,WAS +1.5,2025-06-08T16:41:01.458+00:00
PIT,PHI,-1.5,1.5,0.345,0.677,+190,-210,1,2025-06-08T13:35:00-04:00,PIT -1.5,2025-06-08T16:44:17.03+00:00
MIL,SD,-1.5,1.5,0.444,0.573,+125,-134,1,2025-06-08T13:05:00-04:00,MIL -1.5,2025-06-08T16:46:26.751+00:00
CLE,HOU,-1.5,1.5,0.387,0.638,+158,-176,1,2025-06-08T13:40:00-04:00,CLE -1.5,2025-06-08T16:38:58.426+00:00
NYM,COL,-1.5,1.5,0.636,0.396,-175,+153,0,2025-06-08T15:10:00-04:00,COL +1.5,2025-06-08T16:37:23.875+00:00
KAN,CWS,-1.5,1.5,0.424,0.592,+136,-145,0,2025-06-08T14:10:00-04:00,CWS +1.5,2025-06-08T16:46:15.454+00:00
ARI,CIN,-1.5,1.5,0.418,0.595,+139,-147,0,2025-06-08T13:40:00-04:00,CIN +1.5,2025-06-08T16:44:57.53+00:00
ATL,SF,-1.5,1.5,0.399,0.623,+151,-165,0,2025-06-08T16:05:00-04:00,SF +1.5,2025-06-08T16:46:07.297+00:00
SEA,LAA,-1.5,1.5,0.42,0.592,+138,-145,0,2025-06-08T16:07:00-04:00,LAA +1.5,2025-06-08T16:44:14.275+00:00
BAL,OAK,-1.5,1.5,0.454,0.58,+120,-138,0,2025-06-08T16:05:00-04:00,OAK +1.5,2025-06-08T16:35:50.682+00:00
MIN,TOR,-1.5,1.5,0.452,0.569,+121,-132,1,2025-06-08T14:10:00-04:00,MIN -1.5,2025-06-08T16:46:42.99+00:00
LAD,STL,-1.5,1.5,0.435,0.576,+130,-136,0,2025-06-08T14:15:00-04:00,STL +1.5,2025-06-08T16:41:01.458+00:00
NYY,BOS,-1.5,1.5,0.51,0.524,-104,-110,0,2025-06-08T19:10:00-04:00,NYY -1.5,2025-06-08T16:41:50.231+00:00
