fav_team,dog_team,fav_line,dog_line,fav_price,dog_price,fav_price_american,dog_price_american,home_favorite,game_time_est,market,market_timestamp
KAN,WAS,-1.5,1.5,0.435,0.573,+130,-134,1,2025-08-13T14:10:00-04:00,KAN -1.5,2025-08-13T16:43:55.464+00:00
KAN,WAS,-0.5,0.5,0.549,0.492,-122,+103,1,2025-08-13T14:10:00-04:00,KAN -0.5 1H,2025-08-13T16:44:09.591+00:00
TB,OAK,-1.5,1.5,0.433,0.588,+131,-143,0,2025-08-13T22:05:00-04:00,OAK +1.5,2025-08-13T16:42:17.816+00:00
TB,OAK,-0.5,0.5,0.495,0.566,+102,-130,0,2025-08-13T22:05:00-04:00,OAK +0.5 1H,2025-08-13T16:37:34.997+00:00
LAD,LAA,-1.5,1.5,0.554,0.463,-124,+116,0,2025-08-13T21:38:00-04:00,LAA +1.5,2025-08-13T16:37:34.997+00:00
HOU,BOS,-1.5,1.5,0.418,0.595,+139,-147,1,2025-08-13T19:10:00-04:00,HOU -1.5,2025-08-13T16:46:21.991+00:00
HOU,BOS,-0.5,0.5,0.585,0.463,-141,+116,1,2025-08-13T19:10:00-04:00,HOU -0.5 1H,2025-08-13T16:37:46.793+00:00
NYM,ATL,-1.5,1.5,0.483,0.531,+107,-113,0,2025-08-13T19:10:00-04:00,NYM -1.5,2025-08-13T16:38:06.277+00:00
TOR,CHC,-1.5,1.5,0.37,0.638,+170,-176,1,2025-08-13T19:07:00-04:00,TOR -1.5,2025-08-13T16:37:39.569+00:00
TOR,CHC,-0.5,0.5,0.488,0.566,+105,-130,1,2025-08-13T19:07:00-04:00,TOR -0.5 1H,2025-08-13T16:14:11.474+00:00
STL,COL,-1.5,1.5,0.512,0.498,-105,+101,0,2025-08-13T14:15:00-04:00,STL -1.5,2025-08-13T16:38:29.683+00:00
NYY,MIN,-0.5,0.5,0.465,0.582,+115,-139,0,2025-08-13T19:05:00-04:00,NYY -0.5 1H,2025-08-13T15:37:28.134+00:00
NYY,MIN,-1.5,1.5,0.405,0.621,+147,-164,0,2025-08-13T19:05:00-04:00,NYY -1.5,2025-08-13T16:31:25.096+00:00
SEA,BAL,-0.5,0.5,0.5,0.559,+100,-127,0,2025-08-13T18:35:00-04:00,BAL +0.5 1H,2025-08-13T16:35:58.631+00:00
SEA,BAL,-1.5,1.5,0.452,0.573,+121,-134,0,2025-08-13T18:35:00-04:00,BAL +1.5,2025-08-13T16:33:23.682+00:00
PHI,CIN,-1.5,1.5,0.417,0.6,+140,-150,0,2025-08-13T17:10:00-04:00,CIN +1.5,2025-08-13T16:43:55.464+00:00
PHI,CIN,-0.5,0.5,0.453,0.6,+121,-150,0,2025-08-13T17:10:00-04:00,CIN +0.5 1H,2025-08-13T16:40:49.627+00:00
DET,CWS,-0.5,0.5,0.464,0.577,+116,-136,0,2025-08-13T14:10:00-04:00,CWS +0.5 1H,2025-08-13T16:44:19.969+00:00
DET,CWS,-1.5,1.5,0.428,0.591,+134,-144,0,2025-08-13T14:10:00-04:00,CWS +1.5,2025-08-13T16:46:03.016+00:00
MIL,PIT,-1.5,1.5,0.542,0.476,-118,+110,1,2025-08-13T14:10:00-04:00,MIL -1.5,2025-08-13T16:46:26.655+00:00
TEX,ARI,-0.5,0.5,0.498,0.544,+101,-119,1,2025-08-13T14:35:00-04:00,TEX -0.5 1H,2025-08-13T16:44:19.969+00:00
TEX,ARI,-1.5,1.5,0.404,0.621,+148,-164,1,2025-08-13T14:35:00-04:00,TEX -1.5,2025-08-13T16:46:48.543+00:00
SD,SF,-0.5,0.5,0.535,0.5,-115,+100,0,2025-08-13T15:45:00-04:00,SF +0.5 1H,2025-08-13T16:36:53.24+00:00
SD,SF,-1.5,1.5,0.467,0.55,+114,-122,0,2025-08-13T15:45:00-04:00,SF +1.5,2025-08-13T16:39:40.145+00:00
CLE,MIA,-0.5,0.5,0.453,0.608,+121,-155,1,2025-08-13T18:40:00-04:00,CLE -0.5 1H,2025-08-13T14:44:50.855+00:00
CLE,MIA,-1.5,1.5,0.366,0.648,+173,-184,1,2025-08-13T18:40:00-04:00,CLE -1.5,2025-08-13T16:38:35.417+00:00
