fav_team,dog_team,fav_line,dog_line,fav_price,dog_price,fav_price_american,dog_price_american,home_favorite,game_time_est,market,market_timestamp
DET,ARI,-1.5,1.5,0.379,0.643,+164,-180,1,2025-07-30T13:10:00-04:00,DET -1.5,2025-07-30T16:52:46.973+00:00
MIN,BOS,-1.5,1.5,0.356,0.654,+181,-189,1,2025-07-30T13:10:00-04:00,MIN -1.5,2025-07-30T16:41:55.579+00:00
PHI,CWS,-1.5,1.5,0.448,0.567,+123,-131,0,2025-07-30T14:10:00-04:00,CWS +1.5,2025-07-30T16:52:20.495+00:00
KAN,ATL,-1.5,1.5,0.364,0.643,+175,-180,1,2025-07-30T14:10:00-04:00,KAN -1.5,2025-07-30T16:52:17.389+00:00
HOU,WAS,-1.5,1.5,0.35,0.669,+186,-202,1,2025-07-30T14:10:00-04:00,HOU -1.5,2025-07-30T16:51:25.2+00:00
MIL,CHC,-1.5,1.5,0.353,0.666,+183,-199,1,2025-07-30T14:10:00-04:00,MIL -1.5,2025-07-30T16:48:54.796+00:00
SF,PIT,-1.5,1.5,0.481,0.552,+108,-123,0,2025-07-30T15:45:00-04:00,SF -1.5,2025-07-30T16:48:45.285+00:00
SEA,OAK,-1.5,1.5,0.455,0.565,+120,-130,0,2025-07-30T22:05:00-04:00,OAK +1.5,2025-07-30T16:42:19.019+00:00
STL,MIA,-1.5,1.5,0.4,0.62,+150,-163,0,2025-07-30T19:45:00-04:00,STL -1.5,2025-07-30T16:50:15.737+00:00
NYY,TB,-1.5,1.5,0.385,0.632,+160,-172,0,2025-07-30T19:05:00-04:00,NYY -1.5,2025-07-30T16:48:25.485+00:00
NYM,SD,-1.5,1.5,0.382,0.638,+162,-176,0,2025-07-30T16:10:00-04:00,SD +1.5,2025-07-30T16:52:40.128+00:00
TEX,LAA,-1.5,1.5,0.41,0.617,+144,-161,0,2025-07-30T21:38:00-04:00,LAA +1.5,2025-07-30T16:25:58.631+00:00
LAD,CIN,-1.5,1.5,0.498,0.52,+101,-108,0,2025-07-30T19:10:00-04:00,CIN +1.5,2025-07-30T16:48:25.485+00:00
CLE,COL,-1.5,1.5,0.446,0.567,+124,-131,1,2025-07-30T18:40:00-04:00,CLE -1.5,2025-07-30T16:52:59.19+00:00
