fav_team,dog_team,fav_line,dog_line,fav_price,dog_price,fav_price_american,dog_price_american,home_favorite,game_time_est,market,market_timestamp
SF,COL,-1.5,1.5,0.568,0.463,-131,+116,0,2025-09-28T15:05:00-04:00,SF -1.5,2025-09-28T16:40:10.709+00:00
PHI,MIN,-1.5,1.5,0.505,0.512,-102,-105,1,2025-09-28T15:05:00-04:00,PHI -1.5,2025-09-28T16:33:32.782+00:00
SEA,LAD,-1.5,1.5,0.34,0.679,+194,-212,1,2025-09-28T15:10:00-04:00,SEA -1.5,2025-09-28T16:42:00.47+00:00
KAN,OAK,-1.5,1.5,0.464,0.561,+116,-128,0,2025-09-28T15:05:00-04:00,OAK +1.5,2025-09-28T16:24:57.241+00:00
NYY,BAL,-1.5,1.5,0.44,0.571,+127,-133,0,2025-09-28T15:05:00-04:00,NYY -1.5,2025-09-28T16:41:48.974+00:00
DET,BOS,-1.5,1.5,0.424,0.614,+136,-159,0,2025-09-28T15:05:00-04:00,BOS +1.5,2025-09-28T16:36:20.321+00:00
NYM,MIA,-1.5,1.5,0.424,0.602,+136,-151,0,2025-09-28T15:10:00-04:00,MIA +1.5,2025-09-28T16:25:55.861+00:00
ATL,PIT,-1.5,1.5,0.467,0.554,+114,-124,1,2025-09-28T15:15:00-04:00,ATL -1.5,2025-09-28T16:42:17.615+00:00
TOR,TB,-1.5,1.5,0.477,0.552,+110,-123,1,2025-09-28T15:07:00-04:00,TOR -1.5,2025-09-28T16:07:23.561+00:00
CLE,TEX,-1.5,1.5,0.382,0.635,+162,-174,1,2025-09-28T15:10:00-04:00,CLE -1.5,2025-09-28T16:41:36.062+00:00
SD,ARI,-1.5,1.5,0.366,0.661,+173,-195,0,2025-09-28T15:10:00-04:00,SD -1.5,2025-09-28T16:07:48.508+00:00
MIL,CIN,-1.5,1.5,0.385,0.644,+160,-181,1,2025-09-28T15:10:00-04:00,MIL -1.5,2025-09-28T16:36:55.72+00:00
WAS,CWS,-1.5,1.5,0.357,0.673,+180,-206,1,2025-09-28T15:05:00-04:00,WAS -1.5,2025-09-28T15:44:55.705+00:00
HOU,LAA,-1.5,1.5,0.431,0.587,+132,-142,0,2025-09-28T15:07:00-04:00,LAA +1.5,2025-09-28T16:29:18.699+00:00
CHC,STL,-1.5,1.5,0.38,0.633,+163,-172,0,2025-09-28T15:20:00-04:00,CHC -1.5,2025-09-28T16:37:31.671+00:00
