fav_team,dog_team,fav_line,dog_line,fav_price,dog_price,fav_price_american,dog_price_american,home_favorite,game_time_est,market,market_timestamp
SD,BAL,-1.5,1.5,0.433,0.587,+131,-142,0,2025-09-02T21:40:00-04:00,SD -1.5,2025-09-02T16:47:43.158+00:00
LAD,PIT,-1.5,1.5,0.484,0.533,+107,-114,0,2025-09-02T18:40:00-04:00,PIT +1.5,2025-09-02T16:47:47.695+00:00
BOS,CLE,-1.5,1.5,0.543,0.478,-119,+109,1,2025-09-02T18:45:00-04:00,BOS -1.5,2025-09-02T16:47:53.382+00:00
MIA,WAS,-1.5,1.5,0.38,0.647,+163,-183,0,2025-09-02T18:45:00-04:00,WAS +1.5,2025-09-02T16:47:54.07+00:00
TB,SEA,-1.5,1.5,0.328,0.699,+205,-232,0,2025-09-02T19:35:00-04:00,TB -1.5,2025-09-02T16:47:55.934+00:00
NYY,HOU,-1.5,1.5,0.392,0.628,+155,-169,0,2025-09-02T20:10:00-04:00,HOU +1.5,2025-09-02T16:47:59.236+00:00
KAN,LAA,-1.5,1.5,0.426,0.597,+135,-148,1,2025-09-02T19:40:00-04:00,KAN -1.5,2025-09-02T16:48:10.096+00:00
SF,COL,-1.5,1.5,0.583,0.437,-140,+129,0,2025-09-02T20:40:00-04:00,COL +1.5,2025-09-02T16:48:07.147+00:00
STL,OAK,-1.5,1.5,0.337,0.682,+197,-214,0,2025-09-02T19:45:00-04:00,STL -1.5,2025-09-02T16:48:13.562+00:00
NYM,DET,-1.5,1.5,0.427,0.592,+134,-145,0,2025-09-02T18:40:00-04:00,DET +1.5,2025-09-02T16:47:32.601+00:00
ARI,TEX,-1.5,1.5,0.355,0.672,+182,-205,1,2025-09-02T21:40:00-04:00,ARI -1.5,2025-09-02T16:47:32.601+00:00
CIN,TOR,-1.5,1.5,0.353,0.672,+183,-205,1,2025-09-02T18:40:00-04:00,CIN -1.5,2025-09-02T16:47:32.601+00:00
MIN,CWS,-1.5,1.5,0.417,0.608,+140,-155,1,2025-09-02T19:40:00-04:00,MIN -1.5,2025-09-02T16:47:32.601+00:00
CHC,ATL,-1.5,1.5,0.441,0.585,+127,-141,0,2025-09-02T19:40:00-04:00,CHC -1.5,2025-09-02T16:47:32.601+00:00
