fav_team,dog_team,fav_line,dog_line,fav_price,dog_price,fav_price_american,dog_price_american,home_favorite,game_time_est,market,market_timestamp
NYY,WAS,-1.5,1.5,0.554,0.459,-124,+118,0,2025-08-27T13:05:00-04:00,NYY -1.5,2025-08-27T16:47:32.639+00:00
STL,PIT,-1.5,1.5,0.435,0.589,+130,-143,0,2025-08-27T19:45:00-04:00,STL -1.5,2025-08-27T16:45:30.331+00:00
BOS,BAL,-1.5,1.5,0.459,0.554,+118,-124,0,2025-08-27T18:35:00-04:00,BAL +1.5,2025-08-27T16:36:32.851+00:00
LAD,CIN,-1.5,1.5,0.479,0.55,+109,-122,0,2025-08-27T20:40:00-04:00,LAD -1.5,2025-08-27T16:42:38.755+00:00
TOR,MIN,-1.5,1.5,0.463,0.543,+116,-119,1,2025-08-27T19:07:00-04:00,TOR -1.5,2025-08-27T16:46:23.807+00:00
HOU,COL,-1.5,1.5,0.573,0.437,-134,+129,1,2025-08-27T20:10:00-04:00,HOU -1.5,2025-08-27T16:46:50.861+00:00
TEX,LAA,-1.5,1.5,0.433,0.598,+131,-149,1,2025-08-27T20:05:00-04:00,TEX -1.5,2025-08-27T16:39:53.315+00:00
ATL,MIA,-1.5,1.5,0.419,0.603,+139,-152,0,2025-08-27T13:10:00-04:00,MIA +1.5,2025-08-27T16:43:21.591+00:00
TB,CLE,-1.5,1.5,0.44,0.578,+127,-137,0,2025-08-27T13:10:00-04:00,CLE +1.5,2025-08-27T16:47:35.816+00:00
DET,OAK,-1.5,1.5,0.431,0.587,+132,-142,0,2025-08-27T22:05:00-04:00,OAK +1.5,2025-08-27T16:47:35.816+00:00
CHC,SF,-1.5,1.5,0.429,0.604,+133,-153,0,2025-08-27T21:45:00-04:00,SF +1.5,2025-08-27T16:35:56.018+00:00
NYM,PHI,-1.5,1.5,0.416,0.61,+140,-156,0,2025-08-27T19:10:00-04:00,NYM -1.5,2025-08-27T16:43:45.667+00:00
MIL,ARI,-1.5,1.5,0.4,0.63,+150,-170,1,2025-08-27T19:40:00-04:00,MIL -1.5,2025-08-27T16:41:43.933+00:00
SEA,SD,-1.5,1.5,0.389,0.631,+157,-171,1,2025-08-27T16:10:00-04:00,SEA -1.5,2025-08-27T16:45:14.917+00:00
KAN,CWS,-1.5,1.5,0.429,0.583,+133,-140,0,2025-08-27T19:40:00-04:00,CWS +1.5,2025-08-27T16:28:25.034+00:00
