fav_team,dog_team,fav_line,dog_line,fav_price,dog_price,fav_price_american,dog_price_american,home_favorite,game_time_est,market,market_timestamp
NYY,TOR,-1.5,1.5,0.394,0.617,+154,-161,0,2025-09-06T13:05:00-04:00,NYY -1.5,2025-09-06T16:40:10.934+00:00
CHC,WAS,-1.5,1.5,0.519,0.507,-108,-103,0,2025-09-06T14:20:00-04:00,CHC -1.5,2025-09-06T16:40:17.504+00:00
PHI,MIA,-1.5,1.5,0.479,0.554,+109,-124,0,2025-09-06T16:10:00-04:00,MIA +1.5,2025-09-06T16:21:16.869+00:00
NYM,CIN,-1.5,1.5,0.431,0.588,+132,-143,0,2025-09-06T18:40:00-04:00,CIN +1.5,2025-09-06T16:41:17.293+00:00
MIL,PIT,-1.5,1.5,0.446,0.573,+124,-134,0,2025-09-06T18:40:00-04:00,PIT +1.5,2025-09-06T16:41:17.293+00:00
SF,STL,-1.5,1.5,0.417,0.597,+140,-148,0,2025-09-06T19:15:00-04:00,STL +1.5,2025-09-06T16:41:13.438+00:00
DET,CWS,-1.5,1.5,0.552,0.478,-123,+109,1,2025-09-06T18:10:00-04:00,DET -1.5,2025-09-06T16:32:49.926+00:00
TB,CLE,-1.5,1.5,0.392,0.634,+155,-173,0,2025-09-06T19:05:00-04:00,TB -1.5,2025-09-06T16:29:20.931+00:00
ATL,SEA,-1.5,1.5,0.389,0.635,+157,-174,1,2025-09-06T19:15:00-04:00,ATL -1.5,2025-09-06T16:42:04.399+00:00
BOS,ARI,-1.5,1.5,0.42,0.614,+138,-159,0,2025-09-06T20:10:00-04:00,ARI +1.5,2025-09-06T16:34:58.322+00:00
LAD,BAL,-1.5,1.5,0.461,0.569,+117,-132,0,2025-09-06T19:05:00-04:00,BAL +1.5,2025-09-06T16:28:38.425+00:00
MIN,KAN,-1.5,1.5,0.406,0.626,+146,-167,0,2025-09-06T19:15:00-04:00,KAN +1.5,2025-09-06T16:32:38.954+00:00
LAA,OAK,-1.5,1.5,0.373,0.658,+168,-192,0,2025-09-06T21:38:00-04:00,LAA -1.5,2025-09-06T16:41:18.373+00:00
TEX,HOU,-1.5,1.5,0.341,0.687,+193,-219,1,2025-09-06T19:15:00-04:00,TEX -1.5,2025-09-06T16:36:45.057+00:00
SD,COL,-1.5,1.5,0.562,0.455,-128,+120,0,2025-09-06T20:10:00-04:00,COL +1.5,2025-09-06T16:31:16.354+00:00
