fav_team,dog_team,fav_line,dog_line,fav_price,dog_price,fav_price_american,dog_price_american,home_favorite,game_time_est,market,market_timestamp
CHC,MIL,-1.5,1.5,0.381,0.65,+162,-186,0,2025-08-18T20:05:00-04:00,CHC -1.5,2025-08-18T16:34:25.032+00:00
PIT,TOR,-1.5,1.5,0.328,0.693,+205,-226,1,2025-08-18T18:40:00-04:00,PIT -1.5,2025-08-18T16:50:18.58+00:00
DET,HOU,-1.5,1.5,0.402,0.611,+149,-157,1,2025-08-18T18:40:00-04:00,DET -1.5,2025-08-18T16:47:16.726+00:00
LAD,COL,-1.5,1.5,0.644,0.366,-181,+173,0,2025-08-18T20:40:00-04:00,COL +1.5,2025-08-18T16:42:33.443+00:00
SEA,PHI,-1.5,1.5,0.361,0.648,+177,-184,0,2025-08-18T18:45:00-04:00,PHI +1.5,2025-08-18T16:47:38.617+00:00
KAN,TEX,-1.5,1.5,0.383,0.64,+161,-178,1,2025-08-18T19:40:00-04:00,KAN -1.5,2025-08-18T16:37:54.943+00:00
CIN,LAA,-1.5,1.5,0.407,0.611,+146,-157,0,2025-08-18T21:38:00-04:00,LAA +1.5,2025-08-18T16:52:56.069+00:00
MIA,STL,-1.5,1.5,0.394,0.621,+154,-164,1,2025-08-18T18:40:00-04:00,MIA -1.5,2025-08-18T16:27:37.845+00:00
ATL,CWS,-1.5,1.5,0.502,0.515,-101,-106,1,2025-08-18T19:15:00-04:00,ATL -1.5,2025-08-18T16:49:55.678+00:00
SD,SF,-1.5,1.5,0.395,0.63,+153,-170,0,2025-08-18T21:40:00-04:00,SD -1.5,2025-08-18T16:50:28.122+00:00
BOS,BAL,-1.5,1.5,0.352,0.652,+184,-187,1,2025-08-18T19:10:00-04:00,BOS -1.5,2025-08-18T16:51:07.138+00:00
ARI,CLE,-1.5,1.5,0.36,0.67,+178,-203,1,2025-08-18T21:40:00-04:00,ARI -1.5,2025-08-18T15:56:10.992+00:00
