fav_team,dog_team,fav_line,dog_line,fav_price,dog_price,fav_price_american,dog_price_american,home_favorite,game_time_est,market,market_timestamp
TB,BAL,-1.5,1.5,0.364,0.655,+175,-190,0,2025-06-17T19:35:00-04:00,TB -1.5,2025-06-17T16:48:46.922+00:00
SEA,BOS,-1.5,1.5,0.435,0.592,+130,-145,1,2025-06-17T21:40:00-04:00,SEA -1.5,2025-06-17T16:42:53.368+00:00
TOR,ARI,-1.5,1.5,0.366,0.669,+173,-202,1,2025-06-17T19:07:00-04:00,TOR -1.5,2025-06-17T16:30:10.526+00:00
WAS,COL,-1.5,1.5,0.488,0.535,+105,-115,1,2025-06-17T18:45:00-04:00,WAS -1.5,2025-06-17T16:37:38.295+00:00
STL,CWS,-1.5,1.5,0.45,0.569,+122,-132,0,2025-06-17T19:40:00-04:00,CWS +1.5,2025-06-17T16:52:14.896+00:00
HOU,OAK,-1.5,1.5,0.422,0.587,+137,-142,0,2025-06-17T22:05:00-04:00,OAK +1.5,2025-06-17T16:48:43.115+00:00
CIN,MIN,-1.5,1.5,0.36,0.667,+178,-200,1,2025-06-17T19:10:00-04:00,CIN -1.5,2025-06-17T16:49:05.933+00:00
ATL,NYM,-1.5,1.5,0.389,0.628,+157,-169,1,2025-06-17T19:15:00-04:00,ATL -1.5,2025-06-17T16:27:10.773+00:00
NYY,LAA,-1.5,1.5,0.542,0.479,-118,+109,0,2025-06-17T19:05:00-04:00,NYY -1.5,2025-06-17T16:48:00.408+00:00
DET,PIT,-1.5,1.5,0.481,0.533,+108,-114,1,2025-06-17T18:40:00-04:00,DET -1.5,2025-06-17T16:51:52.386+00:00
PHI,MIA,-1.5,1.5,0.495,0.515,+102,-106,0,2025-06-17T18:10:00-04:00,MIA +1.5,2025-06-17T16:48:43.115+00:00
CHC,MIL,-1.5,1.5,0.417,0.585,+140,-141,0,2025-06-17T20:05:00-04:00,CHC -1.5,2025-06-17T16:24:55.545+00:00
SF,CLE,-1.5,1.5,0.396,0.627,+153,-168,0,2025-06-17T21:45:00-04:00,SF -1.5,2025-06-17T16:51:53.387+00:00
LAD,SD,-1.5,1.5,0.526,0.5,-111,+100,0,2025-06-17T22:10:00-04:00,LAD -1.5,2025-06-17T16:49:08.434+00:00
TEX,KAN,-1.5,1.5,0.382,0.647,+162,-183,1,2025-06-17T20:05:00-04:00,TEX -1.5,2025-06-17T16:50:51.418+00:00
